"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.149160958E0,-8.561574221E-1,-9.132140875E-1,-2.477108389E-1
3.169247958E0,-9.685468078E-1,-7.569193840E-1,-2.277057171E-1
3.189333958E0,-8.951269388E-1,-9.709008336E-1,-2.122950405E-1
3.209420958E0,-4.819500148E-1,-1.088089347E0,-1.534011215E-1
3.229507958E0,-2.114786655E-1,-1.480618954E0,-7.298243791E-2
3.249594958E0,-2.573572099E-1,-1.665514112E0,-1.934979409E-1
3.269681958E0,-5.761396885E-1,-1.966546178E0,-4.380192459E-1
3.289768958E0,-8.899778724E-1,-2.385083437E0,-6.174260378E-1
3.309855958E0,-9.251161218E-1,-2.273870945E0,-7.376541495E-1
3.329942958E0,-6.360456944E-1,-1.147726059E0,-8.486323357E-1
3.350029958E0,-3.271904886E-1,-4.380187392E-1,-1.208385229E0
3.370116958E0,-4.044311345E-1,-6.703070998E-1,-1.663414836E0
3.390203958E0,-5.006955266E-1,-1.008043647E0,-2.100915909E0
3.410290958E0,-5.435037017E-1,-1.166829348E0,-2.154097795E0
3.430377958E0,-5.347468257E-1,-5.816859007E-1,-1.948883891E0
3.450464958E0,-5.254656672E-1,-6.060134768E-1,-1.632346630E0
3.470551958E0,-1.861764342E-1,-7.000291944E-1,-1.346351862E0
3.490638958E0,1.348386407E-1,-9.137744308E-1,-1.193318129E0
3.510724958E0,1.839033067E-1,-1.056089997E0,-1.148022294E0
3.530811958E0,4.257385805E-2,-1.603979468E0,-1.294960618E0
3.550898958E0,-1.759155542E-1,-2.030751944E0,-1.756323934E0
3.570985958E0,-1.458577067E-1,-2.125117302E0,-2.685771704E0
3.591072958E0,6.413676310E-3,-2.287831783E0,-3.568874359E0
3.611159958E0,3.479937911E-1,-1.850690484E0,-3.801241875E0
3.631246958E0,7.127476335E-1,-2.247468948E0,-3.423893690E0
3.651333958E0,6.946623325E-1,-2.643505335E0,-2.535686970E0
3.671420958E0,2.658475637E-1,-2.934108734E0,-2.286031723E0
3.691507958E0,-1.377247870E-1,-3.349166632E0,-2.727823496E0
3.711594958E0,-4.250817001E-1,-3.732342243E0,-2.901160240E0
3.731681958E0,-7.149335742E-1,-3.476078749E0,-2.626030922E0
3.751768958E0,-6.938366890E-1,-2.743870497E0,-2.412347555E0
3.771855958E0,-3.981946111E-1,-2.130646229E0,-2.374096155E0
3.791942958E0,-1.308997124E-1,-1.970821738E0,-2.515770912E0
3.812029958E0,-8.824622631E-2,-2.430576324E0,-2.495244503E0
3.832116958E0,-7.239648700E-2,-2.612521172E0,-2.277285814E0
3.852203958E0,-6.570856273E-2,-2.433319330E0,-2.051641703E0
3.872290958E0,-1.311084032E-1,-2.183292627E0,-1.928035498E0
3.892377958E0,-1.843495220E-1,-2.413452864E0,-1.913907766E0
3.912463958E0,-3.299282789E-1,-2.839992285E0,-1.777668953E0
3.932550958E0,-5.875497460E-1,-2.691518784E0,-1.354568839E0
3.952637958E0,-8.816652894E-1,-2.192434311E0,-8.204595447E-1
3.972724958E0,-1.067940712E0,-1.825985789E0,-4.302862287E-1
3.992811958E0,-1.077139497E0,-1.931119680E0,-2.188392282E-1
4.012898958E0,-9.413075447E-1,-1.983448386E0,-1.505997181E-1
4.032985958E0,-7.326667309E-1,-1.927160382E0,-1.438848227E-1
4.053072958E0,-6.986005902E-1,-1.503976226E0,-2.085940540E-1
4.073159958E0,-7.323347926E-1,-1.316653371E0,-3.127047420E-1
4.093246958E0,-6.679860950E-1,-1.327241540E0,-5.472559929E-1
4.113333958E0,-4.513847828E-1,-1.400762439E0,-9.007993937E-1
4.133420958E0,-2.935438752E-1,-1.212864757E0,-1.111626983E0
4.153507958E0,-2.164001018E-1,-7.814489007E-1,-1.158402562E0
4.173594958E0,-2.152226418E-1,-6.276072264E-1,-1.091513753E0
4.193681958E0,-1.920330822E-1,-6.233876944E-1,-9.782609344E-1
4.213768958E0,-1.632053554E-1,-5.586300492E-1,-8.245805502E-1
4.233855958E0,-1.209893525E-1,-4.522929192E-1,-7.112646103E-1
4.253942958E0,-1.661161929E-1,-4.567534924E-1,-5.714273453E-1
4.274030333E0,-2.530497313E-1,-4.207972586E-1,-4.076288640E-1
4.294117333E0,-3.183620870E-1,-2.653627098E-1,-2.034703940E-1
4.314204333E0,-2.390214205E-1,-3.428371847E-1,6.376796216E-2
4.334291333E0,-1.099196300E-1,-3.399700224E-1,2.376963496E-1
4.354378333E0,-9.278769046E-2,-2.730857432E-1,3.106882572E-1
4.374465333E0,-1.641535163E-1,-1.436599642E-1,3.533031046E-1
4.394552333E0,-1.971720159E-1,-1.199543923E-1,4.589349926E-1
4.414639333E0,-1.937408149E-1,-1.790159345E-1,5.893502831E-1
4.434726333E0,-2.433664799E-1,-1.933787316E-1,6.811017394E-1
4.454813333E0,-3.013699353E-1,-2.100391388E-1,7.144013643E-1
4.474900333E0,-3.613887131E-1,-1.685327739E-1,7.257041335E-1
4.494987333E0,-5.042437911E-1,1.032329351E-2,7.676749825E-1
4.515074333E0,-4.780454934E-1,3.520142986E-3,1.016653538E0
4.535161333E0,-3.798719943E-1,-3.035264015E-1,1.300812840E0
4.555248333E0,-1.615796387E-1,-4.380968511E-1,1.324661255E0
4.575335333E0,3.570989892E-2,-3.335318565E-1,1.250591278E0
4.595422333E0,2.290413082E-1,-1.273410469E-1,1.046123624E0
4.615508333E0,1.477729231E-1,-2.603267431E-1,9.905312657E-1
4.635595333E0,2.846080661E-1,-1.674208492E-1,5.987772942E-1
4.655682333E0,5.618754625E-1,-1.534701288E-1,3.598426282E-2
4.675769333E0,8.460836411E-1,1.836292148E-1,-3.476099968E-1
4.695856333E0,8.938549161E-1,1.489958316E-1,-6.013604999E-1
4.715943333E0,9.669796228E-1,4.835083336E-2,-7.496290803E-1
4.736030333E0,9.488801956E-1,-3.743944317E-2,-8.037751317E-1
4.756117333E0,9.150237441E-1,-1.617595367E-2,-6.300517917E-1
4.776204333E0,5.155199766E-1,-2.032899261E-1,-2.736915648E-1
4.796291333E0,3.324722052E-1,-4.780215323E-1,-2.681247592E-1
4.816378333E0,1.677093953E-1,-8.684623241E-1,-8.144329488E-2
4.836465333E0,1.045609340E-1,-5.404824615E-1,-4.936151952E-2
4.856552333E0,-3.754098713E-1,-7.560558319E-1,-3.488225341E-1
4.876639333E0,-8.927930892E-2,-1.191889048E0,-4.662791193E-1
4.896726333E0,2.398056537E-2,-8.635860682E-1,-2.646194994E-1
4.916813333E0,2.900063097E-1,-7.943488955E-1,-1.201158538E-1
4.936900333E0,2.804961801E-1,-4.017689824E-1,-2.281981111E-1
4.956987333E0,1.684306860E-1,-1.940252632E-1,-2.246126980E-1
4.977074333E0,-1.288947612E-1,-1.756308973E-1,-2.078073472E-1
4.997161333E0,-4.026397169E-1,-1.352381110E-1,-3.397693932E-1
5.017248333E0,-5.547859073E-1,-1.631689444E-2,-1.102730781E-1
5.037335333E0,-6.100959778E-1,-3.612386808E-2,2.467593551E-1
5.057422333E0,-5.213251114E-1,-2.362330705E-1,5.188364387E-1
5.077509333E0,-3.139219880E-1,-3.928756416E-1,6.247702837E-1
5.097596333E0,-2.498470396E-1,-3.997565210E-1,5.237408876E-1
5.117683333E0,-3.107539415E-1,-5.418624282E-1,4.297936261E-1
5.137770333E0,-1.974713951E-1,-5.505855083E-1,4.561195076E-1
5.157857333E0,-1.399292052E-1,-5.334675908E-1,6.296721101E-1
5.177944333E0,-3.791961074E-1,-8.371382356E-1,5.526007414E-1
5.198031333E0,-6.876966357E-1,-9.394632578E-1,1.738454551E-1
5.218118333E0,-8.862189651E-1,-9.536210895E-1,-7.551830262E-2
5.238205333E0,-1.048829913E0,-1.042605281E0,-1.456313282E-1
5.258292333E0,-1.186037779E0,-1.094005466E0,-2.305784523E-1
5.278378500E0,-1.396055222E0,-1.169416666E0,-2.527703047E-1
5.298465500E0,-1.456056118E0,-1.342960835E0,-2.154484987E-1
5.318552500E0,-1.160010576E0,-1.101666808E0,-3.164035976E-1
5.338639500E0,-7.436705828E-1,-6.148887277E-1,-5.179250240E-1
5.358726500E0,-3.080933392E-1,-7.461308241E-1,-6.076090932E-1
5.378813500E0,-1.293132156E-1,-8.655107617E-1,-5.308003426E-1
5.398900500E0,-2.135081887E-1,-7.448205948E-1,-3.066042662E-1
5.418987500E0,-3.816193342E-1,-5.403130054E-1,1.625075787E-1
5.439074500E0,-6.222994328E-1,-5.953134894E-1,6.034719348E-1
5.459161500E0,-8.590718508E-1,-7.460692525E-1,7.119241357E-1
5.479248500E0,-8.564589024E-1,-9.431783557E-1,5.997421741E-1
5.499335500E0,-8.853136897E-1,-1.025017023E0,7.171295285E-1
5.519422500E0,-6.287813783E-1,-9.689490795E-1,8.573609591E-1
5.539509500E0,-3.508859575E-1,-8.776919246E-1,5.616430044E-1
5.559596500E0,-3.641078770E-1,-7.895075679E-1,1.533127427E-1
5.579683500E0,-4.859037995E-1,-9.077422619E-1,3.700451553E-2
5.599770500E0,-4.545975327E-1,-1.086305976E0,7.045275718E-2
5.619857500E0,-6.372296810E-1,-1.158055544E0,5.338482186E-2
