"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.120160074E2,2.165478516E1,-2.460534668E1,-3.425885010E1
5.120360944E2,2.170458984E1,-2.460633850E1,-3.421717834E1
5.120561824E2,2.169515991E1,-2.457894897E1,-3.409783936E1
5.120762704E2,2.162835693E1,-2.440028381E1,-3.424806213E1
5.120963574E2,2.166491699E1,-2.457208252E1,-3.406440735E1
5.121164454E2,2.198507690E1,-2.459072876E1,-3.419476318E1
5.121365324E2,2.185409546E1,-2.460458374E1,-3.429206848E1
5.121566204E2,2.190310669E1,-2.447479248E1,-3.415834045E1
5.121767084E2,2.180850220E1,-2.461366272E1,-3.403747559E1
5.121967954E2,2.186184692E1,-2.446479797E1,-3.399101257E1
5.122168834E2,2.204455566E1,-2.456288147E1,-3.410188293E1
5.122369714E2,2.202752686E1,-2.447709656E1,-3.410293579E1
5.122570584E2,2.192669678E1,-2.459053040E1,-3.392910767E1
5.122771464E2,2.180871582E1,-2.451452637E1,-3.417695618E1
5.122972344E2,2.181652832E1,-2.450495911E1,-3.421861267E1
5.123173214E2,2.189273071E1,-2.447828674E1,-3.416894531E1
5.123374094E2,2.182479858E1,-2.447363281E1,-3.424653625E1
5.123574974E2,2.174057007E1,-2.453558350E1,-3.429484558E1
5.123775844E2,2.167852783E1,-2.450256348E1,-3.448249817E1
5.123976724E2,2.174606323E1,-2.452745056E1,-3.414628601E1
5.124177604E2,2.180413818E1,-2.446328735E1,-3.425338745E1
5.124378474E2,2.187319946E1,-2.458250427E1,-3.435861206E1
5.124579354E2,2.170922852E1,-2.445179749E1,-3.426161194E1
5.124780234E2,2.178881836E1,-2.446012878E1,-3.434429932E1
5.124981104E2,2.181304932E1,-2.454315186E1,-3.453240967E1
5.125181984E2,2.186486816E1,-2.446089172E1,-3.438494873E1
5.125382864E2,2.184042358E1,-2.468878174E1,-3.432632446E1
5.125583734E2,2.182067871E1,-2.465103149E1,-3.436009216E1
5.125784614E2,2.185986328E1,-2.463133240E1,-3.412622070E1
5.125985494E2,2.177130127E1,-2.454647827E1,-3.432316589E1
5.126186364E2,2.167446899E1,-2.455015564E1,-3.459632874E1
5.126387244E2,2.171548462E1,-2.441706848E1,-3.436798096E1
5.126588124E2,2.166772461E1,-2.450611877E1,-3.453233337E1
5.126788994E2,2.173522949E1,-2.445779419E1,-3.444863892E1
5.126989874E2,2.170620728E1,-2.454286194E1,-3.433801270E1
5.127190745E2,2.160949707E1,-2.449842834E1,-3.449647522E1
5.127391615E2,2.161715698E1,-2.453944397E1,-3.415914917E1
5.127592495E2,2.142773438E1,-2.432022095E1,-3.465695190E1
5.127793375E2,2.142770386E1,-2.441914368E1,-3.448820496E1
5.127994245E2,2.147344971E1,-2.448263550E1,-3.443904114E1
5.128195125E2,2.159060669E1,-2.443850708E1,-3.454110718E1
5.128396005E2,2.157666016E1,-2.455769348E1,-3.444190979E1
5.128596875E2,2.159664917E1,-2.448266602E1,-3.439685059E1
5.128797755E2,2.145974731E1,-2.431523132E1,-3.441841125E1
5.128998635E2,2.158554077E1,-2.441677856E1,-3.435743713E1
5.129199505E2,2.155249023E1,-2.442524719E1,-3.442375183E1
5.129400385E2,2.151403809E1,-2.434922791E1,-3.454626465E1
5.129601265E2,2.143789673E1,-2.443112183E1,-3.452780151E1
5.129802135E2,2.143557739E1,-2.432820129E1,-3.464550781E1
5.130003015E2,2.161804199E1,-2.456607056E1,-3.436437988E1
5.130203895E2,2.150927734E1,-2.456549072E1,-3.440608215E1
5.130404765E2,2.151071167E1,-2.441293335E1,-3.465850830E1
5.130605645E2,2.161172485E1,-2.453562927E1,-3.448791504E1
5.130806525E2,2.154171753E1,-2.433538818E1,-3.440921021E1
5.131007395E2,2.169952393E1,-2.457339478E1,-3.434951782E1
5.131208275E2,2.163565063E1,-2.436976624E1,-3.443765259E1
5.131409145E2,2.175366211E1,-2.439624023E1,-3.423939514E1
5.131610025E2,2.171804810E1,-2.451087952E1,-3.435696411E1
5.131810905E2,2.177957153E1,-2.445770264E1,-3.430822754E1
5.132011775E2,2.169561768E1,-2.453967285E1,-3.424574280E1
5.132212655E2,2.194775391E1,-2.455580139E1,-3.439007568E1
5.132413535E2,2.179351807E1,-2.461352539E1,-3.456140137E1
5.132614415E2,2.188220215E1,-2.468748474E1,-3.446994019E1
5.132815285E2,2.193328857E1,-2.461337280E1,-3.443576050E1
5.133016165E2,2.192684937E1,-2.435501099E1,-3.444261169E1
5.133217035E2,2.195117188E1,-2.443557739E1,-3.423896790E1
5.133417915E2,2.182452393E1,-2.444721985E1,-3.422030640E1
5.133618795E2,2.188940430E1,-2.445835876E1,-3.436135864E1
5.133819665E2,2.193093872E1,-2.446826172E1,-3.419435120E1
5.134020545E2,2.192172241E1,-2.436286926E1,-3.408093262E1
5.134221425E2,2.196231079E1,-2.453086853E1,-3.436694336E1
5.134422295E2,2.203662109E1,-2.455578613E1,-3.428242493E1
5.134623175E2,2.196881104E1,-2.445794678E1,-3.445588684E1
5.134824055E2,2.209552002E1,-2.448524475E1,-3.403761292E1
5.135024925E2,2.219842529E1,-2.458909607E1,-3.394294739E1
5.135225805E2,2.209906006E1,-2.448471069E1,-3.412641907E1
5.135426685E2,2.209020996E1,-2.457971191E1,-3.440646362E1
5.135627555E2,2.213336182E1,-2.469218445E1,-3.458462524E1
5.135828435E2,2.209310913E1,-2.471711731E1,-3.434596252E1
5.136029315E2,2.217532349E1,-2.464611816E1,-3.443928528E1
5.136230185E2,2.219805908E1,-2.473312378E1,-3.437832642E1
5.136431065E2,2.216915894E1,-2.478614807E1,-3.426412964E1
5.136631945E2,2.210137939E1,-2.465379333E1,-3.435577393E1
5.136832815E2,2.224633789E1,-2.464192200E1,-3.422964478E1
5.137033695E2,2.208502197E1,-2.474584961E1,-3.437069702E1
5.137234577E2,2.222772217E1,-2.466015625E1,-3.427850342E1
5.137435447E2,2.226992798E1,-2.485975647E1,-3.418484497E1
5.137636327E2,2.210336304E1,-2.485775757E1,-3.430126953E1
5.137837207E2,2.219271851E1,-2.480093384E1,-3.438067627E1
5.138038077E2,2.215292358E1,-2.468550110E1,-3.435552979E1
5.138238957E2,2.223638916E1,-2.468089294E1,-3.447322083E1
5.138439837E2,2.216317749E1,-2.461952209E1,-3.433573914E1
5.138640707E2,2.219018555E1,-2.463172913E1,-3.428903198E1
5.138841587E2,2.226599121E1,-2.469277954E1,-3.445013428E1
5.139042467E2,2.211129761E1,-2.482608032E1,-3.467897034E1
5.139243337E2,2.210507202E1,-2.476820374E1,-3.427134705E1
5.139444217E2,2.213989258E1,-2.465496826E1,-3.425286865E1
5.139645097E2,2.212963867E1,-2.479949951E1,-3.449249268E1
5.139845967E2,2.215869141E1,-2.484022522E1,-3.458941650E1
5.140046847E2,2.229409790E1,-2.484251404E1,-3.435174561E1
5.140247727E2,2.212176514E1,-2.487588501E1,-3.456784058E1
5.140448597E2,2.206503296E1,-2.485968018E1,-3.453363037E1
5.140649477E2,2.188739014E1,-2.480746460E1,-3.456428528E1
5.140850357E2,2.188592529E1,-2.483073425E1,-3.477221680E1
5.141051227E2,2.166232300E1,-2.477911377E1,-3.509132385E1
5.141252107E2,2.183337402E1,-2.480068970E1,-3.494979858E1
5.141452987E2,2.182363892E1,-2.476333618E1,-3.493647766E1
5.141653857E2,2.143795776E1,-2.451911926E1,-3.504832458E1
