"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.5202864000E+00,-2.919637263E-1,8.993834853E-1,2.833580673E-1
6.5402424000E+00,-2.318155915E-1,3.552278578E-1,1.731894761E-1
6.5601974000E+00,-1.048715115E-1,-5.278809667E-1,3.482929245E-2
6.5801534000E+00,-5.603658408E-2,-1.212698698E0,-8.226238191E-2
6.6001084000E+00,2.246235684E-2,-1.164276242E0,-2.915557101E-2
6.6200644000E+00,9.336008877E-2,-6.187193990E-1,1.320834607E-1
6.6400194000E+00,1.227914095E-1,-1.712264866E-1,4.023002386E-1
6.6599754000E+00,1.609394848E-1,1.047414988E-1,5.223895311E-1
6.6799304000E+00,2.391531169E-1,1.649062186E-1,3.890352547E-1
6.6998864000E+00,2.494965792E-1,4.702496156E-2,1.899765730E-1
6.7198414000E+00,1.029831246E-1,-2.778335661E-2,1.355251968E-1
6.7397974000E+00,-3.040661663E-2,-4.205112159E-2,2.132847309E-1
6.7597524000E+00,-1.868604124E-1,8.635759354E-2,2.506677806E-1
6.7797084000E+00,-5.512773395E-1,3.296482265E-1,1.534516811E-1
6.7996634000E+00,-8.449259400E-1,2.000910044E-1,1.311587542E-1
6.8196194000E+00,-1.048207760E0,-2.787664533E-1,3.169878423E-1
6.8395744000E+00,-1.105108380E0,-4.203414917E-1,5.494889617E-1
6.8595304000E+00,-1.039921165E0,9.728757292E-2,8.131681085E-1
6.8794864000E+00,-8.500266075E-1,7.381552458E-1,1.180106401E0
6.8994414000E+00,-6.052633524E-1,1.156720042E0,1.434642315E0
6.9193974000E+00,-3.920886815E-1,1.381971121E0,1.376968741E0
6.9393524000E+00,-2.071181387E-1,1.453539371E0,1.127112627E0
6.9593084000E+00,5.054710433E-2,1.299113035E0,7.536904812E-1
6.9792634000E+00,3.893174827E-1,7.255396247E-1,3.826341331E-1
6.9992194000E+00,6.622841358E-1,6.921267509E-2,-5.509281065E-3
7.0191744000E+00,7.306025028E-1,-2.172799557E-1,-3.142316937E-1
7.0391304000E+00,8.683062196E-1,-2.481031120E-1,-5.582658052E-1
7.0590854000E+00,1.432500482E0,-3.178015053E-1,-9.684218168E-1
7.0790414000E+00,1.989645243E0,-6.193042994E-1,-1.450555444E0
7.0989964000E+00,2.186691523E0,-9.600197524E-2,-1.561344981E0
7.1189524000E+00,2.362916231E0,2.514126599E-1,-1.783931732E0
7.1389074000E+00,2.318531275E0,-2.470003515E-1,-1.988219142E0
7.1588634000E+00,1.816024184E0,-1.043311715E0,-2.007063150E0
7.1788184000E+00,5.510276556E-1,-1.318037748E0,-1.970317125E0
7.1987744000E+00,-5.751734376E-1,-4.075123966E-1,-1.751240611E0
7.2187294000E+00,2.763623595E-1,1.437945843E0,-1.389546156E0
7.2386853000E+00,1.739401340E0,3.549141884E-1,-1.134963632E0
7.2586403000E+00,1.912771583E0,-1.064232469E0,-7.219027877E-1
