"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.9632677500E+02,1.611712646E1,4.407705688E1,2.742446899E0
6.9634673100E+02,1.714567566E1,4.370724487E1,3.387115479E0
6.9636668800E+02,1.757165527E1,4.355172729E1,3.831466675E0
6.9638664500E+02,1.804852295E1,4.317367554E1,4.449966431E0
6.9640660200E+02,1.846943665E1,4.256018066E1,5.355346680E0
6.9642655900E+02,1.915740967E1,4.215121460E1,6.003005981E0
6.9644651600E+02,1.989984131E1,4.163439941E1,6.856460571E0
6.9646647300E+02,2.076719666E1,4.111401367E1,7.397232056E0
6.9648643000E+02,2.144551086E1,4.063922119E1,7.749664307E0
6.9650638600E+02,2.229484558E1,3.996630859E1,7.798950195E0
6.9652634300E+02,2.296745300E1,3.955679321E1,8.051803589E0
6.9654630000E+02,2.338864136E1,3.893295288E1,8.205535889E0
6.9656625700E+02,2.377966309E1,3.847909546E1,8.557662964E0
6.9658621400E+02,2.411317444E1,3.820861816E1,8.996017456E0
6.9660617100E+02,2.454399109E1,3.778604126E1,9.322433472E0
6.9662612800E+02,2.472132874E1,3.722348022E1,9.322189331E0
6.9664608500E+02,2.498190308E1,3.685919189E1,9.862518311E0
6.9666604100E+02,2.533471680E1,3.631497192E1,9.857620239E0
6.9668599800E+02,2.580772400E1,3.594390869E1,1.031474304E1
6.9670595500E+02,2.623924255E1,3.566464233E1,1.025036621E1
6.9672591200E+02,2.634886169E1,3.533789062E1,1.059402466E1
6.9674586900E+02,2.657603455E1,3.506088257E1,1.123043823E1
6.9676582600E+02,2.630638123E1,3.445779419E1,1.158605957E1
6.9678578300E+02,2.640980530E1,3.446685791E1,1.222296143E1
6.9680573900E+02,2.635098267E1,3.418084717E1,1.303619385E1
6.9682569600E+02,2.621124268E1,3.390362549E1,1.337428284E1
6.9684565300E+02,2.617170715E1,3.372125244E1,1.365921021E1
6.9686561000E+02,2.614494324E1,3.360760498E1,1.410336304E1
6.9688556700E+02,2.573944092E1,3.323300171E1,1.520275879E1
6.9690552400E+02,2.540332031E1,3.295504761E1,1.637179565E1
6.9692548100E+02,2.519917297E1,3.274893188E1,1.673489380E1
6.9694543800E+02,2.512779236E1,3.239950562E1,1.777182007E1
6.9696539400E+02,2.492291260E1,3.215216064E1,1.857763672E1
6.9698535100E+02,2.478640747E1,3.176034546E1,1.910745239E1
6.9700530800E+02,2.455426025E1,3.171759033E1,1.963632202E1
6.9702526500E+02,2.462380981E1,3.154336548E1,1.991485596E1
6.9704522200E+02,2.446780396E1,3.148880005E1,1.992465210E1
6.9706517900E+02,2.436614990E1,3.133837891E1,2.055824280E1
6.9708513600E+02,2.434307861E1,3.129550171E1,2.056616211E1
6.9710509200E+02,2.435983276E1,3.100408936E1,2.068418884E1
6.9712504900E+02,2.440231323E1,3.076889038E1,2.077116394E1
6.9714500600E+02,2.451101685E1,3.057312012E1,2.081480408E1
6.9716496300E+02,2.472381592E1,3.025830078E1,2.070611572E1
6.9718492000E+02,2.508355713E1,2.978955078E1,2.103823853E1
6.9720487700E+02,2.516612244E1,2.954302979E1,2.097096252E1
6.9722483400E+02,2.537705994E1,2.944473267E1,2.089785767E1
6.9724479100E+02,2.529283142E1,2.931265259E1,2.056036377E1
6.9726474700E+02,2.542518616E1,2.907794189E1,2.037980652E1
6.9728470400E+02,2.546415710E1,2.878198242E1,2.055520630E1
6.9730466100E+02,2.555403137E1,2.842504883E1,2.055102539E1
6.9732461800E+02,2.586665344E1,2.827880859E1,2.045950317E1
6.9734457500E+02,2.609513855E1,2.847106934E1,1.985893250E1
6.9736453200E+02,2.608341980E1,2.854943848E1,1.941909790E1
6.9738448900E+02,2.619944763E1,2.848712158E1,1.898005676E1
6.9740444500E+02,2.615373230E1,2.828909302E1,1.950956726E1
6.9742440200E+02,2.611775208E1,2.839978027E1,1.944390869E1
6.9744435900E+02,2.613633728E1,2.834490967E1,1.934896851E1
6.9746431600E+02,2.627897644E1,2.831906128E1,1.915463257E1
6.9748427300E+02,2.624319458E1,2.802377319E1,1.917639160E1
6.9750423000E+02,2.640405273E1,2.782461548E1,1.909498596E1
6.9752418700E+02,2.666738892E1,2.733392334E1,1.923799133E1
6.9754414300E+02,2.696981812E1,2.716989136E1,1.909184265E1
6.9756410000E+02,2.727343750E1,2.708819580E1,1.894998169E1
6.9758405700E+02,2.742544556E1,2.673599243E1,1.895628357E1
6.9760401400E+02,2.728530884E1,2.647674561E1,1.946224976E1
6.9762397100E+02,2.720111084E1,2.623098755E1,1.943035889E1
6.9764392800E+02,2.740182495E1,2.618707275E1,1.942192078E1
6.9766388500E+02,2.742388916E1,2.621008301E1,1.928755188E1
6.9768384100E+02,2.743890381E1,2.618615723E1,1.931454468E1
6.9770379800E+02,2.717431641E1,2.595449829E1,1.959371948E1
6.9772375500E+02,2.722875977E1,2.551788330E1,1.980734253E1
6.9774371200E+02,2.742182922E1,2.525396729E1,2.025115967E1
6.9776366900E+02,2.747984314E1,2.495037842E1,2.029052734E1
6.9778362600E+02,2.792320251E1,2.479244995E1,1.987841797E1
6.9780358300E+02,2.788832092E1,2.460559082E1,2.003048706E1
