"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.3533258000E+00,6.291267242E0,-5.423222351E0,1.383123779E0
2.3732818000E+00,5.369484100E0,-5.602848816E0,1.521585846E0
2.3932368000E+00,4.669539642E0,-5.374423828E0,1.555565186E0
2.4131928000E+00,5.061724091E0,-5.189857635E0,1.542542267E0
2.4331478000E+00,6.756948853E0,-5.179080048E0,1.784289551E0
2.4531038000E+00,8.920848999E0,-5.711971893E0,3.032693481E0
2.4730598000E+00,8.679550781E0,-6.769971771E0,3.655697937E0
2.4930148000E+00,7.032376099E0,-7.384443970E0,3.521576843E0
2.5129708000E+00,5.874533844E0,-7.377707977E0,4.033212891E0
2.5329258000E+00,5.773194580E0,-7.107220459E0,4.425696716E0
2.5528818000E+00,6.901847534E0,-7.471712494E0,5.380710754E0
2.5728368000E+00,8.353977814E0,-8.597072296E0,5.421426086E0
2.5927928000E+00,7.677684174E0,-8.408314819E0,4.707710266E0
2.6127478000E+00,5.726342010E0,-6.136339417E0,4.569098511E0
2.6327038000E+00,4.295168152E0,-4.334685974E0,4.886588287E0
2.6526588000E+00,4.271517334E0,-4.362228699E0,5.674998779E0
2.6726148000E+00,5.470523987E0,-6.398743744E0,4.900209961E0
2.6925698000E+00,6.247707825E0,-7.540120239E0,4.211641846E0
2.7125258000E+00,7.059918823E0,-7.643405457E0,3.788771210E0
2.7324808000E+00,7.596403198E0,-7.591164093E0,3.975732422E0
2.7524368000E+00,7.871980133E0,-7.407795410E0,4.004921722E0
2.7723918000E+00,7.097490692E0,-7.632328491E0,4.077071686E0
2.7923478000E+00,6.220015411E0,-7.939340057E0,4.519850922E0
2.8123028000E+00,5.795348511E0,-7.372917938E0,2.929408264E0
2.8322588000E+00,4.796775055E0,-5.494025116E0,1.532064056E0
2.8522138000E+00,3.224744110E0,-3.422033844E0,1.979184265E0
2.8721698000E+00,2.198029175E0,-2.269131317E0,1.661694489E0
2.8921248000E+00,2.108814697E0,-2.389780426E0,6.426136780E-1
2.9120808000E+00,3.357518005E0,-3.727698212E0,1.390608215E0
2.9320358000E+00,1.040336609E1,-6.304439850E0,1.432461182E1
2.9519918000E+00,1.797596878E1,-1.235785172E1,7.390431519E0
2.9719468000E+00,9.381590881E0,-1.754411682E1,3.911515961E0
2.9919028000E+00,4.756658478E0,-9.679770813E0,4.326902161E0
3.0118578000E+00,3.297941895E0,-3.370241547E0,3.015778656E0
3.0318138000E+00,2.210153961E0,2.571652222E-1,1.865720215E0
3.0517688000E+00,2.637365570E0,8.949888611E-1,3.313060455E0
3.0717248000E+00,4.303850098E0,-4.822072449E0,5.884263611E0
3.0916798000E+00,6.877597961E0,-8.475375366E0,5.657335510E0
3.1116358000E+00,8.652457123E0,-1.001103195E1,4.473896484E0
3.1315908000E+00,9.571845245E0,-8.112380219E0,4.751119995E0
3.1515468000E+00,7.786956940E0,-6.406826935E0,3.974684601E0
3.1715018000E+00,5.816005554E0,-5.612428894E0,4.226610718E0
3.1914578000E+00,4.460424500E0,-5.312003632E0,3.490740967E0
3.2114128000E+00,4.309089203E0,-5.281616821E0,3.471131744E0
3.2313688000E+00,4.507875824E0,-5.719306641E0,3.195704498E0
3.2513242000E+00,4.764292603E0,-6.681655426E0,3.897594910E0
3.2712802000E+00,5.422773285E0,-8.091274109E0,3.960015106E0
3.2912352000E+00,6.644532623E0,-9.211843872E0,2.403701477E0
3.3111912000E+00,6.695726166E0,-9.845625916E0,1.529669037E0
3.3311462000E+00,6.628066864E0,-9.998009033E0,1.921404419E0
3.3511022000E+00,6.737339630E0,-1.016700760E1,2.795287170E0
3.3710572000E+00,6.486311646E0,-1.047656387E1,1.426383820E0
3.3910132000E+00,5.149291992E0,-1.080498093E1,9.379495239E-1
3.4109682000E+00,4.342020721E0,-9.576784973E0,2.698887634E0
3.4309242000E+00,4.003873901E0,-7.911497955E0,2.314786377E0
3.4508792000E+00,3.882326660E0,-7.474706268E0,1.216520233E0
3.4708352000E+00,3.536994781E0,-8.333320770E0,2.968327332E-1
3.4907902000E+00,2.949466553E0,-9.592502289E0,-2.694396973E-3
3.5107462000E+00,3.500919800E0,-1.052087173E1,2.679428101E-1
3.5307012000E+00,4.022734680E0,-1.051039352E1,5.704637146E-1
3.5506572000E+00,3.944297791E0,-9.392967224E0,1.134041748E0
3.5706122000E+00,3.611839142E0,-8.443192291E0,1.257235565E0
3.5905682000E+00,3.602857819E0,-8.231083374E0,9.068142700E-1
3.6105232000E+00,3.596570892E0,-8.155490570E0,6.265969849E-1
3.6304792000E+00,3.604354706E0,-7.984695740E0,6.286926270E-1
3.6504342000E+00,3.387605438E0,-7.877368927E0,3.748205566E-1
3.6703902000E+00,3.356619873E0,-8.025111694E0,5.933660889E-1
3.6903452000E+00,3.322790222E0,-8.433612213E0,9.397457886E-1
3.7103012000E+00,3.480711823E0,-8.941206665E0,1.037492523E0
3.7302562000E+00,3.539389801E0,-9.281449127E0,5.541476440E-1
3.7502122000E+00,3.248843994E0,-9.524842987E0,7.147636414E-1
3.7701672000E+00,2.930306396E0,-9.310339050E0,1.049766998E0
3.7901232000E+00,2.985840912E0,-9.284592590E0,1.127605133E0
3.8100782000E+00,3.296744385E0,-9.172176361E0,5.433700562E-1
3.8300342000E+00,3.169658661E0,-9.102870483E0,5.724096680E-1
3.8499892000E+00,2.960693207E0,-9.193731537E0,6.408174133E-1
3.8699452000E+00,2.962040405E0,-9.293124847E0,2.522254944E-1
3.8899012000E+00,2.905757446E0,-9.608818359E0,-1.841171265E-1
3.9098562000E+00,2.785707092E0,-9.695787506E0,-4.046086121E-1
3.9298112000E+00,2.808609467E0,-9.476942596E0,-7.506889343E-1
3.9497672000E+00,2.406695251E0,-9.104517059E0,-1.008901978E0
3.9697232000E+00,1.832189941E0,-9.078471222E0,-8.262817383E-1
3.9896782000E+00,9.848020935E-1,-9.277108154E0,3.981719971E-2
4.0096342000E+00,5.683680725E-1,-9.614805908E0,6.750961304E-1
4.0295892000E+00,4.963677979E-1,-9.838889923E0,1.716929626E-1
4.0495452000E+00,1.093326416E0,-9.811197510E0,-3.861968994E-1
4.0695002000E+00,2.284998322E0,-9.641001434E0,-3.938310242E-1
4.0894562000E+00,3.120860138E0,-9.518106995E0,-2.275268555E-1
4.1094112000E+00,3.182382202E0,-9.174272003E0,-1.607656860E-1
4.1293672000E+00,2.507286072E0,-9.022188263E0,-4.340972900E-2
4.1493222000E+00,1.820963287E0,-9.546996918E0,1.513352966E-1
4.1692782000E+00,1.348994751E0,-9.685608673E0,-9.355545044E-2
4.1892332000E+00,9.717791748E-1,-9.683513031E0,-4.010160828E-1
4.2091892000E+00,9.029223633E-1,-9.833950195E0,-5.427713013E-1
4.2291442000E+00,1.430275726E0,-9.873018951E0,-7.140151978E-1
4.2490996000E+00,1.898352356E0,-9.808353424E0,-1.073866882E0
4.2690546000E+00,2.071093140E0,-9.379495239E0,-1.333576813E0
4.2890106000E+00,2.327509918E0,-9.632319489E0,-1.677561493E0
4.3089656000E+00,2.435884552E0,-9.606423340E0,-1.951342163E0
4.3289216000E+00,1.666484528E0,-9.419611816E0,-2.155966644E0
4.3488766000E+00,1.142424316E0,-9.572893066E0,-1.859732666E0
4.3688326000E+00,9.722282410E-1,-9.548793182E0,-1.107397156E0
4.3887876000E+00,9.859996033E-1,-9.437275085E0,-5.096900940E-1
4.4087436000E+00,1.365610199E0,-9.251661072E0,-6.370751953E-1
4.4286986000E+00,1.551373901E0,-9.427844696E0,-1.079555054E0
4.4486546000E+00,1.509910126E0,-9.499844971E0,-9.885443115E-1
4.4686096000E+00,1.836381226E0,-9.330846405E0,-5.695655823E-1
4.4885656000E+00,2.481988678E0,-9.117240601E0,-6.463558960E-1
4.5085206000E+00,2.932701416E0,-9.512119446E0,-1.115779724E0
4.5284766000E+00,2.726430359E0,-1.014126114E1,-1.686842194E0
4.5484316000E+00,1.574425964E0,-1.011820908E1,-1.823208618E0
4.5683876000E+00,7.084767151E-1,-9.756112061E0,-1.706750793E0
4.5883426000E+00,5.968089294E-1,-9.365873566E0,-1.391057281E0
4.6082986000E+00,1.463356934E0,-9.198521576E0,-1.181792450E0
4.6282536000E+00,2.718796234E0,-9.338929596E0,-8.860075378E-1
4.6482096000E+00,3.639830933E0,-1.014904495E1,-6.656657410E-1
4.6681646000E+00,3.442541199E0,-1.152004395E1,-1.422641602E0
4.6881206000E+00,2.400707703E0,-1.260768219E1,-2.560275879E0
4.7080756000E+00,1.467847595E0,-1.333921097E1,-3.476670227E0
4.7280316000E+00,4.879852295E-2,-1.407672729E1,-3.808829498E0
4.7479866000E+00,-8.175997925E-1,-1.576970673E1,-1.996997223E0
4.7679426000E+00,-1.285676422E0,-1.649390076E1,9.153465271E-1
4.7878976000E+00,2.564167786E-1,-1.378453491E1,3.670966187E0
4.8078536000E+00,2.805466003E0,-1.165177002E1,5.550906830E0
4.8278096000E+00,4.472549286E0,-1.030472122E1,5.529800720E0
4.8477646000E+00,4.411625977E0,-1.037672150E1,3.799698486E0
4.8677196000E+00,5.256469116E0,-1.086560486E1,2.989134064E0
4.8876756000E+00,4.782404938E0,-1.133532806E1,1.709445190E0
4.9076316000E+00,2.192790070E0,-1.214484467E1,-1.341061249E0
4.9275866000E+00,1.530417480E0,-1.238614288E1,-3.178939362E0
4.9475426000E+00,8.396040344E-1,-1.296693512E1,-4.146676941E0
4.9674976000E+00,-1.056353302E0,-1.173035660E1,-3.896696777E0
4.9874536000E+00,-1.698966980E0,-1.004441254E1,-3.251688080E0
5.0074086000E+00,-3.727249146E-2,-8.774902496E0,6.095624084E0
5.0273646000E+00,2.762804718E0,-8.776848450E0,8.108787689E0
5.0473196000E+00,3.347039795E0,-9.715247040E0,1.744472351E0
5.0672756000E+00,1.139879608E0,-9.542655945E0,-2.226919098E0
5.0872306000E+00,3.879183197E0,-8.536897430E0,-1.243913269E0
5.1071866000E+00,6.500083008E0,-7.219187622E0,3.159779205E0
5.1271416000E+00,3.627706146E0,-7.486980743E0,2.414778442E0
5.1470976000E+00,1.828447723E0,-7.677684174E0,1.616039429E0
5.1670526000E+00,2.040107574E0,-7.248676300E0,1.983674927E0
5.1870086000E+00,2.391277313E0,-6.655310211E0,2.349214783E0
5.2069636000E+00,2.228415985E0,-6.371949463E0,2.006128235E0
5.2269196000E+00,1.608105927E0,-6.433621216E0,1.860630798E0
5.2468745000E+00,1.464255066E0,-6.343358917E0,1.879192200E0
5.2668305000E+00,2.249522095E0,-5.923032990E0,1.476679230E0
5.2867855000E+00,3.722309418E0,-5.704038391E0,1.356479187E0
5.3067415000E+00,5.225932617E0,-5.183870087E0,1.556762695E0
5.3266965000E+00,5.894442444E0,-4.841831360E0,1.704355774E0
5.3466525000E+00,5.483846283E0,-4.555027771E0,1.842069397E0
5.3666075000E+00,5.151088257E0,-4.633764038E0,1.744622040E0
5.3865635000E+00,5.551804962E0,-4.010609894E0,1.626517639E0
5.4065185000E+00,6.073170776E0,-3.575165405E0,1.785636749E0
5.4264745000E+00,5.627996521E0,-4.177812195E0,1.693428497E0
5.4464295000E+00,5.641318817E0,-4.871619415E0,1.580114136E0
5.4663855000E+00,6.329437866E0,-5.406307526E0,1.882934418E0
5.4863405000E+00,6.816524963E0,-5.514382782E0,2.083517303E0
5.5062965000E+00,7.088659058E0,-5.348078613E0,3.999383240E0
5.5262515000E+00,7.840994568E0,-6.588099976E0,8.530011749E0
5.5462075000E+00,1.030352371E1,-9.801318054E0,1.072175400E1
5.5661635000E+00,9.789492645E0,-1.308294388E1,5.468578033E0
5.5861185000E+00,5.070256348E0,-1.039812698E1,3.658841400E0
5.6060735000E+00,2.504741364E0,-5.203778687E0,3.696413269E0
5.6260295000E+00,1.475332031E0,-2.117646332E0,3.754193115E0
5.6459855000E+00,1.934127960E0,-2.209255829E0,3.864962769E0
5.6659405000E+00,3.317102051E0,-6.262227631E0,4.384083252E0
5.6858965000E+00,5.404810638E0,-8.646319885E0,5.359904022E0
5.7058515000E+00,7.745193787E0,-9.262738037E0,4.545148315E0
5.7258075000E+00,8.689729614E0,-8.528814240E0,4.221970367E0
5.7457625000E+00,8.267607422E0,-7.137457581E0,3.047961731E0
5.7657185000E+00,6.176306305E0,-6.177952881E0,3.419189758E0
5.7856735000E+00,4.769232330E0,-6.012397156E0,3.038681030E0
5.8056295000E+00,3.928580475E0,-6.520141296E0,2.589614868E0
5.8255845000E+00,4.356540527E0,-7.271428986E0,2.238445129E0
5.8455405000E+00,5.970484314E0,-8.396190033E0,2.474953308E0
5.8654955000E+00,7.173083496E0,-9.389674072E0,1.295106812E0
