"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.031852337E3,8.678396225E0,-3.736879349E0,2.589664221E0
1.031872337E3,8.663992882E0,-3.748946190E0,2.595812559E0
1.031892338E3,8.672737122E0,-3.733422279E0,2.614717245E0
1.031912337E3,8.663360596E0,-3.716059446E0,2.613979816E0
1.031932337E3,8.668686867E0,-3.727379322E0,2.628823757E0
1.031952337E3,8.687475204E0,-3.729237080E0,2.632357597E0
1.031972338E3,8.691651344E0,-3.723529339E0,2.624322653E0
1.031992337E3,8.668226242E0,-3.738229752E0,2.618442535E0
1.032012337E3,8.680091858E0,-3.743449211E0,2.589568377E0
1.032032338E3,8.669721603E0,-3.748170376E0,2.578650951E0
1.032052337E3,8.682916641E0,-3.723136663E0,2.580556631E0
1.032072337E3,8.697425842E0,-3.710744381E0,2.584799290E0
1.032092337E3,8.679545403E0,-3.712391615E0,2.576735497E0
1.032112338E3,8.700643539E0,-3.728959322E0,2.591474295E0
1.032132337E3,8.697885513E0,-3.725444794E0,2.608587980E0
1.032152337E3,8.689879417E0,-3.722150326E0,2.587049723E0
1.032172338E3,8.673646927E0,-3.736860275E0,2.587576389E0
1.032192338E3,8.681643486E0,-3.737904072E0,2.586963654E0
1.032212337E3,8.676156044E0,-3.745201588E0,2.594941139E0
1.032232337E3,8.662748337E0,-3.748639822E0,2.592134953E0
1.032252338E3,8.664529800E0,-3.741332769E0,2.593341827E0
1.032272337E3,8.663563728E0,-3.735251427E0,2.607927084E0
1.032292338E3,8.683883667E0,-3.727465391E0,2.594979286E0
1.032312337E3,8.690692902E0,-3.713061810E0,2.592843771E0
1.032332338E3,8.701984406E0,-3.731928110E0,2.583314896E0
1.032352337E3,8.687457085E0,-3.726881266E0,2.582960367E0
1.032372337E3,8.675666809E0,-3.722849369E0,2.568959236E0
1.032392338E3,8.692388535E0,-3.732857227E0,2.565722227E0
1.032412337E3,8.670946121E0,-3.740030289E0,2.572387695E0
1.032432337E3,8.676951408E0,-3.746245623E0,2.578612566E0
1.032452337E3,8.676740646E0,-3.749003649E0,2.587317944E0
1.032472338E3,8.678281784E0,-3.729505301E0,2.577578306E0
1.032492337E3,8.671424866E0,-3.746159315E0,2.585843086E0
1.032512337E3,8.674730301E0,-3.734102249E0,2.589453459E0
1.032532338E3,8.691727638E0,-3.728030443E0,2.577568769E0
1.032552337E3,8.666262627E0,-3.742682934E0,2.575270176E0
1.032572337E3,8.690156937E0,-3.726345062E0,2.587969065E0
1.032592337E3,8.672076225E0,-3.716413736E0,2.584071398E0
1.032612338E3,8.678742409E0,-3.754156113E0,2.589932442E0
1.032632337E3,8.658850670E0,-3.782187223E0,2.589597225E0
1.032652337E3,8.645481110E0,-3.760447979E0,2.563701391E0
1.032672337E3,8.656704903E0,-3.747069120E0,2.573153734E0
1.032692338E3,8.684957504E0,-3.712726831E0,2.581945419E0
1.032712337E3,8.708085060E0,-3.687472582E0,2.595371962E0
1.032732337E3,8.717479706E0,-3.690431833E0,2.605408430E0
1.032752338E3,8.683108330E0,-3.685538292E0,2.610637426E0
1.032772337E3,8.683348656E0,-3.710073948E0,2.582663536E0
1.032792338E3,8.690894127E0,-3.730051279E0,2.570979834E0
1.032812337E3,8.674306870E0,-3.736103773E0,2.570012569E0
1.032832338E3,8.684401512E0,-3.744224787E0,2.572358847E0
1.032852337E3,8.665371895E0,-3.733307362E0,2.594538927E0
1.032872337E3,8.661713600E0,-3.735557795E0,2.615933418E0
1.032892338E3,8.664500237E0,-3.731928110E0,2.620262146E0
1.032912337E3,8.668963432E0,-3.708771467E0,2.625232458E0
1.032932337E3,8.677056313E0,-3.697355986E0,2.626592398E0
1.032952337E3,8.678310394E0,-3.691619396E0,2.635987282E0
1.032972338E3,8.679584503E0,-3.717926979E0,2.615780115E0
1.032992337E3,8.656159401E0,-3.727273941E0,2.611882448E0
1.033012337E3,8.670792580E0,-3.738143682E0,2.605475426E0
1.033032338E3,8.664299965E0,-3.736936808E0,2.600342274E0
1.033052337E3,8.684488297E0,-3.739034176E0,2.609287024E0
1.033072337E3,8.678253174E0,-3.709078074E0,2.623958826E0
1.033092337E3,8.667698860E0,-3.695450068E0,2.632970572E0
1.033112338E3,8.673148155E0,-3.712764978E0,2.642288685E0
1.033132337E3,8.676960945E0,-3.713531256E0,2.642614365E0
1.033152337E3,8.666014671E0,-3.718223810E0,2.645927906E0
1.033172337E3,8.654168129E0,-3.730625868E0,2.637174845E0
1.033192338E3,8.655797005E0,-3.729696751E0,2.639204979E0
1.033212337E3,8.652155876E0,-3.724898815E0,2.653311729E0
1.033232337E3,8.643997192E0,-3.734207392E0,2.654623747E0
1.033252338E3,8.659434319E0,-3.721269131E0,2.650639772E0
1.033272337E3,8.644515038E0,-3.726306677E0,2.654671669E0
1.033292338E3,8.646945953E0,-3.713014126E0,2.670875549E0
1.033312337E3,8.664529800E0,-3.718635559E0,2.663903713E0
1.033332338E3,8.655029297E0,-3.706741333E0,2.663348198E0
1.033352337E3,8.678885460E0,-3.705180168E0,2.665809393E0
1.033372337E3,8.657740593E0,-3.708771467E0,2.675970316E0
1.033392338E3,8.647952080E0,-3.728662491E0,2.667983294E0
1.033412337E3,8.630560875E0,-3.729151011E0,2.677780390E0
1.033432337E3,8.646534920E0,-3.734485149E0,2.670961618E0
1.033452337E3,8.659051895E0,-3.716308355E0,2.691360235E0
1.033472338E3,8.642426491E0,-3.730855703E0,2.686294079E0
1.033492337E3,8.641448975E0,-3.718597412E0,2.695602894E0
1.033512337E3,8.638796806E0,-3.710696459E0,2.722523212E0
1.033532338E3,8.633817673E0,-3.698256254E0,2.717552900E0
1.033552338E3,8.626041412E0,-3.725914001E0,2.741743803E0
1.033572337E3,8.619134903E0,-3.771106958E0,2.722829819E0
1.033592337E3,8.611351013E0,-3.751800060E0,2.730021954E0
1.033612338E3,8.621607780E0,-3.734542608E0,2.707870722E0
1.033632337E3,8.635004997E0,-3.707986116E0,2.724735498E0
1.033652337E3,8.637245178E0,-3.681171179E0,2.752833843E0
1.033672337E3,8.659626007E0,-3.699166059E0,2.756300688E0
1.033692338E3,8.628914833E0,-3.706109047E0,2.742500544E0
1.033712337E3,8.623128891E0,-3.724027395E0,2.734609127E0
1.033732337E3,8.633060455E0,-3.721173525E0,2.723567009E0
1.033752338E3,8.635319710E0,-3.734705448E0,2.716269493E0
1.033772337E3,8.610258102E0,-3.744617462E0,2.731190205E0
1.033792338E3,8.623789787E0,-3.729275465E0,2.749826670E0
1.033812337E3,8.615984917E0,-3.733958483E0,2.753954411E0
1.033832338E3,8.608610153E0,-3.738287210E0,2.758302212E0
1.033852337E3,8.615239143E0,-3.709269524E0,2.772236347E0
1.033872337E3,8.608888626E0,-3.709566355E0,2.769545317E0
1.033892338E3,8.620409012E0,-3.726038456E0,2.780855656E0
1.033912337E3,8.605862617E0,-3.713291645E0,2.790480375E0
1.033932337E3,8.623081207E0,-3.742357254E0,2.772495031E0
1.033952337E3,8.604061127E0,-3.729208469E0,2.776679993E0
1.033972338E3,8.607261658E0,-3.737444401E0,2.761855125E0
1.033992337E3,8.614212990E0,-3.732713461E0,2.773883581E0
1.034012337E3,8.615621567E0,-3.722609997E0,2.757315874E0
1.034032338E3,8.620974541E0,-3.715235949E0,2.781209946E0
1.034052338E3,8.617641449E0,-3.710313320E0,2.786055803E0
1.034072337E3,8.613964081E0,-3.736668825E0,2.774266720E0
1.034092337E3,8.608188629E0,-3.727877140E0,2.781133413E0
1.034112338E3,8.612174034E0,-3.734791756E0,2.774831772E0
1.034132337E3,8.601074219E0,-3.728269815E0,2.783508301E0
1.034152337E3,8.593363762E0,-3.730482101E0,2.764948606E0
1.034172337E3,8.603122711E0,-3.718252659E0,2.777570724E0
1.034192338E3,8.614740372E0,-3.715369940E0,2.773538828E0
1.034212337E3,8.607221603E0,-3.726412058E0,2.781085491E0
1.034232337E3,8.623147964E0,-3.720713854E0,2.768367529E0
1.034252338E3,8.626739502E0,-3.732991219E0,2.769334793E0
1.034272337E3,8.630828857E0,-3.734734297E0,2.783393383E0
1.034292338E3,8.641860962E0,-3.725377798E0,2.761864662E0
1.034312337E3,8.616282463E0,-3.711864710E0,2.756616592E0
1.034332340E3,8.610841751E0,-3.728020906E0,2.757718086E0
1.034352338E3,8.622190475E0,-3.731487751E0,2.742950678E0
1.034372337E3,8.608476639E0,-3.695737362E0,2.745660782E0
1.034392340E3,8.640827179E0,-3.712161779E0,2.749319077E0
1.034412337E3,8.623540878E0,-3.715034723E0,2.776679993E0
1.034432337E3,8.624114990E0,-3.747797012E0,2.753829718E0
1.034452337E3,8.612345695E0,-3.755860567E0,2.762056351E0
1.034472338E3,8.605087280E0,-3.734523535E0,2.732234240E0
1.034492337E3,8.606025696E0,-3.704471588E0,2.731803179E0
1.034512337E3,8.646764755E0,-3.687606812E0,2.747796535E0
1.034532338E3,8.634314537E0,-3.670770645E0,2.754844904E0
1.034552338E3,8.655488968E0,-3.703121185E0,2.737568378E0
1.034572337E3,8.642416954E0,-3.694396734E0,2.731353045E0
1.034592338E3,8.638834953E0,-3.714143991E0,2.705658436E0
1.034612338E3,8.643680573E0,-3.704959869E0,2.696847916E0
1.034632338E3,8.637035370E0,-3.720484018E0,2.680845022E0
1.034652337E3,8.624787331E0,-3.725923538E0,2.711998463E0
1.034672338E3,8.625533104E0,-3.729869127E0,2.714507580E0
1.034692340E3,8.638576508E0,-3.714747429E0,2.712333441E0
1.034712337E3,8.634027481E0,-3.706769943E0,2.720521688E0
1.034732337E3,8.653708458E0,-3.710112333E0,2.724505663E0
1.034752338E3,8.635694504E0,-3.722476006E0,2.711146116E0
1.034772338E3,8.638240814E0,-3.714804888E0,2.715014935E0
1.034792338E3,8.646103859E0,-3.705017328E0,2.697652340E0
1.034812337E3,8.632992744E0,-3.726747274E0,2.687797785E0
1.034832338E3,8.649982452E0,-3.715657234E0,2.672024727E0
1.034852338E3,8.661705017E0,-3.722274780E0,2.671220303E0
1.034872338E3,8.649513245E0,-3.723653793E0,2.674342394E0
1.034892338E3,8.651456833E0,-3.714517593E0,2.663597107E0
1.034912338E3,8.653994560E0,-3.720541477E0,2.659862280E0
1.034932338E3,8.642397881E0,-3.704624653E0,2.668098211E0
1.034952337E3,8.653487206E0,-3.724649906E0,2.671249151E0
1.034972338E3,8.670171738E0,-3.720397711E0,2.684216022E0
1.034992337E3,8.656302452E0,-3.731947422E0,2.654106617E0
1.035012337E3,8.635961533E0,-3.711137056E0,2.655858994E0
1.035032338E3,8.643250465E0,-3.725128651E0,2.645908833E0
1.035052338E3,8.647655487E0,-3.728652954E0,2.652823210E0
1.035072337E3,8.644255638E0,-3.703714848E0,2.643016577E0
1.035092337E3,8.667335510E0,-3.722964287E0,2.646598339E0
1.035112338E3,8.664539337E0,-3.712382078E0,2.642001390E0
1.035132338E3,8.673790932E0,-3.704557657E0,2.635546684E0
1.035152338E3,8.657701492E0,-3.707038164E0,2.631744623E0
1.035172337E3,8.677793503E0,-3.708340645E0,2.627138376E0
1.035192340E3,8.682313919E0,-3.719554901E0,2.629791021E0
1.035212337E3,8.660631180E0,-3.718329191E0,2.629312277E0
1.035232337E3,8.678855896E0,-3.716768026E0,2.617772102E0
1.035252338E3,8.660757065E0,-3.724649906E0,2.617791414E0
1.035272337E3,8.661751747E0,-3.714450598E0,2.614487410E0
1.035292338E3,8.672018051E0,-3.726862192E0,2.614468098E0
1.035312337E3,8.687915802E0,-3.711539268E0,2.629178047E0
1.035332338E3,8.673704147E0,-3.704529047E0,2.625874043E0
1.035352338E3,8.662825584E0,-3.714555979E0,2.624456644E0
1.035372337E3,8.656619072E0,-3.734485149E0,2.628354549E0
1.035392338E3,8.639965057E0,-3.751685143E0,2.627320290E0
1.035412337E3,8.647405624E0,-3.742625475E0,2.584684372E0
1.035432337E3,8.653496742E0,-3.727561235E0,2.607247353E0
1.035452337E3,8.682352066E0,-3.699242592E0,2.609603167E0
1.035472338E3,8.700145721E0,-3.709777117E0,2.618720293E0
1.035492338E3,8.699676514E0,-3.694617033E0,2.612715483E0
1.035512337E3,8.678732872E0,-3.708302259E0,2.596511602E0
1.035532340E3,8.688300133E0,-3.722083330E0,2.578794479E0
1.035552338E3,8.672795296E0,-3.745603800E0,2.574465752E0
1.035572337E3,8.681901932E0,-3.737233877E0,2.578085899E0
1.035592337E3,8.674192429E0,-3.740825176E0,2.580125809E0
1.035612338E3,8.670075417E0,-3.740940094E0,2.577616692E0
1.035632337E3,8.670285225E0,-3.720953226E0,2.592719316E0
1.035652338E3,8.680101395E0,-3.727427244E0,2.607793093E0
1.035672337E3,8.680397987E0,-3.694980860E0,2.616009951E0
1.035692338E3,8.684679985E0,-3.708426714E0,2.621267796E0
1.035712337E3,8.681059837E0,-3.719612360E0,2.595314503E0
1.035732337E3,8.657356262E0,-3.727676153E0,2.605935097E0
1.035752338E3,8.661024094E0,-3.735749483E0,2.579886198E0
1.035772337E3,8.675620079E0,-3.755592585E0,2.574647903E0
1.035792338E3,8.671616554E0,-3.734025478E0,2.577358007E0
1.035812337E3,8.691651344E0,-3.715503931E0,2.586302757E0
1.035832338E3,8.691842079E0,-3.702326298E0,2.570616007E0
1.035852338E3,8.690655708E0,-3.703178644E0,2.584435225E0
1.035872337E3,8.671846390E0,-3.718357801E0,2.588495731E0
1.035892340E3,8.692225456E0,-3.735433340E0,2.599863529E0
1.035912338E3,8.689045906E0,-3.737932920E0,2.581638813E0
1.035932337E3,8.667115211E0,-3.734647989E0,2.581926107E0
1.035952337E3,8.652673721E0,-3.751570225E0,2.575969458E0
1.035972338E3,8.664691925E0,-3.738880873E0,2.578133821E0
1.035992338E3,8.672123909E0,-3.730003357E0,2.576725960E0
1.036012337E3,8.657635689E0,-3.725751162E0,2.582184792E0
1.036032340E3,8.691861153E0,-3.725703239E0,2.584253311E0
1.036052338E3,8.682169914E0,-3.730635405E0,2.575921535E0
1.036072338E3,8.684506416E0,-3.721403360E0,2.576065063E0
1.036092337E3,8.689754486E0,-3.728423119E0,2.567034245E0
1.036112340E3,8.684640884E0,-3.718559027E0,2.562236309E0
1.036132337E3,8.678292274E0,-3.720847845E0,2.577645302E0
1.036152337E3,8.677689552E0,-3.734159708E0,2.558635473E0
1.036172337E3,8.672257423E0,-3.740566492E0,2.554976940E0
1.036192338E3,8.688960075E0,-3.739101171E0,2.557687283E0
1.036212338E3,8.695425034E0,-3.743908882E0,2.577549458E0
1.036232337E3,8.663314819E0,-3.727953911E0,2.577300549E0
1.036252338E3,8.683797836E0,-3.731985807E0,2.574216843E0
1.036272337E3,8.692225456E0,-3.742778778E0,2.561757326E0
1.036292338E3,8.667325974E0,-3.723404884E0,2.586762428E0
1.036312337E3,8.679947853E0,-3.742175341E0,2.555388927E0
1.036332338E3,8.684994698E0,-3.728279352E0,2.571382046E0
1.036352337E3,8.693987846E0,-3.706396580E0,2.572914362E0
1.036372337E3,8.688347816E0,-3.728183746E0,2.567790747E0
1.036392338E3,8.673331261E0,-3.775148392E0,2.582634926E0
1.036412337E3,8.638816833E0,-3.767362356E0,2.576869488E0
1.036432337E3,8.667316437E0,-3.745220900E0,2.555063248E0
1.036452337E3,8.678846359E0,-3.714182377E0,2.577990055E0
1.036472338E3,8.683980942E0,-3.684628487E0,2.582730532E0
1.036492337E3,8.701007843E0,-3.688583612E0,2.595180511E0
1.036512337E3,8.689802170E0,-3.699510813E0,2.592106342E0
1.036532338E3,8.696153641E0,-3.724793434E0,2.578804016E0
1.036552338E3,8.680215836E0,-3.727436781E0,2.571583271E0
1.036572337E3,8.690195084E0,-3.726325750E0,2.563643932E0
1.036592337E3,8.693968773E0,-3.740719795E0,2.565434933E0
1.036612338E3,8.673024178E0,-3.744924068E0,2.585029125E0
1.036632337E3,8.670342445E0,-3.734782219E0,2.593169212E0
1.036652337E3,8.687982559E0,-3.728308201E0,2.604125261E0
1.036672337E3,8.673225403E0,-3.713694096E0,2.603857040E0
1.036692338E3,8.666195869E0,-3.708771467E0,2.623537302E0
1.036712337E3,8.691507339E0,-3.681362629E0,2.613184929E0
1.036732337E3,8.656360626E0,-3.703801155E0,2.609306335E0
1.036752338E3,8.681030273E0,-3.730031967E0,2.609574318E0
1.036772337E3,8.659242630E0,-3.734935284E0,2.600984097E0
1.036792338E3,8.677745819E0,-3.742328644E0,2.603761196E0
1.036812337E3,8.669049263E0,-3.744033337E0,2.613357306E0
1.036832338E3,8.692991257E0,-3.719315529E0,2.613931894E0
1.036852337E3,8.679047585E0,-3.705285549E0,2.614027500E0
1.036872337E3,8.676318169E0,-3.708915234E0,2.617982864E0
1.036892338E3,8.687046051E0,-3.717486382E0,2.631581783E0
1.036912337E3,8.667623520E0,-3.718386650E0,2.641283274E0
1.036932337E3,8.665114403E0,-3.718137741E0,2.653014898E0
1.036952337E3,8.665908813E0,-3.723079205E0,2.639396667E0
1.036972338E3,8.655029297E0,-3.712410688E0,2.636839628E0
1.036992337E3,8.669826508E0,-3.719210148E0,2.639003992E0
1.037012337E3,8.654502869E0,-3.733335972E0,2.643323183E0
1.037032338E3,8.657462120E0,-3.730348110E0,2.654058695E0
1.037052338E3,8.652626991E0,-3.720589399E0,2.659412146E0
1.037072337E3,8.668915749E0,-3.716145754E0,2.664909124E0
1.037092337E3,8.648565292E0,-3.692260981E0,2.676487446E0
1.037112338E3,8.680743217E0,-3.712343693E0,2.667935371E0
1.037132337E3,8.653507233E0,-3.720704317E0,2.679906368E0
1.037152337E3,8.646409988E0,-3.728279352E0,2.671383142E0
1.037172337E3,8.646200180E0,-3.719507217E0,2.661145449E0
1.037192338E3,8.646850586E0,-3.721748114E0,2.675549030E0
1.037212337E3,8.637572289E0,-3.719315529E0,2.689148188E0
1.037232337E3,8.641421318E0,-3.736956120E0,2.686725140E0
1.037252338E3,8.658620834E0,-3.717668295E0,2.684053183E0
1.037272337E3,8.659980774E0,-3.692988873E0,2.703168631E0
1.037292338E3,8.634669304E0,-3.716729879E0,2.707257748E0
1.037312337E3,8.650778770E0,-3.736496449E0,2.726143360E0
1.037332338E3,8.625953674E0,-3.765753508E0,2.716901779E0
1.037352337E3,8.612260818E0,-3.738545895E0,2.715742826E0
1.037372337E3,8.621290207E0,-3.713377953E0,2.702469349E0
1.037392338E3,8.633998871E0,-3.687367439E0,2.735911608E0
1.037412337E3,8.642377853E0,-3.688507080E0,2.761864662E0
1.037432337E3,8.656283379E0,-3.694942713E0,2.755544186E0
1.037452337E3,8.644293785E0,-3.697662354E0,2.735423326E0
1.037472338E3,8.629220009E0,-3.720081806E0,2.726622105E0
1.037492337E3,8.642685890E0,-3.727915525E0,2.723605394E0
1.037512337E3,8.627669334E0,-3.731554747E0,2.713712692E0
1.037532338E3,8.626154900E0,-3.740595341E0,2.718941450E0
1.037552338E3,8.631787300E0,-3.730970621E0,2.742241859E0
1.037572337E3,8.606839180E0,-3.738938332E0,2.756980658E0
1.037592337E3,8.619633675E0,-3.705457926E0,2.759145021E0
1.037612338E3,8.614491463E0,-3.677340508E0,2.791543245E0
1.037632337E3,8.617574692E0,-3.702163458E0,2.783173084E0
1.037652337E3,8.632810593E0,-3.711702108E0,2.794454575E0
1.037672337E3,8.617785454E0,-3.716519117E0,2.771211624E0
1.037692338E3,8.622057915E0,-3.731765509E0,2.773950815E0
1.037712337E3,8.610267639E0,-3.737616777E0,2.757660627E0
1.037732337E3,8.613064766E0,-3.748907804E0,2.784169197E0
1.037752338E3,8.615026474E0,-3.725253105E0,2.775233984E0
1.037772337E3,8.613666534E0,-3.725597858E0,2.781353474E0
1.037792338E3,8.619452477E0,-3.711204052E0,2.767112970E0
1.037812337E3,8.628424644E0,-3.708599091E0,2.775846958E0
1.037832338E3,8.612940788E0,-3.718855858E0,2.787789106E0
1.037852337E3,8.593039513E0,-3.735519648E0,2.782205820E0
1.037872337E3,8.612048149E0,-3.728011370E0,2.763895035E0
1.037892338E3,8.616780281E0,-3.753715515E0,2.769430399E0
1.037912337E3,8.605038643E0,-3.745010138E0,2.784762859E0
1.037932337E3,8.601227760E0,-3.726162910E0,2.771537304E0
1.037952337E3,8.610602379E0,-3.713761091E0,2.782809258E0
1.037972338E3,8.627246857E0,-3.704394817E0,2.771288395E0
1.037992337E3,8.613610268E0,-3.721010685E0,2.784082890E0
1.038012337E3,8.624517441E0,-3.710342169E0,2.773711205E0
1.038032338E3,8.633520126E0,-3.710322857E0,2.760591030E0
1.038052338E3,8.611502647E0,-3.705141783E0,2.750813246E0
1.038072337E3,8.622622490E0,-3.726900339E0,2.772399187E0
1.038092337E3,8.611090660E0,-3.725645781E0,2.731477499E0
1.038112338E3,8.617900848E0,-3.709556818E0,2.748236895E0
1.038132337E3,8.631088257E0,-3.712314844E0,2.755534410E0
1.038152337E3,8.628042221E0,-3.709116220E0,2.776364088E0
1.038172337E3,8.629411697E0,-3.745852947E0,2.775655270E0
1.038192338E3,8.616932869E0,-3.750354052E0,2.783690214E0
1.038212337E3,8.611598015E0,-3.722571611E0,2.761874437E0
1.038232337E3,8.613906860E0,-3.715188026E0,2.738727093E0
1.038252338E3,8.623664856E0,-3.687319517E0,2.753983021E0
1.038272337E3,8.641851425E0,-3.673078775E0,2.745363951E0
1.038292338E3,8.660841942E0,-3.697566748E0,2.760753870E0
1.038312337E3,8.631651878E0,-3.705390930E0,2.746838808E0
1.038332338E3,8.643547058E0,-3.695612907E0,2.736036062E0
1.038352337E3,8.652243614E0,-3.716930866E0,2.722006083E0
1.038372337E3,8.626079559E0,-3.735184431E0,2.712467670E0
1.038392338E3,8.631719589E0,-3.716021061E0,2.713722229E0
1.038412337E3,8.627898216E0,-3.726182222E0,2.716939926E0
1.038432337E3,8.628702164E0,-3.717428923E0,2.716825008E0
1.038452337E3,8.627083778E0,-3.704691887E0,2.721632719E0
1.038472338E3,8.626595497E0,-3.693419933E0,2.739177227E0
1.038492337E3,8.647119522E0,-3.710188866E0,2.742998362E0
1.038512337E3,8.646764755E0,-3.700458765E0,2.727761745E0
1.038532337E3,8.644227028E0,-3.724295616E0,2.712946415E0
1.038552338E3,8.636219978E0,-3.707603216E0,2.718807459E0
1.038572337E3,8.641008377E0,-3.729141474E0,2.694128036E0
1.038592337E3,8.638012886E0,-3.728624344E0,2.702622652E0
1.038612338E3,8.653008461E0,-3.710265398E0,2.692969322E0
1.038632337E3,8.682448387E0,-3.712295771E0,2.691207170E0
1.038652337E3,8.649225235E0,-3.682368279E0,2.698265314E0
1.038672337E3,8.657595634E0,-3.691475868E0,2.707746267E0
1.038692338E3,8.661159515E0,-3.692031145E0,2.710973740E0
1.038712337E3,8.653757095E0,-3.716653109E0,2.700161457E0
1.038732337E3,8.655058861E0,-3.712056398E0,2.676008701E0
1.038752338E3,8.633146286E0,-3.713349104E0,2.674600840E0
1.038772337E3,8.650174141E0,-3.722092867E0,2.688314915E0
1.038792338E3,8.648555756E0,-3.724937201E0,2.684110641E0
1.038812337E3,8.638499260E0,-3.719114542E0,2.686667681E0
1.038832338E3,8.642607689E0,-3.703532934E0,2.686361313E0
1.038852337E3,8.661608696E0,-3.704279900E0,2.673547506E0
1.038872338E3,8.660401344E0,-3.710974216E0,2.666182995E0
1.038892338E3,8.663084030E0,-3.696676016E0,2.674150705E0
1.038912338E3,8.662595749E0,-3.707124233E0,2.665186882E0
1.038932337E3,8.674786568E0,-3.726862192E0,2.663386583E0
1.038952337E3,8.649781227E0,-3.721958876E0,2.649787426E0
1.038972338E3,8.666684151E0,-3.721585274E0,2.640861750E0
1.038992337E3,8.666694641E0,-3.709030151E0,2.645171404E0
1.039012337E3,8.669384956E0,-3.723328352E0,2.660791159E0
1.039032337E3,8.673751831E0,-3.732694387E0,2.646368504E0
1.039052338E3,8.665994644E0,-3.705228090E0,2.668969870E0
1.039072337E3,8.676740646E0,-3.691447020E0,2.648149729E0
1.039092337E3,8.680436134E0,-3.725415945E0,2.663578033E0
1.039112338E3,8.649215698E0,-3.748620510E0,2.667322636E0
1.039132337E3,8.633204460E0,-3.746724367E0,2.648877621E0
1.039152337E3,8.633606911E0,-3.736946583E0,2.608904123E0
1.039172337E3,8.665306091E0,-3.708263874E0,2.639070988E0
1.039192338E3,8.674997330E0,-3.692146063E0,2.647479296E0
1.039212337E3,8.688758850E0,-3.672283888E0,2.645343781E0
1.039232338E3,8.679613113E0,-3.685595751E0,2.653254271E0
1.039252338E3,8.677946091E0,-3.700698376E0,2.624763250E0
1.039272338E3,8.673234940E0,-3.708091497E0,2.616728306E0
1.039292338E3,8.659770966E0,-3.727283478E0,2.610790730E0
1.039312337E3,8.684612274E0,-3.730597019E0,2.599537849E0
1.039332338E3,8.666885376E0,-3.734935284E0,2.617283821E0
1.039352338E3,8.669518471E0,-3.713856697E0,2.620453596E0
1.039372337E3,8.659905434E0,-3.711338043E0,2.631859541E0
1.039392338E3,8.671511650E0,-3.703590393E0,2.629484653E0
1.039412338E3,8.683204651E0,-3.702029467E0,2.631275415E0
1.039432337E3,8.677152634E0,-3.714000463E0,2.638822079E0
1.039452337E3,8.689095497E0,-3.719277382E0,2.629886866E0
1.039472338E3,8.689620972E0,-3.730731010E0,2.610972643E0
1.039492338E3,8.659319878E0,-3.734236240E0,2.614104271E0
1.039512337E3,8.664634705E0,-3.724353075E0,2.609516859E0
1.039532337E3,8.696084976E0,-3.717668295E0,2.605983019E0
1.039552338E3,8.691344261E0,-3.712037086E0,2.598110914E0
1.039572337E3,8.691641808E0,-3.724534988E0,2.589539766E0
1.039592337E3,8.670621872E0,-3.705400467E0,2.618404150E0
1.039612338E3,8.672641754E0,-3.716729879E0,2.614899158E0
1.039632338E3,8.665707588E0,-3.726412058E0,2.614812851E0
1.039652337E3,8.671502113E0,-3.720206261E0,2.601233006E0
1.039672338E3,8.669327736E0,-3.726249218E0,2.596626520E0
1.039692338E3,8.675170898E0,-3.724927664E0,2.604450703E0
1.039712338E3,8.677764893E0,-3.735270500E0,2.604297638E0
1.039732337E3,8.660747528E0,-3.721326590E0,2.604058266E0
1.039752338E3,8.671454430E0,-3.719593287E0,2.599652767E0
1.039772337E3,8.682629585E0,-3.717390537E0,2.608061314E0
1.039792338E3,8.679497719E0,-3.713521719E0,2.605035067E0
1.039812337E3,8.691105843E0,-3.722322702E0,2.594931364E0
1.039832338E3,8.693719864E0,-3.720139265E0,2.588773489E0
1.039852337E3,8.675351143E0,-3.737099648E0,2.588783264E0
1.039872337E3,8.685195923E0,-3.739302397E0,2.596559525E0
1.039892338E3,8.690071106E0,-3.722169399E0,2.577291012E0
1.039912338E3,8.678606987E0,-3.724812746E0,2.573249578E0
1.039932337E3,8.676232338E0,-3.726929188E0,2.585776091E0
1.039952337E3,8.680858612E0,-3.724764824E0,2.597957850E0
1.039972338E3,8.673934937E0,-3.720685005E0,2.600409508E0
1.039992337E3,8.682792664E0,-3.738450050E0,2.596683979E0
1.040012337E3,8.669240952E0,-3.722236395E0,2.585517406E0
1.040032337E3,8.675188065E0,-3.710897446E0,2.605178595E0
1.040052338E3,8.695739746E0,-3.709920645E0,2.600016832E0
1.040072337E3,8.683052063E0,-3.756703377E0,2.601185083E0
1.040092337E3,8.659042358E0,-3.776268959E0,2.587327480E0
1.040112338E3,8.646955490E0,-3.754040956E0,2.578995705E0
1.040132337E3,8.656015396E0,-3.749405861E0,2.557524443E0
1.040152337E3,8.710296631E0,-3.707746744E0,2.591723204E0
1.040172337E3,8.702003479E0,-3.695277691E0,2.599174023E0
1.040192338E3,8.709100723E0,-3.707114697E0,2.601721525E0
1.040212337E3,8.688701630E0,-3.702604055E0,2.594261169E0
1.040232337E3,8.674336433E0,-3.731506824E0,2.584138393E0
1.040252338E3,8.674287796E0,-3.732445478E0,2.563816309E0
1.040272337E3,8.698364258E0,-3.739359856E0,2.573833704E0
