"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.363797958E0,3.393499553E-1,2.339843214E-1,-1.111147031E-1
4.383884958E0,4.782986641E-1,1.904000938E-1,-1.120455489E-1
4.403971958E0,5.393155813E-1,2.175301015E-1,-1.223710701E-1
4.424059958E0,5.509605408E-1,2.296133190E-1,-1.282830983E-1
4.444146958E0,5.511378646E-1,2.565475106E-1,-1.197654381E-1
4.464233958E0,5.643903613E-1,2.187824994E-1,-9.925228357E-2
4.484320958E0,6.417006254E-1,7.755741477E-2,-1.157823503E-1
4.504407958E0,7.026798725E-1,-9.878471494E-2,-1.883769631E-1
4.524494958E0,8.420366049E-1,-3.167250752E-1,-3.388359845E-1
4.544581958E0,8.289583325E-1,-5.025712252E-1,-4.125746191E-1
4.564669958E0,5.876010060E-1,-6.011468172E-1,-4.139756858E-1
4.584756958E0,2.762255669E-1,-4.539229274E-1,-3.473090231E-1
4.604843958E0,1.242702156E-1,6.700672209E-2,-4.609001055E-2
4.624930958E0,1.302758604E-2,2.604499757E-1,3.853992000E-2
4.645017958E0,-1.479519010E-1,-2.151509561E-2,-3.278455138E-2
4.665104958E0,1.212167740E-1,-5.090553761E-1,-1.065351665E-1
4.685192958E0,4.390708506E-1,-7.561365366E-1,-1.850467771E-1
4.705279375E0,4.154746830E-1,-4.146690667E-1,-2.310828269E-1
4.725366375E0,2.687585652E-1,1.458598524E-1,-3.215651810E-1
4.745453375E0,-1.616396382E-2,-7.450281084E-2,-4.369769618E-2
4.765540375E0,4.364643097E-1,-1.553543657E-1,1.528631002E-1
4.785627375E0,7.645033002E-1,-2.836838961E-1,3.701047301E-1
4.805714375E0,8.253275752E-1,-2.658591568E-1,5.089558959E-1
4.825802375E0,7.432764173E-1,1.170386970E-1,4.382975101E-1
4.845889375E0,7.647273540E-1,2.680967748E-1,2.454887778E-1
4.865976375E0,7.916329503E-1,-9.505929053E-2,1.223824397E-1
4.886063375E0,5.948938727E-1,-2.102858275E-1,2.383151837E-2
4.906150375E0,4.458824694E-1,6.251844168E-1,-1.783534884E-1
4.926237375E0,5.548658371E-1,8.328498602E-1,-2.427223772E-1
4.946325375E0,4.948168993E-1,6.844244599E-1,-3.342457116E-1
4.966412375E0,5.119645000E-1,2.464923412E-1,-3.885479569E-1
4.986499375E0,5.750316381E-1,-7.802939415E-2,-3.807518184E-1
5.006586375E0,5.079140663E-1,8.264584094E-2,-3.891828060E-1
5.026673375E0,5.434578657E-1,1.439663619E-1,-3.687734008E-1
5.046760375E0,6.344652176E-1,5.852540955E-3,-3.417246640E-1
5.066847375E0,3.491692245E-1,2.536799610E-1,-2.233748883E-1
5.086935375E0,-8.950151503E-2,4.509658217E-1,-1.611246616E-1
5.107022375E0,-1.116751283E-1,3.708715737E-1,5.519643798E-2
5.127109375E0,-1.204958782E-1,2.502509952E-1,3.710560799E-1
5.147196375E0,-8.956660628E-1,4.540415406E-1,5.048922896E-1
5.167283375E0,-1.379410505E0,3.918038011E-1,6.896180511E-1
5.187370375E0,-1.487905264E0,8.718244433E-1,1.078663111E0
5.207458375E0,-1.472526431E0,1.555064917E0,1.175842404E0
5.227545375E0,-1.478738904E0,1.455250740E0,1.018098831E0
5.247632375E0,-1.593564630E0,3.009369373E-1,7.785140276E-1
5.267719375E0,-1.647036314E0,-1.035145879E0,7.011961341E-1
5.287806375E0,-1.595389724E0,-1.090636969E0,8.946523666E-1
5.307893375E0,-1.429868698E0,1.066520959E-1,7.767266631E-1
5.327981375E0,-8.888771534E-1,6.795129180E-1,5.800443292E-1
5.348068375E0,-2.155516595E-1,8.860988617E-1,4.992462993E-1
5.368155375E0,3.409323841E-2,8.912100792E-1,4.020363092E-1
5.388242375E0,1.424649358E-1,7.953141928E-1,3.429060280E-1
5.408329375E0,1.885604858E-1,7.939144373E-1,3.177036345E-1
5.428416375E0,3.338002563E-1,9.823728204E-1,3.215050995E-1
5.448503375E0,4.135722220E-1,1.233276248E0,2.235057056E-1
5.468591375E0,3.872552216E-1,1.438252449E0,1.450584531E-1
5.488678375E0,3.412576318E-1,1.412663579E0,-4.178689048E-2
5.508765375E0,4.765659869E-1,9.853937030E-1,-1.542747915E-1
5.528852375E0,6.959843636E-1,6.250215769E-1,-2.548706718E-3
5.548939375E0,5.936515331E-1,3.432829678E-1,2.023651600E-1
5.569026375E0,3.461540639E-1,3.423901647E-2,1.978363097E-1
5.589114375E0,1.453257948E-1,-2.000559419E-1,1.277176142E-1
5.609201375E0,5.693565682E-2,-2.615154684E-1,3.246741369E-3
5.629288375E0,7.159149647E-2,-9.226046503E-2,-1.114503220E-1
5.649375375E0,2.237796187E-1,1.915185899E-1,-2.382124215E-1
5.669462375E0,4.987865388E-1,2.110687196E-1,-2.733168006E-1
5.689549375E0,7.739859223E-1,1.406207681E-1,-2.720306516E-1
5.709637500E0,7.726484537E-1,1.348102838E-1,-1.625395566E-1
5.729724500E0,6.746567488E-1,7.859597355E-2,-3.367769346E-2
5.749811500E0,6.254724860E-1,-3.221586049E-1,4.532035440E-2
5.769898500E0,6.545987725E-1,-9.358007908E-1,1.083953455E-1
5.789985500E0,6.878128052E-1,-9.738607407E-1,6.059878320E-2
5.810072500E0,7.616237998E-1,-1.449253261E-1,-1.284247488E-1
5.830160500E0,1.003053069E0,2.132113278E-1,-4.806561768E-1
5.850247500E0,1.302796960E0,-4.090569317E-1,-7.469346523E-1
5.870334500E0,1.445388794E0,-1.388853073E0,-9.982310534E-1
5.890421500E0,1.005547166E0,-7.969136238E-1,-1.115410447E0
5.910508500E0,6.339345127E-2,1.998737305E-1,-3.932403922E-1
5.930595500E0,-2.668149769E-1,4.008078873E-1,-6.501540542E-2
5.950682500E0,-1.045689061E-1,-4.975367486E-1,-2.191176265E-2
5.970770500E0,-8.361821622E-2,-6.154652834E-1,-1.381257027E-1
5.990857500E0,-1.524335891E-1,1.534988135E-1,-3.410265148E-1
6.010944500E0,7.220602781E-2,1.193680882E0,-4.398848414E-1
6.031031500E0,8.671782017E-1,1.276385427E0,-3.262091875E-1
6.051118500E0,1.229139686E0,5.184983462E-2,-2.064692378E-1
6.071205500E0,1.135856390E0,-7.711066604E-1,5.548834801E-3
6.091293500E0,9.137681127E-1,-4.603089690E-1,2.381606698E-1
6.111380500E0,7.523407340E-1,-1.562181562E-1,3.035612702E-1
6.131467500E0,7.710403800E-1,-4.198222458E-1,2.296375185E-1
6.151554500E0,8.403397799E-1,-8.184996247E-1,1.173326373E-1
6.171641500E0,5.741611719E-1,-6.821981072E-1,5.144318938E-2
6.191728500E0,6.894136220E-2,-4.455800653E-1,1.077205036E-2
6.211816500E0,-2.998590469E-2,-4.490053952E-1,-1.455754135E-2
6.231903500E0,-9.379135445E-3,-5.607727170E-1,-5.603820458E-2
6.251990500E0,-3.605198488E-2,-6.066934466E-1,-7.712411135E-2
6.272077500E0,-7.494405657E-2,-6.973408461E-1,-1.000721753E-1
6.292164500E0,4.141075537E-2,-6.520866752E-1,-1.282906085E-1
6.312251500E0,2.678290606E-1,-6.234650016E-1,-1.667730361E-1
6.332339500E0,3.969253302E-1,-6.147310734E-1,-1.998188198E-1
6.352426500E0,4.305662215E-1,-5.650551319E-1,-2.023524791E-1
6.372513500E0,4.093728065E-1,-5.489821434E-1,-2.014778107E-1
6.392600500E0,3.103474677E-1,-5.675073266E-1,-1.988008618E-1
6.412687500E0,1.504620314E-1,-5.683491826E-1,-1.754197478E-1
6.432774500E0,2.838661335E-2,-5.919246674E-1,-1.404570639E-1
6.452862500E0,-9.284436703E-2,-6.808957458E-1,-7.604105771E-2
6.472949500E0,-1.802495271E-1,-8.526944518E-1,-1.100014802E-2
6.493036500E0,-2.474857271E-1,-9.502902627E-1,2.419883013E-2
6.513123500E0,-2.700988650E-1,-1.049785376E0,4.353906587E-2
6.533210500E0,-2.978135943E-1,-1.075043797E0,3.304274753E-2
6.553297500E0,-2.842388451E-1,-1.004514456E0,2.321246825E-2
6.573385500E0,-2.259793729E-1,-8.684441447E-1,3.749962896E-2
6.593472500E0,-2.573080361E-1,-7.734733224E-1,6.608056277E-2
6.613559500E0,-3.462533057E-1,-6.895682812E-1,1.139985099E-1
6.633646500E0,-4.432228804E-1,-6.147640944E-1,1.338733882E-1
6.653733500E0,-5.372649431E-1,-4.101051092E-1,1.686485261E-1
6.673821500E0,-5.975219011E-1,4.184039310E-2,2.317791879E-1
6.693908125E0,-9.579038620E-1,6.673381925E-1,4.920455813E-1
6.713995125E0,-1.321335793E0,1.193145633E0,6.761605740E-1
6.734082125E0,-1.534701705E0,1.240445495E0,7.732975483E-1
6.754169125E0,-1.757100582E0,3.492223322E-1,9.533548951E-1
6.774256125E0,-2.383666992E0,-9.141248465E-1,9.588578939E-1
6.794344125E0,-3.020485163E0,-1.116797447E0,1.016313910E0
6.814431125E0,-2.845816612E0,-1.372481108E0,1.049457669E0
6.834518125E0,-2.043424606E0,-4.186497331E-1,9.815217853E-1
6.854605125E0,-1.375058174E0,-4.110595211E-2,8.183334470E-1
6.874692125E0,-8.826715946E-1,5.391634107E-1,9.236102104E-1
6.894779125E0,-7.515829802E-1,7.481639981E-1,8.130266666E-1
6.914867125E0,-7.634826303E-1,4.365217984E-1,5.463867784E-1
