"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.243813164E2,-1.099726868E1,2.671527100E1,3.739077759E1
1.244012724E2,-1.044099426E1,2.633871460E1,3.756072998E1
1.244212284E2,-1.042396545E1,2.622845459E1,3.762532043E1
1.244411844E2,-1.014656067E1,2.628491211E1,3.763424683E1
1.244611404E2,-1.009353638E1,2.662933350E1,3.762886047E1
1.244810974E2,-9.983459473E0,2.671524048E1,3.726408386E1
1.245010534E2,-9.750457764E0,2.682009888E1,3.778318787E1
1.245210094E2,-9.436218262E0,2.687231445E1,3.771334839E1
1.245409654E2,-8.921752930E0,2.686517334E1,3.808319092E1
1.245609214E2,-8.598022461E0,2.706036377E1,3.799679565E1
1.245808774E2,-8.431976318E0,2.804840088E1,3.764488220E1
1.246008334E2,-9.034652710E0,2.903643799E1,3.662921143E1
1.246207894E2,-1.027009583E1,3.015283203E1,3.524221802E1
1.246407454E2,-1.083139038E1,3.119204712E1,3.409518433E1
1.246607014E2,-1.083493042E1,3.278710938E1,3.256559753E1
1.246806574E2,-9.897598267E0,3.395242310E1,3.187480164E1
1.247006134E2,-9.172821045E0,3.488790894E1,3.133578491E1
1.247205694E2,-8.241592407E0,3.588296509E1,3.081799316E1
1.247405254E2,-7.409835815E0,3.673437500E1,3.044097900E1
1.247604814E2,-6.608123779E0,3.747161865E1,3.011703491E1
1.247804374E2,-6.297210693E0,3.801419067E1,2.965286255E1
1.248003934E2,-6.388763428E0,3.868789673E1,2.889105225E1
1.248203494E2,-6.589721680E0,3.894390869E1,2.836494446E1
1.248403054E2,-6.862014771E0,3.949838257E1,2.769026184E1
1.248602614E2,-6.953735352E0,3.986807251E1,2.720553589E1
1.248802174E2,-6.871994019E0,3.985549927E1,2.729881287E1
1.249001734E2,-7.214660645E0,3.964575195E1,2.803614807E1
1.249201294E2,-7.623931885E0,3.941061401E1,2.789910889E1
1.249400854E2,-8.117660522E0,3.934005737E1,2.792935181E1
1.249600414E2,-9.011749268E0,3.962030029E1,2.722004700E1
1.249799974E2,-9.970855713E0,3.968319702E1,2.696293640E1
1.249999534E2,-1.019645691E1,3.964935303E1,2.716525269E1
1.250199094E2,-1.044241333E1,3.896527100E1,2.767021179E1
1.250398654E2,-1.042892456E1,3.803890991E1,2.933064270E1
1.250598214E2,-1.056791687E1,3.696646118E1,3.116418457E1
1.250797774E2,-1.063276672E1,3.577877808E1,3.248219299E1
1.250997334E2,-1.066717529E1,3.522586060E1,3.313116455E1
1.251196894E2,-1.140492249E1,3.542657471E1,3.274044800E1
1.251396454E2,-1.228326416E1,3.566168213E1,3.205104065E1
1.251596014E2,-1.296658325E1,3.515289307E1,3.204122925E1
1.251795574E2,-1.340281677E1,3.499029541E1,3.203878784E1
1.251995134E2,-1.407116699E1,3.503561401E1,3.211012268E1
1.252194694E2,-1.476020813E1,3.504071045E1,3.213822937E1
1.252394254E2,-1.512786865E1,3.513726807E1,3.192146301E1
1.252593814E2,-1.538658142E1,3.508172607E1,3.198106384E1
1.252793374E2,-1.519441223E1,3.496969604E1,3.214694214E1
1.252992944E2,-1.466586304E1,3.488619995E1,3.242915344E1
1.253192504E2,-1.411958313E1,3.486740112E1,3.273643494E1
1.253392064E2,-1.388752747E1,3.467742920E1,3.344116211E1
1.253591624E2,-1.373390198E1,3.452325439E1,3.364735413E1
1.253791185E2,-1.314439392E1,3.439300537E1,3.426840210E1
1.253990745E2,-1.253813171E1,3.423400879E1,3.453495789E1
1.254190305E2,-1.222103882E1,3.413235474E1,3.437080383E1
1.254389865E2,-1.239781189E1,3.375967407E1,3.432072449E1
1.254589425E2,-1.277203369E1,3.330947876E1,3.445565796E1
1.254788985E2,-1.335462952E1,3.220495605E1,3.468696594E1
1.254988545E2,-1.322775269E1,3.168170166E1,3.533644104E1
1.255188105E2,-1.304090881E1,3.109683228E1,3.579158020E1
1.255387665E2,-1.280828857E1,3.066488647E1,3.597520447E1
1.255587225E2,-1.285638428E1,3.057141113E1,3.605909729E1
1.255786785E2,-1.281858826E1,3.034603882E1,3.608003235E1
1.255986345E2,-1.265493774E1,3.025143433E1,3.599765015E1
1.256185905E2,-1.270497131E1,2.984094238E1,3.625427246E1
1.256385465E2,-1.248640442E1,2.958425903E1,3.661160278E1
1.256585025E2,-1.249357605E1,2.916394043E1,3.661354065E1
1.256784585E2,-1.225265503E1,2.874261475E1,3.729513550E1
1.256984145E2,-1.177893066E1,2.813745117E1,3.780392456E1
1.257183705E2,-1.159811401E1,2.720822144E1,3.865235901E1
1.257383265E2,-1.129594421E1,2.645037842E1,3.926043701E1
1.257582825E2,-1.109558105E1,2.571365356E1,3.974949646E1
1.257782385E2,-1.072474670E1,2.542062378E1,4.000636292E1
1.257981945E2,-1.097767639E1,2.519818115E1,4.032801819E1
1.258181505E2,-1.146394348E1,2.517703247E1,3.987846375E1
1.258381065E2,-1.195794678E1,2.531103516E1,3.995193481E1
1.258580625E2,-1.223150635E1,2.558364868E1,3.984056091E1
1.258780195E2,-1.227458191E1,2.569360352E1,3.991453552E1
1.258979755E2,-1.208779907E1,2.574523926E1,3.984867859E1
1.259179315E2,-1.173097229E1,2.618859863E1,3.985754395E1
1.259378875E2,-1.201593018E1,2.707327271E1,3.920750427E1
1.259578435E2,-1.224401855E1,2.760559082E1,3.868740845E1
1.259777995E2,-1.397257996E1,2.882171631E1,3.726029968E1
1.259977555E2,-1.550782776E1,2.965191650E1,3.592323303E1
1.260177115E2,-1.647151184E1,3.055548096E1,3.477369690E1
1.260376675E2,-1.612364197E1,3.193051147E1,3.385879517E1
1.260576235E2,-1.549121094E1,3.312274170E1,3.319982910E1
1.260775795E2,-1.440469360E1,3.435153198E1,3.270462036E1
1.260975355E2,-1.293109131E1,3.562734985E1,3.246469116E1
1.261174915E2,-1.133015442E1,3.653396606E1,3.215802002E1
1.261374475E2,-1.020507812E1,3.754696655E1,3.172340393E1
1.261574035E2,-9.938720703E0,3.836111450E1,3.073924255E1
1.261773595E2,-1.044752502E1,3.915466309E1,2.971955872E1
1.261973155E2,-1.098899841E1,3.939190674E1,2.918804932E1
1.262172715E2,-1.128538513E1,3.901339722E1,2.971603394E1
1.262372275E2,-1.152122498E1,3.861425781E1,3.060432434E1
1.262571835E2,-1.247032166E1,3.793151855E1,3.113995361E1
1.262771395E2,-1.383445740E1,3.803952026E1,3.054859924E1
1.262970955E2,-1.538671875E1,3.810418701E1,2.934599304E1
1.263170515E2,-1.658296204E1,3.841247559E1,2.828540039E1
1.263370075E2,-1.728552246E1,3.841143799E1,2.793968201E1
1.263569635E2,-1.773127747E1,3.808584595E1,2.806970215E1
1.263769195E2,-1.789958191E1,3.786630249E1,2.891007996E1
1.263968747E2,-1.747265625E1,3.740167236E1,2.990621948E1
1.264168307E2,-1.727194214E1,3.652981567E1,3.102642822E1
1.264367877E2,-1.708386230E1,3.579669189E1,3.193040466E1
1.264567437E2,-1.788142395E1,3.567517090E1,3.131314087E1
1.264766997E2,-1.876052856E1,3.571176147E1,3.081306458E1
1.264966557E2,-1.929516602E1,3.523257446E1,3.106074524E1
1.265166117E2,-1.935491943E1,3.497033691E1,3.132597351E1
1.265365677E2,-1.990565491E1,3.484771729E1,3.154219055E1
1.265565237E2,-2.025299072E1,3.462072754E1,3.158438110E1
1.265764797E2,-2.053802490E1,3.455407715E1,3.169813538E1
1.265964357E2,-2.067250061E1,3.448587036E1,3.168995667E1
1.266163917E2,-2.082157898E1,3.441458130E1,3.177839661E1
1.266363477E2,-2.073530579E1,3.437457275E1,3.176557922E1
1.266563037E2,-2.015524292E1,3.428637695E1,3.225985718E1
1.266762597E2,-1.976907349E1,3.401324463E1,3.302024841E1
1.266962157E2,-1.962475586E1,3.383889771E1,3.336497498E1
1.267161717E2,-1.874533081E1,3.397573853E1,3.357984924E1
1.267361278E2,-1.849810791E1,3.413162231E1,3.332518005E1
1.267560837E2,-1.802569580E1,3.416366577E1,3.291252136E1
1.267760397E2,-1.794734192E1,3.391046143E1,3.290150452E1
1.267959957E2,-1.851553345E1,3.314663696E1,3.302883911E1
1.268159517E2,-1.900399780E1,3.209268188E1,3.352217102E1
1.268359077E2,-1.928923035E1,3.145516968E1,3.395275879E1
1.268558637E2,-1.948548889E1,3.098532104E1,3.418936157E1
1.268758197E2,-1.946026611E1,3.092877197E1,3.427877808E1
1.268957757E2,-1.965995789E1,3.054547119E1,3.454730225E1
1.269157317E2,-1.974002075E1,3.051547241E1,3.446957397E1
1.269356877E2,-2.005532837E1,3.046527100E1,3.438819885E1
1.269556437E2,-2.055180359E1,3.011404419E1,3.447705078E1
1.269755997E2,-2.058497620E1,3.000286865E1,3.433747864E1
1.269955557E2,-2.088726807E1,2.960824585E1,3.437899780E1
1.270155117E2,-2.129165649E1,2.922946167E1,3.436293030E1
1.270354677E2,-2.116333008E1,2.868936157E1,3.503244019E1
