"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.286180375E0,-3.421718979E1,-2.204776001E1,-1.674343109E1
6.306343375E0,-3.441092300E1,-2.332052040E1,-1.501799774E1
6.326506375E0,-3.438504791E1,-2.409947395E1,-1.345722961E1
6.346670375E0,-3.421601105E1,-2.492735100E1,-1.221925354E1
6.366833375E0,-3.400045776E1,-2.560670471E1,-1.130210114E1
6.386996375E0,-3.343597794E1,-2.630847931E1,-1.023670959E1
6.407159375E0,-3.310438919E1,-2.721094513E1,-9.640113831E0
6.427323375E0,-3.251656723E1,-2.789637375E1,-8.529769897E0
6.447486375E0,-3.255656433E1,-2.823454666E1,-8.713623047E0
6.467649375E0,-3.247774506E1,-2.825916672E1,-9.702438354E0
6.487812375E0,-3.229646301E1,-2.771813583E1,-1.172273254E1
6.507976375E0,-3.191088104E1,-2.691393089E1,-1.455202484E1
6.528139375E0,-3.102519035E1,-2.548847008E1,-1.804557037E1
6.548302375E0,-3.053149033E1,-2.427583694E1,-2.072641754E1
6.568465375E0,-2.967609596E1,-2.314439392E1,-2.319290924E1
6.588629375E0,-2.843850708E1,-2.165346146E1,-2.576070404E1
6.608792375E0,-2.729449463E1,-1.992661095E1,-2.805528259E1
6.628955375E0,-2.634991455E1,-1.783037376E1,-3.007363892E1
6.649118375E0,-2.586274719E1,-1.564628983E1,-3.138663483E1
6.669282375E0,-2.594592285E1,-1.345555115E1,-3.253840637E1
6.689445375E0,-2.592246628E1,-1.217271042E1,-3.322618103E1
6.709608375E0,-2.546128464E1,-1.110423279E1,-3.356252289E1
6.729771000E0,-2.496333694E1,-1.068552971E1,-3.394435883E1
6.749934000E0,-2.495671272E1,-1.025877762E1,-3.429627991E1
6.770098000E0,-2.524419785E1,-1.042109680E1,-3.401174927E1
6.790261000E0,-2.551174927E1,-1.090515518E1,-3.386465454E1
6.810424000E0,-2.572565079E1,-1.181585121E1,-3.344824219E1
6.830587000E0,-2.632568359E1,-1.270990944E1,-3.271984100E1
6.850751000E0,-2.708173180E1,-1.383676529E1,-3.172847748E1
6.870914000E0,-2.845445824E1,-1.509363174E1,-2.996308899E1
6.891077000E0,-2.945400238E1,-1.671631432E1,-2.844413757E1
6.911240000E0,-3.043733597E1,-1.846455956E1,-2.695683289E1
6.931404000E0,-3.132471466E1,-2.016539001E1,-2.456207275E1
6.951567000E0,-3.222786713E1,-2.172938728E1,-2.194908905E1
6.971730000E0,-3.318392944E1,-2.304275322E1,-1.967260742E1
6.991893000E0,-3.390034103E1,-2.387954140E1,-1.731197357E1
7.012057000E0,-3.428460693E1,-2.464304161E1,-1.510501862E1
7.032220000E0,-3.457109070E1,-2.515137863E1,-1.345176697E1
7.052383000E0,-3.461631775E1,-2.530387878E1,-1.220597839E1
7.072547000E0,-3.464233017E1,-2.573328018E1,-1.170641327E1
7.092710000E0,-3.447807312E1,-2.609830475E1,-1.127439117E1
