"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.345447375E2,-6.155776232E-2,6.039362550E-1,-3.879866749E-2
4.345647375E2,-9.504888654E-1,1.477246642E0,2.591813914E-2
4.345847375E2,-1.095333695E0,1.182844520E0,4.958480224E-2
4.346047375E2,-1.591164351E0,-1.413891166E-1,-2.358637899E-1
4.346247375E2,-7.274532318E-1,-1.611357808E0,-7.877543569E-1
4.346447375E2,5.998871326E-1,2.128254473E-1,-7.321307063E-1
4.346647375E2,3.874281943E-1,1.746358991E0,-4.944692254E-1
4.346847375E2,-1.917069703E-1,1.254123807E0,-2.530378401E-1
4.347047375E2,-1.438151300E-1,-7.152010202E-1,1.335700452E-1
4.347247375E2,6.032730341E-1,-2.539419174E0,-1.295208782E-1
4.347447375E2,9.161581993E-1,-3.636568069E0,-6.130294204E-1
4.347647375E2,6.695082784E-1,-3.068917036E0,-5.115385652E-1
4.347847375E2,-3.465874791E-1,-2.295806110E-1,-1.281769872E-1
4.348047375E2,-3.731513917E-1,1.636542916E0,3.892607689E-1
4.348247375E2,7.179237604E-1,4.475373328E-1,7.904072404E-1
4.348447375E2,1.280303717E0,-1.178114653E0,8.811294436E-1
4.348647375E2,1.062957883E0,-1.879353046E0,7.867594957E-1
4.348847375E2,8.400095105E-1,-1.319940090E0,5.430940986E-1
4.349047375E2,1.134498954E0,-5.340009332E-1,1.534668058E-1
4.349247375E2,1.432199717E0,3.091501594E-1,-1.888620704E-1
4.349447375E2,1.379543185E0,2.972819209E-1,-1.366418302E-1
4.349647375E2,1.133364439E0,-5.040336251E-1,-5.592034757E-2
4.349847375E2,9.222145081E-1,-1.245222569E0,-7.768460363E-2
4.350047375E2,8.213344812E-1,-1.097812057E0,-2.627069652E-1
4.350247375E2,7.071725130E-1,-4.567352235E-1,-5.145928860E-1
4.350447375E2,4.941376150E-1,-5.062327385E-1,-4.136779308E-1
4.350647375E2,2.091602534E-1,-7.607366443E-1,-7.487462461E-2
4.350847375E2,-2.268928103E-3,-2.564063072E-1,6.942919642E-2
4.351047375E2,1.489987522E-1,3.127979040E-1,7.311183959E-2
4.351247375E2,2.031737715E-1,2.431767285E-1,9.183922410E-2
4.351447375E2,1.459095255E-2,2.214648277E-1,2.596002817E-1
4.351647375E2,-3.358886242E-1,-1.151917269E-3,6.019640565E-1
4.351847375E2,-5.856277943E-1,3.216641843E-1,7.666532993E-1
4.352047375E2,-9.806132317E-1,6.224716902E-1,8.066213727E-1
4.352247375E2,-1.229654312E0,7.042403519E-2,1.166770101E0
4.352447375E2,-1.535977006E0,-1.027230978E0,1.339749694E0
4.352647375E2,-1.728591561E0,-1.516219854E0,1.164344072E0
4.352847375E2,-1.972274423E0,-7.275754213E-1,3.507239223E-1
4.353047375E2,-1.845092297E0,2.764077783E-1,-3.047170341E-1
4.353247375E2,-1.354270816E0,1.048890471E0,-6.397853494E-1
4.353447375E2,-5.920680165E-1,2.390647173E0,-6.862111092E-1
4.353647375E2,-1.033601403E0,3.123319149E0,-3.780034184E-1
4.353847375E2,-1.035346746E0,3.644805908E0,-2.997253835E-1
4.354047375E2,-5.142961740E-1,3.363249540E0,-5.111894608E-1
4.354247375E2,-2.360732406E-1,2.002136946E0,-1.053655297E-1
4.354447375E2,-1.644100063E-2,1.750425577E0,-3.282964230E-2
4.354647375E2,-1.495747175E-2,1.773603559E0,-6.633996218E-2
4.354847375E2,-1.470439881E-1,1.456756473E0,-2.239082903E-1
4.355047375E2,-4.171337001E-3,9.194219708E-1,-1.777094305E-1
4.355247375E2,3.348763287E-1,5.716825724E-1,1.088038236E-1
4.355447375E2,6.365215778E-1,3.660828173E-1,3.849323690E-1
4.355647375E2,6.356139779E-1,-8.347909898E-2,6.091548204E-1
4.355847375E2,4.738045335E-1,-6.462430358E-1,6.630156636E-1
4.356047375E2,4.982216954E-1,-7.112740278E-1,5.877221823E-1
4.356247375E2,4.979249835E-1,-5.864306092E-1,2.577502131E-1
4.356447375E2,6.989170909E-1,-8.727169633E-1,-2.298249602E-1
4.356647375E2,1.015083492E-1,-2.225818336E-1,-1.926843524E-1
4.356847375E2,-8.621402979E-1,1.197051525E0,-7.728318125E-2
4.357047375E2,-1.242185712E0,1.315838575E0,1.762433499E-1
4.357247375E2,-1.086519837E0,6.274284124E-1,2.153038085E-1
4.357447375E2,-4.416381121E-1,-1.169039011E0,-3.858050406E-1
4.357647375E2,6.588268876E-1,-1.193508506E0,-1.052363753E0
4.357847375E2,3.053977191E-1,7.899709344E-1,-1.128774285E0
4.358047375E2,-3.277728260E-1,1.286464691E0,-7.949451208E-1
4.358247375E2,-2.819928527E-1,-2.203652710E-1,-8.269369602E-2
4.358447375E2,8.080176115E-1,-2.115775347E0,2.189166546E-1
4.358647375E2,1.123625517E0,-3.246382236E0,-6.597344577E-2
4.358847375E2,1.087654233E0,-3.171682119E0,-1.683021039E-1
4.359047375E2,5.530424714E-1,-2.296225071E0,-1.480039209E-1
4.359247375E2,1.213352904E-1,-4.669104815E-1,2.490061224E-1
4.359447375E2,1.046831012E0,-9.043946862E-1,5.289918184E-1
4.359647375E2,1.561057329E0,-1.551492929E0,6.970670223E-1
4.359847375E2,1.579086661E0,-1.644431710E0,5.590813160E-1
4.360047375E2,1.334182024E0,-1.254542708E0,2.805791199E-1
4.360247375E2,1.473389506E0,-5.234591365E-1,3.190461919E-2
4.360447375E2,1.479114175E0,3.394665569E-2,-6.201154739E-2
4.360647375E2,1.199180841E0,4.567526653E-2,-1.858775690E-2
4.360847375E2,7.278372049E-1,-6.306397915E-1,-6.288421154E-2
4.361047375E2,5.335646272E-1,-1.049448967E0,-2.004859746E-1
4.361247375E2,5.863258839E-1,-7.042752504E-1,-2.611361742E-1
4.361447375E2,7.290240526E-1,-1.502728462E-2,-3.244741559E-1
4.361647375E2,5.150641203E-1,2.092998773E-1,-2.937738299E-1
4.361847375E2,9.293878078E-2,-1.298001409E-1,-1.255589873E-1
4.362047375E2,-9.442231059E-2,-1.685987972E-2,5.026548356E-2
4.362247375E2,-2.792526735E-3,5.900608897E-1,7.815584540E-2
4.362447375E2,1.361531317E-1,5.528854132E-1,9.700539708E-2
4.362647375E2,-1.887224466E-1,-7.241371274E-2,1.790184230E-1
4.362847375E2,-3.345796168E-1,-3.910759389E-1,5.234766006E-1
4.363047375E2,-4.975061119E-1,-3.461686075E-1,7.635291815E-1
4.363247375E2,-8.543561101E-1,1.052258983E-1,8.570788503E-1
4.363447375E2,-1.113903999E0,2.852216959E-1,1.045871139E0
4.363647375E2,-1.720423341E0,-1.066413641E0,1.445917964E0
4.363847375E2,-1.919373512E0,-2.298930168E0,1.375319481E0
4.364047375E2,-2.213723183E0,-2.502522945E0,5.747892857E-1
4.364247375E2,-2.194716692E0,-9.802117944E-1,-4.185124934E-1
4.364447375E2,-1.315594316E0,1.164379001E0,-8.343546391E-1
4.364647375E2,-7.493221760E-1,2.685729980E0,-8.018217087E-1
4.364847375E2,-1.645513892E0,3.033661366E0,-4.484623373E-1
4.365047375E2,-1.404641032E0,2.511528730E0,-3.742684126E-1
4.365247375E2,-8.535706997E-1,2.442623138E0,-4.079881608E-1
4.365447375E2,-2.043606043E-1,2.216655493E0,-5.010840297E-1
4.365647375E2,-2.475924045E-1,3.654893935E-1,1.158549562E-1
4.365847375E2,-8.112290502E-2,6.744824648E-1,6.417575479E-2
4.366047375E2,-8.761552721E-2,1.232760906E0,1.946042106E-2
4.366247375E2,3.136356547E-2,7.702835798E-1,-1.557706296E-1
4.366447375E2,2.085668445E-1,1.467821896E-1,-1.633104533E-1
4.366647375E2,4.674340785E-1,1.676563323E-1,3.338814899E-2
4.366847375E2,7.905294299E-1,4.319689870E-1,2.182010561E-1
4.367047375E2,7.291287184E-1,-1.506219152E-2,3.305304646E-1
4.367247375E2,7.042752504E-1,-6.366786361E-1,3.738320768E-1
4.367447375E2,8.158192635E-1,-6.191555262E-1,1.250004768E-1
4.367647375E2,8.083143234E-1,-1.266358495E0,-6.259274483E-1
4.367847375E2,5.186246037E-1,-4.795117676E-1,-6.069905758E-1
4.368047375E2,-6.135530472E-1,1.428866148E0,-2.839476168E-1
4.368247375E2,-1.080620646E0,1.582420230E0,1.621061862E-1
4.368447375E2,-1.350919724E0,1.460316926E-1,1.595929116E-1
4.368647375E2,-8.197985888E-1,-1.756289959E0,-4.758814573E-1
4.368847375E2,5.381199121E-1,-1.044597030E0,-1.027876735E0
4.369047375E2,2.130348831E-1,1.871376872E0,-9.528101683E-1
4.369247375E2,-3.840247989E-1,2.305073738E0,-5.345419645E-1
4.369447375E2,-2.483952641E-1,-3.271968663E-1,2.661627159E-2
4.369647375E2,6.875898838E-1,-2.011300087E0,1.520181745E-1
4.369847375E2,1.322959542E0,-3.289928198E0,-3.395887017E-1
4.370047375E2,1.136977315E0,-3.177127600E0,-4.191931784E-1
4.370247375E2,3.980397880E-1,-1.399125695E0,-1.040390730E-1
4.370447375E2,-1.274613887E-1,3.801152706E-1,5.308418870E-1
4.370647375E2,6.968750358E-1,-3.719122112E-1,8.467115760E-1
4.370847375E2,1.318997622E0,-1.267964244E0,9.890257120E-1
4.371047375E2,1.494019270E0,-1.435306430E0,7.683637738E-1
4.371247375E2,1.268644929E0,-5.739515424E-1,4.055795968E-1
4.371447375E2,1.305872798E0,2.541199327E-1,-2.809980139E-2
4.371647375E2,1.736934185E0,6.372022629E-1,-1.977283508E-1
4.371847375E2,1.589069963E0,5.853659511E-1,-1.991246194E-1
4.372047375E2,9.693907499E-1,-3.581939340E-1,-1.146506816E-1
4.372247375E2,6.623349786E-1,-1.320865154E0,-1.581966430E-1
4.372447375E2,6.598915458E-1,-1.190401793E0,-2.655518353E-1
4.372647375E2,7.094763517E-1,-3.938335478E-1,-4.008148611E-1
4.372847375E2,6.228032708E-1,-1.166054457E-1,-4.287575781E-1
4.373047375E2,2.865656018E-1,-4.752880633E-1,-2.955191433E-1
4.373247375E2,3.926990926E-2,-4.967905283E-1,-1.626646891E-2
4.373447375E2,1.069886796E-2,1.727875881E-2,1.558753550E-1
4.373647375E2,8.815658092E-2,2.814866900E-1,2.416757345E-1
4.373847375E2,-1.216494478E-2,2.817659676E-1,3.286978602E-1
4.374047375E2,-3.039490879E-1,1.714436859E-1,6.632774472E-1
4.374247375E2,-6.510078311E-1,6.287723184E-1,1.081423402E0
4.374447375E2,-1.000649571E0,3.939382732E-1,1.229811311E0
4.374647375E2,-1.379473329E0,-3.455402851E-1,1.223161697E0
4.374847375E2,-1.578196526E0,-1.924015999E0,1.217140198E0
4.375047375E2,-1.621951938E0,-2.811446190E0,7.728317976E-1
4.375247375E2,-1.602543831E0,-1.094461083E0,-1.815142483E-2
4.375447375E2,-1.648341298E0,1.228153229E0,-4.750262499E-1
4.375647375E2,-1.351635337E0,2.854957104E0,-8.631176949E-1
4.375847375E2,-1.309677601E0,3.042388201E0,-9.385856986E-1
4.376047375E2,-1.406822681E0,2.696376562E0,-5.440540314E-1
4.376247375E2,-1.170958877E0,2.630665064E0,-4.801924229E-1
4.376447375E2,-4.993736148E-1,2.491317987E0,-4.473802447E-1
4.376647375E2,-4.989896417E-1,7.795163989E-1,2.209761292E-1
4.376847375E2,-3.208613396E-1,8.967676163E-1,1.696460098E-1
4.377047375E2,-1.373050511E-1,1.500686407E0,8.129743487E-2
4.377247375E2,-1.562244147E-1,1.568300486E0,-1.440769285E-1
4.377447375E2,-1.646718085E-1,9.020385146E-1,-3.726976216E-1
4.377647375E2,2.050063759E-1,5.671970844E-1,-2.700373530E-1
4.377847375E2,5.852961540E-1,6.721960902E-1,-2.481858246E-2
4.378047375E2,7.977550626E-1,6.111270189E-1,2.388657629E-1
4.378247375E2,8.194146156E-1,1.896649301E-1,4.793197811E-1
4.378447375E2,8.409694433E-1,-1.804321408E-1,4.800527990E-1
4.378647375E2,4.124387503E-1,-4.562988877E-1,2.613455951E-1
4.378847375E2,6.584429145E-1,-4.723559022E-1,-2.173807621E-1
4.379047375E2,4.571017325E-1,-4.621806443E-1,-7.131415606E-2
4.379247375E2,-4.265061021E-1,4.088608325E-1,5.494296551E-2
4.379447375E2,-1.110762477E0,1.372282624E0,2.061582953E-1
4.379647375E2,-1.163663387E0,1.188883424E0,3.558377326E-1
4.379847375E2,-9.656732082E-1,-9.680468440E-1,-3.011740148E-1
4.380047375E2,1.822647303E-1,-1.993323088E0,-1.013949037E0
4.380247375E2,4.835609198E-1,6.032032371E-1,-1.001906276E0
4.380447375E2,-4.412192479E-2,2.241334438E0,-8.442681432E-1
4.380647375E2,-5.786813498E-1,7.207511663E-1,-2.874906361E-1
4.380847375E2,1.458048075E-1,-1.898481846E0,2.827607989E-1
4.381047375E2,1.128791690E0,-3.022526264E0,2.252696455E-1
4.381247375E2,9.646260142E-1,-3.602708578E0,-1.138303727E-1
4.381447375E2,4.026648998E-1,-2.452763557E0,-1.242499873E-1
4.381647375E2,2.967059799E-2,-6.022433043E-1,1.780759394E-1
4.381847375E2,2.048492879E-1,2.945941091E-1,5.421690941E-1
4.382047375E2,7.124084830E-1,-5.118352771E-1,5.920331478E-1
4.382247375E2,1.124009490E0,-1.106032610E0,5.244365335E-1
4.382447375E2,1.145267606E0,-1.221311569E0,4.046545923E-1
4.382647375E2,1.145058155E0,-8.405156732E-1,1.749692559E-1
4.382847375E2,1.369647145E0,-4.311137795E-1,6.468190253E-2
4.383047375E2,1.423891902E0,-2.790432274E-1,-5.192354321E-2
4.383247375E2,1.228868842E0,-1.682497412E-1,-1.259778589E-1
4.383447375E2,9.774018526E-1,-5.133013129E-1,-5.982988700E-2
4.383647375E2,8.500276804E-1,-9.485340714E-1,-1.049640998E-1
4.383847375E2,8.032878041E-1,-8.056265116E-1,-2.609441876E-1
4.384047375E2,6.919183135E-1,-4.592659473E-1,-4.487241507E-1
4.384247375E2,4.652698636E-1,-6.334497929E-1,-4.071329534E-1
4.384447375E2,2.123367488E-1,-8.092742562E-1,-2.842966914E-1
4.384647375E2,3.333578818E-3,-4.885525703E-1,-7.972663641E-2
4.384847375E2,1.054178849E-1,4.211828411E-1,3.799581900E-2
4.385047375E2,3.582113683E-1,5.031958818E-1,7.096508890E-2
4.385247375E2,4.111995548E-2,1.647765338E-1,1.310218722E-1
4.385447375E2,-1.670803726E-1,-4.834562168E-2,4.089829922E-1
4.385647375E2,-3.196570575E-1,-8.953538723E-3,7.137000561E-1
4.385847375E2,-6.780778766E-1,5.373519659E-1,8.941147327E-1
4.386047375E2,-1.143051028E0,8.321031928E-1,9.495638013E-1
4.386247375E2,-1.396717191E0,5.602681637E-1,1.184938908E0
4.386447375E2,-1.692061782E0,-8.047538400E-1,1.301963210E0
4.386647375E2,-1.764213681E0,-1.959114671E0,1.129367590E0
4.386847375E2,-1.873960018E0,-1.910035968E0,5.511575341E-1
4.387047375E2,-1.790498376E0,-5.381548405E-1,-2.422167957E-1
4.387247375E2,-8.375660777E-1,1.440001369E0,-6.543937325E-1
4.387447375E2,-3.563613296E-1,3.084956646E0,-6.655289531E-1
4.387647375E2,-1.165775180E0,4.287122250E0,-6.210230589E-1
4.387847375E2,-1.109034538E0,4.650202751E0,-7.162482142E-1
4.388047375E2,-4.157199860E-1,3.902399063E0,-7.508406639E-1
4.388247375E2,-1.389631182E-1,2.486553192E0,-4.901757240E-1
4.388447375E2,-2.003288865E-1,1.193229198E0,-4.459316283E-2
4.388647375E2,-2.691297829E-1,1.048436761E0,-2.335250564E-2
4.388847375E2,-3.793298602E-1,6.531545520E-1,-8.609709144E-2
4.389047375E2,-5.237733200E-2,6.455100179E-1,-1.003564335E-2
4.389247375E2,2.993239760E-1,5.747368932E-1,2.423389703E-1
4.389447375E2,5.001764297E-1,2.941927016E-1,4.859345555E-1
4.389647375E2,5.282762647E-1,-1.854237765E-1,5.874429345E-1
4.389847375E2,5.156226158E-1,-9.615367651E-1,5.632002950E-1
4.390047375E2,8.587368727E-1,-5.214694738E-1,3.712489903E-1
4.390247375E2,4.202927351E-1,-6.006724834E-1,-7.557275705E-3
4.390447375E2,5.503546596E-1,-5.455549955E-1,-5.046270490E-1
4.390647375E2,2.744181156E-1,-7.358308136E-2,-2.788687050E-1
4.390847375E2,-4.897742867E-1,1.051229239E0,-1.823170930E-1
4.391047375E2,-1.120309353E0,1.380764842E0,-1.027824357E-1
4.391247375E2,-1.381358266E0,6.991788745E-1,6.789331138E-2
4.391447375E2,-8.166046739E-1,-9.133831263E-1,-3.533593714E-1
4.391647375E2,4.080579877E-1,-1.710789204E0,-8.509352803E-1
4.391847375E2,6.264684796E-1,-1.230282560E-1,-1.018434525E0
4.392047375E2,2.203129083E-1,1.627973318E0,-7.856948376E-1
4.392247375E2,-2.631083727E-1,5.527282953E-1,-4.302236438E-2
4.392447375E2,3.217514455E-1,-1.653437614E0,2.389879376E-1
4.392647375E2,1.022745490E0,-3.363947630E0,1.559451669E-1
4.392847375E2,9.179559350E-1,-3.626933813E0,-2.181661502E-2
4.393047375E2,3.917216957E-1,-2.921227455E0,-1.053829789E-1
4.393247375E2,-6.909758598E-2,-1.340866685E0,1.469567269E-1
4.393447375E2,4.662821591E-1,-6.090151668E-1,5.325348377E-1
4.393647375E2,1.117988110E0,-1.486863494E0,7.380124927E-1
4.393847375E2,1.335299015E0,-1.953040838E0,7.364591360E-1
4.394047375E2,1.281228781E0,-1.693667531E0,5.465149283E-1
4.394247375E2,1.251680374E0,-9.399296045E-1,1.273741275E-1
4.394447375E2,1.364323854E0,-3.213849366E-1,-1.475501359E-1
4.394647375E2,1.396298289E0,-3.154682517E-1,-2.087588310E-1
4.394847375E2,1.289623737E0,-1.001033545E0,-1.719672978E-1
4.395047375E2,1.083064079E0,-1.225831985E0,-1.526464969E-1
4.395247375E2,7.918035388E-1,-8.990191221E-1,-3.396061659E-1
4.395447375E2,6.049136519E-1,-6.511648893E-1,-4.593357444E-1
4.395647375E2,5.288172960E-1,-5.388878584E-1,-5.511575341E-1
4.395847375E2,4.447796941E-1,-3.466049433E-1,-4.708898365E-1
4.396047375E2,2.074672878E-1,-3.498163521E-1,-2.692694068E-1
4.396247375E2,1.207767799E-2,8.848818950E-3,-2.010619268E-2
4.396447375E2,1.450543106E-1,4.817632437E-1,4.646066576E-2
4.396647375E2,2.235068679E-1,3.684564531E-1,1.005135104E-1
4.396847375E2,-3.438298777E-2,2.950130105E-1,1.512851417E-1
4.397047375E2,-1.035852879E-1,3.949680030E-1,4.254938066E-1
4.397247375E2,-3.670427501E-1,5.091649294E-1,6.164153814E-1
4.397447375E2,-8.153305650E-1,8.233241439E-1,7.449065447E-1
4.397647375E2,-1.239550233E0,9.395630956E-1,6.535909176E-1
4.397847375E2,-1.564198971E0,-1.588075012E-1,1.124951959E0
4.398047375E2,-1.678448200E0,-1.429407239E0,1.254629970E0
4.398247375E2,-1.631952643E0,-1.527250409E0,9.379922748E-1
4.398447375E2,-1.864360690E0,-4.366988242E-1,-1.363800317E-1
4.398647375E2,-1.714977980E0,8.533613086E-1,-6.860539913E-1
4.398847375E2,-1.003581762E0,2.355321884E0,-9.148317575E-1
4.399047375E2,-8.862782121E-1,3.520625830E0,-8.561537862E-1
4.399247375E2,-1.439983845E0,3.341240883E0,-6.201853156E-1
4.399447375E2,-8.828573227E-1,2.854887486E0,-5.982813835E-1
4.399647375E2,-4.033630490E-1,1.658516526E0,-1.933301240E-1
4.399847375E2,-1.624901593E-1,1.028574944E0,-1.766273193E-2
4.400047375E2,7.349581271E-2,1.229776382E0,5.239478499E-2
4.400247375E2,-3.054326167E-3,1.192391515E0,7.937757671E-2
4.400447375E2,-1.184554994E-1,4.867374301E-1,-3.693116829E-2
4.400647375E2,2.251474746E-2,1.255589873E-1,1.179842558E-2
4.400847375E2,3.329389989E-1,3.875329196E-1,2.056695968E-1
4.401047375E2,5.274559259E-1,5.643347502E-1,3.830125034E-1
4.401247375E2,5.059534907E-1,1.263967454E-1,5.159542561E-1
4.401447375E2,5.567425489E-1,-4.253367335E-2,5.374916196E-1
4.401647375E2,2.669306695E-1,-3.327470124E-1,1.832072139E-1
4.401847375E2,8.500102758E-1,-1.200751662E0,-3.094992340E-1
4.402047375E2,7.034898400E-1,-7.933219671E-1,-1.861044616E-1
4.402247375E2,-5.632002950E-1,1.379717708E0,-1.358040720E-1
4.402447375E2,-1.253600240E0,1.922113657E0,3.438298590E-3
4.402647375E2,-1.290758252E0,8.764519691E-1,1.007578596E-1
4.402847375E2,-9.320756197E-1,-1.245798588E0,-4.081277847E-1
4.403047375E2,2.329490930E-1,-2.104360819E0,-9.988519549E-1
4.403247375E2,5.037020445E-1,4.130670726E-1,-1.177137256E0
4.403447375E2,7.017968595E-2,2.525997639E0,-7.591134906E-1
4.403647375E2,-2.143613398E-1,7.051653862E-1,-1.312662065E-1
4.403847375E2,5.583831668E-1,-1.537896872E0,1.280024499E-1
4.404047375E2,1.208972096E0,-2.596962690E0,1.637118869E-2
4.404247375E2,9.995151758E-1,-3.285425186E0,-3.096563220E-1
4.404447375E2,5.272290707E-1,-2.987549782E0,-1.544790864E-1
4.404647375E2,4.203799963E-1,-1.548316479E0,4.060159326E-1
4.404847375E2,1.049396634E0,-7.723605633E-1,6.893701553E-1
4.405047375E2,1.589192033E0,-1.101337671E0,7.008194923E-1
4.405247375E2,1.578929543E0,-1.110605359E0,5.602681637E-1
4.405447375E2,1.246775985E0,-6.630680561E-1,2.944370508E-1
4.405647375E2,1.087026000E0,-4.939281847E-3,4.939281847E-3
4.405847375E2,9.804736376E-1,2.493900955E-1,-2.909463830E-2
4.406047375E2,8.054869175E-1,-3.652625084E-1,7.113961875E-2
4.406247375E2,4.661250710E-1,-1.053759933E0,7.255333662E-2
4.406447375E2,4.780806005E-1,-8.090124726E-1,-7.136651129E-2
4.406647375E2,6.889163852E-1,-2.885727286E-1,-2.230879813E-1
4.406847375E2,8.668701053E-1,-1.097812131E-2,-2.808234692E-1
4.407047375E2,6.820223331E-1,2.115339041E-1,-4.190360904E-1
4.407247375E2,2.378534675E-1,-3.454704583E-1,-4.739441574E-1
4.407447375E2,2.804744057E-2,-5.189561844E-1,-3.206693530E-1
4.407647375E2,-1.103048120E-2,2.342406362E-1,-1.147379428E-1
4.407847375E2,1.759640872E-1,6.868743300E-1,-3.171263263E-2
4.408047375E2,1.519483626E-1,3.906570375E-1,4.555309191E-2
4.408247375E2,-6.572909653E-2,2.529854774E-1,1.965240687E-1
4.408447375E2,-3.412293196E-1,-7.257079333E-2,6.529625654E-1
4.408647375E2,-6.197314858E-1,3.226241171E-1,8.079478145E-1
4.408847375E2,-1.033077836E0,6.977302432E-1,8.772723079E-1
4.409047375E2,-1.410313249E0,3.642851114E-1,1.276621103E0
4.409247375E2,-1.754160643E0,-8.045095205E-1,1.542434692E0
4.409447375E2,-1.746516109E0,-1.668848872E0,1.378286481E0
4.409647375E2,-1.183734655E0,-6.623001099E-1,6.931226254E-1
4.409847375E2,-1.358285069E0,3.429571986E-1,-2.981720567E-1
4.410047375E2,-1.415723801E0,1.586958051E0,-6.886545420E-1
4.410247375E2,-8.066562414E-1,3.388417006E0,-7.246258259E-1
4.410447375E2,-1.042083740E0,3.832010031E0,-5.661673546E-1
4.410647375E2,-1.144063354E0,4.028848171E0,-6.076712608E-1
4.410847375E2,-3.241425455E-1,4.304976940E0,-6.167993546E-1
4.411047375E2,-2.453932911E-2,3.808203697E0,-5.736722946E-1
4.411247375E2,-3.116983473E-1,1.950562477E0,-2.217615396E-1
4.411447375E2,-3.621034622E-1,1.251209140E0,-2.376789302E-1
4.411647375E2,-2.988876402E-1,5.967629552E-1,-2.654471397E-1
4.411847375E2,-4.567526653E-2,4.166100919E-1,-8.492772281E-2
4.412047375E2,1.236042157E-1,2.238384783E-1,1.804321408E-1
4.412247375E2,2.809281945E-1,1.690700501E-1,3.532022834E-1
4.412447375E2,4.575380683E-1,1.545139998E-1,5.007523894E-1
4.412647375E2,4.464901388E-1,-5.648932457E-1,6.013706326E-1
4.412847375E2,3.699050844E-1,-1.091249704E0,3.942349553E-1
4.413047375E2,2.475924045E-1,-1.272187948E0,6.232570857E-2
4.413247375E2,8.814261556E-1,-1.088020802E0,-3.947236538E-1
4.413447375E2,3.971147537E-1,-1.562069654E-1,-3.110351264E-1
4.413647375E2,-1.101285338E0,1.528402328E0,-2.506991029E-1
4.413847375E2,-1.370118380E0,1.441554666E0,2.933200300E-1
4.414047375E2,-1.325874209E0,-2.297027856E-1,1.201484650E-1
4.414247375E2,-3.830997646E-2,-2.264337778E0,-8.510574698E-1
4.414447375E2,7.995353341E-1,-6.154031157E-1,-1.220316768E0
4.414647375E2,3.053104579E-1,1.212078810E0,-1.187993288E0
4.414847375E2,-3.018023372E-1,1.894799232E0,-9.460557103E-1
4.415047375E2,1.817411333E-1,-2.880142331E-1,6.553710997E-2
4.415247375E2,1.057494998E0,-3.507780075E0,7.201228291E-2
4.415447375E2,1.451328516E0,-5.018240452E0,-1.837831736E-1
4.415647375E2,1.367273450E0,-3.853809118E0,1.851968914E-1
4.415847375E2,5.424134135E-1,-1.115422487E0,6.655987501E-1
4.416047375E2,5.305626392E-1,-2.674717009E-1,6.981840730E-1
4.416247375E2,1.468572378E0,-3.731862903E-1,5.138598084E-1
4.416447375E2,1.727265120E0,-6.358059645E-1,4.638386965E-1
4.416647375E2,1.337375998E0,-8.551589847E-1,3.318918049E-1
4.416847375E2,1.011104107E0,-6.500653028E-1,1.768891215E-1
4.417047375E2,8.480904102E-1,-9.388125688E-2,5.777039751E-2
4.417247375E2,7.662867904E-1,-3.558900952E-1,6.429792941E-2
4.417447375E2,6.505540013E-1,-9.470505714E-1,7.737044245E-2
4.417647375E2,6.303780079E-1,-1.093291640E0,-5.452408642E-2
4.417847375E2,7.641226053E-1,-6.247406006E-1,-2.670702934E-1
4.418047375E2,8.196066022E-1,-1.208116934E-1,-4.632627368E-1
4.418247375E2,6.396282911E-1,-1.492256485E-2,-4.655491114E-1
4.418447375E2,2.348864079E-1,-5.906717777E-1,-2.966885269E-1
4.418647375E2,7.361798733E-2,-4.254414439E-1,-1.186300293E-1
4.418847375E2,8.145451546E-2,3.054849803E-1,-6.028367206E-2
4.419047375E2,3.666238487E-1,8.748637438E-1,-6.072000414E-2
4.419247375E2,1.260651350E-1,1.739918739E-1,-2.426007763E-3
4.419447375E2,-3.554188609E-1,-1.027300805E-1,2.758841813E-1
4.419647375E2,-4.059635699E-1,-3.656464815E-2,5.797460079E-1
4.419847375E2,-7.290240526E-1,6.770306826E-1,8.394160867E-1
4.420047375E2,-1.099836707E0,1.059641719E0,9.736842513E-1
4.420247375E2,-1.580866814E0,4.564559460E-1,1.327078581E0
4.420447375E2,-1.909983635E0,-7.103664279E-1,1.532591105E0
4.420647375E2,-1.742641449E0,-1.640417457E0,1.302853346E0
4.420847375E2,-1.455185771E0,-1.289815784E0,2.630385756E-1
4.421047375E2,-1.291159630E0,1.163087413E-1,-5.732708573E-1
4.421247375E2,-1.001609564E0,1.809871554E0,-9.046565294E-1
4.421447375E2,-1.006897926E0,3.323141813E0,-8.144404292E-1
4.421647375E2,-1.329138041E0,3.878051758E0,-6.065542698E-1
4.421847375E2,-9.373465180E-1,3.727517128E0,-4.826358855E-1
4.422047375E2,-1.834340952E-2,3.233990431E0,-2.923775613E-1
4.422247375E2,2.291791886E-1,2.326192379E0,-1.644972861E-1
4.422447375E2,-1.314756572E-1,1.410068989E0,6.822492182E-2
4.422647375E2,-3.733084798E-1,1.740843773E0,-1.752834171E-1
4.422847375E2,-2.742959559E-1,1.724210739E0,-3.051533699E-1
4.423047375E2,9.724974632E-2,1.534528375E0,-1.356120855E-1
4.423247375E2,4.197342396E-1,1.337585449E0,1.790882349E-1
4.423447375E2,5.956982970E-1,1.138076782E0,4.249353111E-1
