"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.949792559E2,-7.607939720E0,8.313789368E0,-2.012364864E0
3.949992559E2,-5.011073589E0,8.788338661E0,-9.286724925E-1
3.950192559E2,-4.074988365E0,9.635235786E0,-1.658262372E0
3.950392559E2,-1.749950647E0,1.019445324E1,-4.849359512E0
3.950592559E2,1.315594673E0,1.233348179E1,-4.304899216E0
3.950792559E2,3.898373127E0,1.429310608E1,-1.510339022E0
3.950992559E2,4.316237926E0,1.354756260E1,3.216073513E0
3.951192559E2,2.989696980E0,9.825267792E0,4.687233925E0
3.951392559E2,8.051029444E-1,8.244003296E0,2.421323061E0
3.951592559E2,-4.550457954E0,8.983055115E0,8.438220024E-1
3.951792559E2,-1.714976192E0,7.178592205E0,-1.353250623E0
3.951992559E2,-1.705466390E0,6.096901417E0,-2.636111677E-1
3.952192559E2,-1.749787927E0,5.185246944E0,2.871892691E0
3.952392559E2,-1.868980765E0,5.239949703E0,3.240551949E0
3.952592559E2,-2.299611568E0,5.727801800E0,1.827407837E0
3.952792559E2,-2.416869879E0,6.182691574E0,9.427791238E-1
3.952992559E2,-1.656385303E0,6.573540211E0,1.645927429E0
3.953192559E2,-8.127644062E-1,6.872509003E0,3.000078201E0
3.953392559E2,-1.750831753E-1,7.096873283E0,4.463873863E0
3.953592559E2,-7.035600543E-1,7.805127144E0,3.805238724E0
3.953792559E2,-1.580661416E0,1.137179661E1,1.209349513E0
3.953992559E2,-1.757698298E0,1.596473694E1,2.333963513E-1
3.954192559E2,-3.038778067E0,1.679660034E1,-1.043967679E-1
3.954392559E2,-3.013552904E0,1.596214294E1,2.319703579E0
3.954592559E2,-1.824094296E0,1.332898045E1,9.981215477E0
3.954792559E2,1.616545796E0,8.252295494E0,5.967624187E0
3.954992559E2,5.522944331E-1,8.035476685E0,1.276368022E0
3.955192559E2,-1.408527970E0,9.149096489E0,1.860773414E-1
3.955392559E2,-3.254897833E0,9.042143822E0,-4.200741768E0
3.955592559E2,-2.691743374E0,9.725525856E0,-8.213779449E0
3.955792559E2,-8.908728361E-1,1.114219379E1,-5.945922852E0
3.955992559E2,1.568757534E0,9.692485809E0,3.175257206E0
3.956192559E2,1.422605872E0,8.053291321E0,4.063343048E0
3.956392559E2,1.025589824E0,7.804561138E0,-9.231179357E-1
3.956592559E2,-1.871001482E0,9.726809502E0,-4.778223038E0
3.956792559E2,-4.921434402E0,1.021762085E1,-2.418746948E0
3.956992559E2,-6.586860180E0,9.931915283E0,-3.771173954E0
3.957192559E2,-4.952789307E0,1.009104252E1,-1.807038069E0
3.957392559E2,-2.305424660E-1,1.079332066E1,3.677158356E0
3.957592559E2,2.209838390E0,1.014271927E1,5.089593887E0
3.957792559E2,2.305654526E0,8.547923088E0,1.054138184E0
3.957992559E2,2.545170307E0,7.187929630E0,-3.449441195E0
3.958192559E2,1.922160864E0,7.604070663E0,-2.336807728E0
3.958392559E2,1.484653950E0,8.233937263E0,2.470145673E-1
3.958592559E2,7.193139195E-1,8.593126297E0,1.065716624E0
3.958792559E2,8.285853267E-2,8.679068565E0,1.171185970E0
3.958992559E2,-2.052022368E-1,8.715987206E0,1.213094115E0
3.959192559E2,-9.974243641E-1,8.897974014E0,5.291664600E-1
3.959392559E2,-1.475690126E0,9.279906273E0,5.006754398E-1
3.959592559E2,-1.585526466E0,1.040872478E1,5.144181848E-1
3.959792559E2,-5.151938796E-1,1.230935764E1,-3.180457354E-1
3.959992559E2,2.939121798E-2,1.253143406E1,-7.706455886E-2
3.960192559E2,1.303786397E0,1.143537807E1,-2.682750821E-1
3.960392559E2,2.326646805E0,1.168362808E1,6.234788299E-1
3.960592559E2,1.486732125E0,1.287375641E1,-3.100586832E-1
3.960792559E2,1.897548437E-1,1.351485634E1,-9.801478386E-1
3.960992559E2,-1.659488201E0,1.173669243E1,-4.064301014E0
3.961192559E2,-2.678431749E0,9.886184692E0,-5.354219913E0
3.961392559E2,-3.482270479E0,8.681318283E0,-4.525462627E0
3.961592559E2,-6.763313293E0,9.242423058E0,-2.024632692E0
3.961792559E2,-4.701714039E0,9.413225174E0,-7.799351215E-1
3.961992559E2,-3.186059952E0,9.336792946E0,-9.895426631E-1
3.962192559E2,-8.483901024E-1,8.466605186E0,-1.980138779E0
3.962392559E2,1.683679223E0,9.775354385E0,-3.595784426E0
3.962592559E2,3.990569115E0,1.253533077E1,-4.860947609E0
3.962792559E2,4.841362953E0,1.386556053E1,-7.427579761E-1
3.962992559E2,3.119989395E0,1.104435635E1,5.461652756E0
3.963192559E2,7.891097069E-1,8.605191231E0,4.162990093E0
3.963392559E2,-5.266381502E-1,8.217570305E0,1.747422457E0
3.963592559E2,-3.023148775E0,8.597761154E0,-1.252272725E0
3.963792559E2,-2.021654367E0,7.311949253E0,-1.286873817E0
3.963992559E2,-1.682060719E0,5.754252911E0,1.060526013E0
3.964192559E2,-1.158860564E0,4.211132526E0,3.432700872E0
3.964392559E2,-2.019566536E0,4.741208553E0,2.673700809E0
3.964592559E2,-2.372893095E0,6.283179760E0,1.758071780E0
3.964792559E2,-1.685594559E0,6.748545647E0,2.094524145E0
3.964992559E2,-1.163285136E0,6.582292080E0,3.187630415E0
3.965192559E2,-9.797838926E-1,6.618052006E0,3.918570518E0
3.965392559E2,-1.318831563E0,7.359986305E0,3.817353249E0
3.965592559E2,-2.480124712E0,1.098785305E1,2.696416855E0
3.965792559E2,-2.489452600E0,1.586534119E1,-4.742913246E-1
3.965992559E2,-1.569437504E0,1.424539375E1,6.377769709E-1
3.966192559E2,-1.627262235E0,1.263763046E1,4.017920494E0
3.966392559E2,-4.191959798E-1,1.286716843E1,7.855260372E0
3.966592559E2,8.503725529E-1,1.140038395E1,5.629543781E0
3.966792559E2,-8.376449347E-1,1.177139950E1,1.762170672E0
3.966992559E2,-2.656548738E0,1.239159298E1,-4.520444274E-1
3.967192559E2,-3.475652933E0,1.099180984E1,-3.809806824E0
3.967392559E2,-2.145444155E0,8.485481262E0,-6.350054741E0
3.967592559E2,5.527732372E-1,7.742014885E0,-3.882916212E0
3.967792559E2,2.446989059E0,7.344711304E0,1.914374828E0
3.967992559E2,2.437891006E0,6.874537945E0,3.370059013E0
3.968192559E2,1.209339976E0,8.145178795E0,-1.453826308E0
3.968392559E2,-3.825618029E0,1.183752728E1,-3.906810284E0
3.968592559E2,-7.300552845E0,1.166833401E1,-2.322662830E0
3.968792559E2,-7.754799843E0,1.041293812E1,-1.021595287E1
3.968992559E2,-4.164426327E0,1.015488148E1,1.464121342E0
3.969192559E2,2.921117544E-1,9.607184410E0,4.404545784E0
3.969392559E2,1.594806433E0,8.648880959E0,2.063763380E0
3.969592559E2,2.378246546E0,7.671481609E0,-1.686092496E0
3.969792559E2,2.222872496E0,7.380673409E0,-2.008620262E0
3.969992559E2,1.866806865E0,7.644187927E0,1.037168130E-2
3.970192559E2,1.387640953E0,8.608227730E0,3.195971847E-1
3.970392559E2,7.262570858E-1,8.928054810E0,1.098114967E0
3.970592559E2,3.800172508E-1,8.977462769E0,1.495418310E0
3.970792559E2,3.061321974E-1,8.897552490E0,1.039772987E0
3.970992559E2,8.104851097E-2,8.615447998E0,5.528211594E-1
3.971192559E2,-4.525232613E-1,8.560747147E0,7.139700651E-1
3.971392559E2,-7.942811847E-1,9.682334900E0,7.475559115E-1
3.971592559E2,-5.442020297E-1,1.165632534E1,-4.749329686E-1
3.971792559E2,-5.055883527E-1,1.248476696E1,-1.177841902E0
3.971992559E2,1.244209170E0,1.151355267E1,-2.756492198E-1
3.972192559E2,2.176185608E0,1.215071678E1,1.713884473E0
3.972392559E2,9.673148990E-1,1.370778084E1,6.394816637E-1
3.972592559E2,-1.928673089E-1,1.432229710E1,-3.024834394E-1
3.972792559E2,-1.208171606E0,1.179143333E1,-2.446395159E0
3.972992559E2,-1.860725641E0,1.143645954E1,-3.983242750E0
3.973192559E2,-2.623183012E0,9.960960388E0,-5.138990879E0
3.973392559E2,-3.857987642E0,8.579813004E0,-3.405761242E0
3.973592559E2,-5.709634304E0,7.878878117E0,-1.901982427E0
3.973792559E2,-4.776211739E0,7.473232269E0,-1.105671048E0
3.973992559E2,-3.616403103E0,7.765449047E0,-1.995787263E0
3.974192559E2,-1.432795525E0,9.007091522E0,-3.659977674E0
3.974392559E2,1.434232116E0,1.191143990E1,-4.191164970E0
3.974592559E2,3.516555309E0,1.445015621E1,-1.608223557E0
3.974792559E2,3.786659718E0,1.428982258E1,2.219491959E0
3.974992559E2,3.355664968E0,1.035939407E1,4.036202431E0
3.975192559E2,1.086402535E0,8.162225723E0,2.871538401E0
3.975392559E2,-8.868122846E-2,7.514747620E0,6.396636367E-1
3.975592559E2,-2.926097393E0,7.939095974E0,-3.730165958E-1
3.975792559E2,-2.012623310E0,6.708888054E0,-7.895215154E-1
3.975992559E2,-1.792270541E0,5.623318672E0,1.364771485E0
3.976192559E2,-1.518977284E0,4.854119301E0,2.595103741E0
3.976392559E2,-2.470519066E0,5.507247925E0,2.129067659E0
3.976592559E2,-2.515645027E0,6.372148514E0,1.806903958E0
3.976792559E2,-1.854539037E0,6.538784981E0,2.487786055E0
3.976992559E2,-9.795827866E-1,6.500764847E0,2.992991447E0
3.977192559E2,-6.960710287E-1,6.650699615E0,3.813014984E0
3.977392559E2,-9.191818833E-1,6.998146057E0,4.096814156E0
3.977592559E2,-2.473851919E0,9.838014603E0,2.592527628E0
3.977792559E2,-3.104695320E0,1.593221474E1,2.125677586E0
3.977992559E2,-3.707172155E0,1.721860886E1,-1.198096752E0
3.978192559E2,-4.141595364E0,1.472295284E1,2.915850163E0
3.978392559E2,-2.117077589E0,1.415975857E1,7.028877735E0
3.978592559E2,1.136939287E0,1.204615688E1,4.752729416E0
3.978792559E2,-1.441395521E0,1.216399956E1,9.822260141E-1
3.978992559E2,-3.653283596E0,9.358665466E0,-4.792396545E0
3.979192559E2,-2.092723846E0,7.659405231E0,-7.605708122E0
3.979392559E2,1.343434453E-1,7.764644623E0,-4.294929504E0
3.979592559E2,2.221273184E0,7.805241108E0,2.100873709E0
3.979792559E2,3.115076542E0,7.473069191E0,2.706759930E0
3.979992559E2,5.115067959E-1,7.560218334E0,-4.739370048E-1
3.980192559E2,-1.818329096E0,9.933379173E0,-2.250798464E0
3.980392559E2,-3.056456804E0,1.399418545E1,-4.313135147E0
3.980592559E2,-4.808562279E0,1.384192371E1,-1.743840724E-1
3.980792559E2,-3.330602646E0,1.065602589E1,4.027276993E0
3.980992559E2,-1.247417331E0,9.219515800E0,2.103976488E0
3.981192559E2,-3.916722238E-1,7.683759212E0,-1.792605758E0
3.981392559E2,4.079623818E-1,5.792866707E0,-3.641015530E0
3.981592559E2,1.370153666E0,5.092236996E0,-2.678010225E0
3.981792559E2,1.388282537E0,6.835579872E0,7.442806363E-1
3.981992559E2,8.886318654E-2,9.154125214E0,2.863896132E0
3.982192559E2,4.019960165E-1,9.440452576E0,2.396519184E0
3.982392559E2,7.405936122E-1,9.480013847E0,7.678779364E-1
3.982592559E2,1.151735425E0,9.487339973E0,-4.620521665E-1
3.982792559E2,1.215765953E0,9.030508041E0,-6.386005878E-1
3.982992559E2,5.122538209E-1,8.642781258E0,4.865688086E-1
3.983192559E2,1.264138427E-2,8.560257912E0,1.811041117E0
3.983392559E2,-7.286896110E-1,9.788645744E0,6.452085972E-1
3.983592559E2,-1.733373284E0,1.221627998E1,-5.823560357E-1
3.983792559E2,-1.284316778E0,1.326098633E1,-1.055057645E0
3.983992559E2,9.023841619E-1,1.257554436E1,1.043431401E0
3.984192559E2,1.507868171E0,1.332124233E1,7.957655787E-1
3.984392559E2,3.199419379E-1,1.398389912E1,-4.608072042E-1
3.984592559E2,-5.034048557E-1,1.258071613E1,-1.232333899E0
3.984792559E2,-1.018828511E0,1.112521362E1,-3.140809536E0
3.984992559E2,-1.993613362E0,9.478903770E0,-4.771940708E0
3.985192559E2,-2.916894197E0,8.418166161E0,-4.908563614E0
3.985392559E2,-5.866224766E0,8.747637749E0,-1.796426892E0
3.985592559E2,-4.591427326E0,9.069475174E0,-5.259390473E-1
3.985792559E2,-3.833260298E0,9.242566109E0,-1.524435997E0
3.985992559E2,-1.993057966E0,9.940485954E0,-3.720033884E0
3.986192559E2,1.171521187E0,1.059163189E1,-5.507736206E0
3.986392559E2,3.731708050E0,1.299121571E1,-2.134028435E0
3.986592559E2,3.650467873E0,1.397878647E1,2.109818220E0
3.986792559E2,2.649461746E0,1.009257507E1,4.131817341E0
3.986992559E2,4.562486410E-1,8.394387245E0,2.544509649E0
3.987192559E2,-5.359027863E0,8.988791466E0,1.020226717E0
3.987392559E2,-5.359027863E0,8.988791466E0,1.020226717E0
3.987392559E2,-2.196584225E0,7.644331455E0,-1.633688211E0
3.987792559E2,-1.240234733E0,6.423480034E0,2.357321262E0
3.987992559E2,-9.962847233E-1,5.333055496E0,3.374732494E0
3.988192559E2,-1.558462381E0,5.060029984E0,2.594347239E0
3.988392559E2,-2.283771515E0,5.507353306E0,1.502122045E0
3.988592559E2,-2.366476774E0,6.106306076E0,1.920705080E0
3.988792559E2,-1.350415945E0,6.418720245E0,2.985138416E0
3.988992559E2,-2.801215947E-1,6.650469780E0,3.830914021E0
3.989192559E2,-5.727025867E-1,7.929883003E0,3.578249216E0
3.989392559E2,-2.419982433E0,1.116631699E1,2.173810482E0
3.989592559E2,-3.473220348E0,1.520559311E1,2.239344716E-1
3.989792559E2,-3.094687462E0,1.617039108E1,-4.021013677E-1
3.989992559E2,-3.048814535E0,1.535517406E1,2.232305765E0
3.990192559E2,-2.004875660E0,1.380943012E1,6.122442722E0
3.990392559E2,1.740345120E0,1.098046970E1,5.217760086E0
3.990592559E2,9.601706266E-2,1.106660271E1,3.241183996E0
3.990792559E2,-3.336626291E0,1.042334843E1,-2.847931623E0
3.990992559E2,-2.145137548E0,9.416213036E0,-7.797646523E0
3.991192559E2,-1.018206000E0,7.937574387E0,-5.653629303E0
3.991392559E2,9.680714607E-1,6.736593723E0,2.128828317E-1
3.991592559E2,2.200232983E0,6.574266911E0,3.723826170E0
3.991792559E2,2.844790220E-1,7.533432007E0,-7.512525916E-1
3.991992559E2,-7.909292579E-1,9.367734909E0,-2.586302757E0
3.992192559E2,-1.369061947E0,1.288726997E1,-2.886487722E0
3.992392559E2,-3.836593151E0,1.525160217E1,2.319023609E-1
3.992592559E2,-3.865783215E0,1.244975281E1,3.293195486E0
3.992792559E2,-2.499010086E0,9.579679489E0,2.375584364E0
3.992992559E2,-1.261715531E0,8.118172646E0,-1.180734038E0
3.993192559E2,-6.212474406E-2,5.789198399E0,-3.214608192E0
3.993392559E2,9.020968676E-1,4.429263592E0,-2.995213270E0
3.993592559E2,8.780207634E-1,6.167434692E0,3.935396969E-1
3.993792559E2,4.275661111E-1,8.026695251E0,2.855506897E0
3.993992559E2,2.403203845E-1,9.599493980E0,1.304006696E0
3.994192559E2,6.850768328E-1,1.037071514E1,5.849417448E-1
3.994392559E2,1.271158218E0,9.978754997E0,4.979939461E-1
3.994592559E2,1.542584062E0,9.448496819E0,2.898229063E-1
3.994792559E2,1.190387487E0,9.179800034E0,8.105329871E-1
3.994992559E2,4.235534072E-1,9.037508011E0,1.531293035E0
