"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.167120284E2,3.931274872E0,1.036818924E1,1.685045929E0
4.167321154E2,2.643053741E0,9.738897858E0,1.008602600E0
4.167522024E2,9.662406921E-1,8.831784210E0,8.580157471E-1
4.167722884E2,4.258644104E-1,8.491541748E0,1.252146149E0
4.167923754E2,-5.783972168E-1,1.074330917E1,8.059240723E-1
4.168124624E2,-7.053332520E-1,1.356374405E1,-4.580474854E-1
4.168325494E2,-3.705993347E0,1.587463852E1,3.041974182E0
4.168526354E2,-5.328469391E0,1.840108475E1,5.228028259E0
4.168727227E2,-8.965605927E0,2.069536377E1,2.162852325E0
4.168928097E2,-1.645573013E1,1.613554596E1,5.701044617E0
4.169128967E2,-8.688681793E0,1.177062286E1,5.854475555E0
4.169329827E2,-3.589535522E0,1.090646988E1,3.211122437E0
4.169530697E2,-1.006506958E0,1.061622345E1,2.646496582E0
4.169731567E2,1.836081848E0,1.117531082E1,2.817141724E0
4.169932437E2,1.861379242E0,8.965007172E0,1.108744354E0
4.170133297E2,1.105451202E0,7.614216156E0,1.463806000E0
4.170334167E2,-1.015188904E0,6.602470093E0,1.632205811E0
4.170535037E2,-1.980531464E0,5.133724365E0,1.715432739E0
4.170735907E2,-2.398761749E0,4.390370178E0,1.785187683E0
4.170936767E2,-2.347418518E0,3.709436188E0,1.674418030E0
4.171137637E2,-2.045346680E0,3.598516846E0,2.289339294E0
4.171338507E2,-1.825903015E0,4.437821503E0,2.914888458E0
4.171539377E2,-2.199526062E0,5.981710968E0,2.925965424E0
4.171740237E2,-2.705324249E0,7.243586884E0,2.435285797E0
4.171941107E2,-2.448308716E0,7.913892975E0,1.372346191E0
4.172141977E2,-1.913919983E0,8.387957153E0,1.401086426E-1
4.172342847E2,-7.217990112E-1,8.353528748E0,-1.597478027E0
4.172543707E2,-1.287472687E0,8.503965912E0,-8.517288208E-1
4.172744577E2,-2.388433228E0,1.012823822E1,3.139122162E0
4.172945447E2,-5.929020538E0,1.517140091E1,3.240760803E0
4.173146317E2,-1.401086426E0,1.153381531E1,1.126287872E1
4.173347177E2,-2.857108612E0,6.487209778E0,7.091503143E0
4.173548047E2,3.999682617E-1,4.591252441E0,4.258045349E0
4.173748917E2,-9.599537659E-1,4.734205170E0,1.562750244E-1
4.173949787E2,8.173004150E-2,6.087391205E0,-2.485281830E0
4.174150657E2,1.258732452E0,6.469995575E0,-9.665400696E-1
4.174351517E2,1.889071655E-1,7.518714752E0,2.707719269E0
4.174552387E2,-3.178490295E0,1.231264572E1,7.051386566E0
