"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.926169667E0,1.588572502E0,-2.005636930E0,3.038705289E-1
4.946127667E0,2.233518124E0,-2.158782244E0,-2.174968272E-1
4.966085667E0,2.559827805E0,-1.847386599E0,-9.649674892E-1
4.986042667E0,3.054754734E0,-4.910155237E-1,-1.426838875E0
5.006000667E0,2.970933676E0,1.244198918E0,-1.530460358E0
5.025958667E0,2.210069656E0,2.421212912E0,-1.684135199E0
5.045915667E0,1.629434109E0,1.315760612E0,-1.583420873E0
5.065873667E0,9.981425405E-1,-1.092561722E0,-1.250216126E0
5.085831667E0,-1.547642499E-1,-3.068816662E0,-8.938586116E-1
5.105789667E0,-1.274271250E0,-2.811866522E0,-8.607763648E-1
5.125746667E0,-1.343469977E0,-1.042258978E0,-1.140683174E0
5.145704667E0,-1.262396574E0,8.454964161E-1,-9.525842071E-1
5.165661667E0,-1.437927961E0,1.484960556E0,-1.419701725E-1
5.185619667E0,-1.575351238E0,1.449182034E0,3.018913269E-1
5.205577667E0,-1.652096510E0,1.324442267E0,3.991923034E-1
5.225535667E0,-1.631693959E0,1.253506541E0,5.111989379E-1
5.245492667E0,-1.580313563E0,1.109530926E0,7.181583643E-1
5.265450667E0,-1.540646434E0,1.043352604E0,9.239391685E-1
5.285408667E0,-1.481744766E0,1.335797548E0,1.059434772E0
5.305365667E0,-1.422496319E0,2.083051682E0,1.170577526E0
5.325323667E0,-1.350795627E0,2.876185417E0,1.326096892E0
5.345281667E0,-1.080160856E0,3.099824667E0,1.377020836E0
5.365238667E0,-7.366066575E-1,2.210683823E0,1.139063835E0
5.385196667E0,-7.606376410E-1,3.176202774E-1,4.979004860E-1
5.405154667E0,-1.306223273E0,-1.630621672E0,1.355546117E-1
5.425111667E0,-1.443235159E0,-2.394453764E0,1.233719736E-1
5.445069334E0,-9.279817343E-1,-2.180520296E0,1.175675392E-1
5.465027334E0,-5.823098496E-2,-1.377477884E0,2.711066417E-2
5.484984334E0,2.687634528E-1,-3.351165354E-1,9.208818898E-3
5.504942333E0,-3.128754795E-1,6.604440808E-1,9.072361887E-2
5.524900333E0,-1.080102563E0,1.323041081E0,2.462091390E-3
5.544857333E0,-8.503260016E-1,1.431160688E0,-1.311296672E-1
5.564815334E0,-1.336693019E-1,1.336746454E0,-1.441154927E-1
5.584773333E0,4.341252521E-2,1.324024677E0,-2.376737893E-1
5.604731333E0,1.638516039E-1,1.435465932E0,-2.770682573E-1
5.624688333E0,5.060881376E-1,1.363879085E0,-2.284883708E-1
5.644646334E0,8.239659071E-1,9.121490121E-1,-1.855033338E-1
5.664604334E0,1.009489417E0,-5.361026153E-2,-2.446684092E-1
5.684561334E0,6.312974095E-1,-1.456004262E0,-3.238589764E-1
5.704519333E0,-1.076429129E0,-2.730463505E0,-3.104278743E-1
5.724477333E0,-1.781506062E0,-2.805764675E0,-1.388775408E-1
5.744434333E0,-8.029819131E-1,-1.822154284E0,-1.937629580E-1
5.764392334E0,4.228427410E-1,-5.178416967E-1,-1.213356405E-1
5.784350333E0,3.412793875E-1,1.205537915E0,-1.031499952E-1
5.804307334E0,3.247039914E-1,2.106129169E0,-6.666074041E-3
5.824265333E0,5.358789563E-1,2.282665253E0,1.240236908E-1
5.844223334E0,6.341578960E-1,1.846554756E0,2.026403099E-1
5.864180333E0,5.572348833E-1,9.245331883E-1,2.472532988E-1
5.884138334E0,2.527895570E-1,3.145875931E-1,1.843992621E-1
5.904096333E0,-6.859719157E-1,-4.762420896E-3,-2.515921183E-2
5.924054333E0,-1.415111423E0,-3.681930304E-1,1.802397519E-2
5.944011333E0,-1.667077899E0,-8.304544091E-1,2.301614732E-2
5.963969334E0,-1.173274040E0,-1.711567402E0,-1.803372949E-1
5.983927333E0,1.711752057E0,-3.095178366E0,-8.099974394E-1
6.003884334E0,1.996414304E0,-2.219453812E0,-5.373940468E-1
6.023842333E0,1.505032897E0,-7.351285219E-1,4.833227489E-3
6.043800334E0,1.331755042E0,2.966286540E-1,3.994188309E-1
6.063757333E0,1.193194866E0,1.092373610E0,6.103280187E-1
6.083715334E0,9.206460118E-1,1.544018984E0,7.646769881E-1
6.103673333E0,4.348599017E-1,1.353592277E0,9.425159693E-1
6.123631333E0,-3.900029063E-1,-1.916961551E0,9.917834401E-1
6.143588333E0,3.840835392E-1,-5.472920418E0,3.758111894E-1
6.163546334E0,1.530474186E0,-5.857963562E0,-4.060026705E-1
6.183504334E0,2.076513052E0,-4.902006626E0,-9.414964318E-1
6.203461334E0,2.795739889E0,-7.507196665E-1,-1.342754483E0
6.223419333E0,3.255473137E0,2.595993280E0,-1.464457273E0
6.243377334E0,2.801981211E0,3.930036545E0,-1.455751538E0
6.263334333E0,2.133111954E0,3.267503023E0,-1.622836828E0
6.283292334E0,1.739541292E0,6.316760182E-1,-1.634971023E0
6.303250333E0,1.015200138E0,-2.844201326E0,-1.417772889E0
6.323208333E0,-3.582328260E-1,-4.705280304E0,-1.375036001E0
6.343165333E0,-1.420387387E0,-3.582540512E0,-1.620866537E0
6.363123334E0,-1.204071522E0,-8.208380342E-1,-1.986636639E0
6.383081334E0,-8.260259032E-1,1.085895181E0,-1.460618138E0
6.403038334E0,-9.592663050E-1,1.452003598E0,-9.280438721E-2
6.422996333E0,-1.280551076E0,8.955388665E-1,9.062861204E-1
6.442954083E0,-1.441571951E0,3.358826637E-1,1.234172702E0
6.462911083E0,-1.513495445E0,4.665699899E-1,1.159919024E0
6.482869084E0,-1.492992163E0,8.966678381E-1,1.087833047E0
6.502827084E0,-1.491835594E0,1.331063747E0,1.187182784E0
6.522785083E0,-1.533601642E0,1.589159846E0,1.385572910E0
6.542742083E0,-1.487282276E0,1.647817969E0,1.623506308E0
6.562700083E0,-1.391817570E0,1.367972136E0,1.865672946E0
6.582658084E0,-1.317189217E0,7.390758991E-1,1.954644084E0
6.602615084E0,-1.196175337E0,-3.929124773E-1,1.666672707E0
6.622573083E0,-1.225381255E0,-1.746172786E0,1.151604056E0
6.642531083E0,-1.398043275E0,-2.323173046E0,7.462219596E-1
6.662489084E0,-1.210540295E0,-1.597863197E0,5.311824083E-1
6.682446084E0,-6.759961247E-1,-3.198940158E-1,4.013954997E-1
6.702404084E0,-1.035932153E-1,7.237173319E-1,2.614161372E-1
6.722362083E0,2.793413401E-1,1.074388504E0,1.095289066E-1
6.742319083E0,1.548616141E-1,6.084533334E-1,-9.072540700E-2
6.762277083E0,-2.412184477E-1,1.469744891E-1,-3.182074428E-1
6.782235084E0,-7.624256611E-2,-3.474302590E-3,-5.336053371E-1
6.802192084E0,6.011250615E-1,1.081315398E0,-6.742367744E-1
6.822150084E0,9.176158309E-1,3.230687141E0,-6.852526665E-1
6.842108083E0,9.547869563E-1,3.760658026E0,-6.830386519E-1
6.862066084E0,4.905300140E-1,1.292058110E0,-5.045838356E-1
6.882023084E0,-4.307441413E-1,-2.427844763E0,-3.548042774E-1
6.901981084E0,-4.247634709E-1,-3.454356194E0,-3.988004625E-1
6.921939083E0,-2.202687413E-1,-3.012210131E0,-5.411822200E-1
6.941896083E0,-2.065803528E0,-2.361612558E0,-1.358263381E-2
6.961854083E0,-1.348976254E0,-6.165175438E-1,5.028986335E-1
6.981812084E0,7.262938023E-1,1.902140737E0,1.325337887E-1
7.001770083E0,7.302308083E-1,3.290832043E0,-1.751615256E-1
7.021727084E0,2.080000937E-1,3.101485014E0,2.516418137E-2
7.041685083E0,-4.414634109E-1,2.038069487E0,2.484500557E-1
7.061643084E0,-1.370760441E0,3.685134649E-1,3.408918381E-1
7.081600084E0,-2.067119598E0,-1.519435406E0,2.877935469E-1
7.101558084E0,-1.046491981E0,-2.770889044E0,1.204039380E-1
7.121516083E0,8.027634025E-1,-2.504070759E0,-7.582591474E-2
7.141474084E0,1.542810917E0,-1.423934579E0,-1.477585137E-1
7.161431083E0,7.639653683E-1,-6.184738874E-2,9.381402284E-2
7.181389084E0,-1.418768167E0,5.430603027E-1,5.531789064E-1
7.201347083E0,-5.565068722E-1,-5.370951891E-1,1.376690865E-1
7.221304084E0,1.580566645E0,-8.505080342E-1,-1.538137794E-1
7.241262083E0,1.506199360E0,1.871530265E-1,-1.505413353E-1
7.261220084E0,7.009370327E-1,5.708792210E-1,2.490371093E-2
7.281178083E0,6.438556910E-1,2.033181638E-1,-4.058823455E-3
7.301135084E0,1.012818575E0,-2.813310623E-1,-2.310019433E-1
7.321093083E0,1.131651402E0,-4.196183980E-1,-3.508062065E-1
7.341051084E0,1.246001840E0,-1.332973242E0,-3.928168416E-1
7.361008083E0,1.612897277E0,-2.204783440E0,-4.451586306E-1
7.380966084E0,2.082666636E0,-1.405449510E0,-7.146662474E-1
7.400924083E0,2.507841825E0,-5.198444724E-1,-1.120789886E0
7.420882083E0,2.258537769E0,1.216357015E-2,-1.281711340E0
7.440839417E0,1.662779689E0,3.210697770E-1,-1.368717074E0
7.460797417E0,1.037206411E0,-3.280509114E-1,-1.405481696E0
7.480755417E0,6.231644154E-1,-1.764264464E0,-1.323850870E0
7.500712417E0,-3.901499510E-2,-1.913757920E0,-1.302037716E0
7.520670417E0,-7.044125795E-1,-8.248282075E-1,-1.287123322E0
7.540628417E0,-6.251105070E-1,1.190406680E-1,-9.688801169E-1
7.560586417E0,-6.900369525E-1,1.088234186E0,-4.918333888E-1
7.580543417E0,-8.586602807E-1,9.816435575E-1,-1.492313594E-1
