"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.405913083E0,3.388802948E0,-9.676327972E0,4.399950256E0
7.425871084E0,1.701811066E0,-1.003333557E1,6.409671021E-1
7.445829417E0,6.755451965E-1,-1.021311172E1,-1.567091217E0
7.465786417E0,-4.884342957E-1,-1.153082153E1,-1.984423370E0
7.485744417E0,-4.550537109E-2,-1.428284866E1,-6.828799438E-1
7.505702417E0,3.269650726E0,-1.600860992E1,-9.958790588E-1
7.525660417E0,5.858666840E0,-1.549293228E1,1.664688263E0
7.545617417E0,5.597010956E0,-1.281769547E1,3.535797272E0
7.565575417E0,4.581522675E0,-1.047506699E1,1.872605896E0
7.585533417E0,2.380050659E0,-8.384963379E0,9.373507690E-1
7.605491417E0,4.442761230E-1,-6.140830078E0,7.346722412E-1
7.625448417E0,-6.065386963E-1,-4.978347473E0,1.058598633E0
7.645406417E0,-1.032103729E0,-4.015848999E0,2.103425903E0
7.665364417E0,-1.584904175E0,-3.751798096E0,1.789229279E0
7.685321417E0,-1.774410095E0,-3.942651215E0,9.771679688E-1
7.705279417E0,-1.888472900E0,-4.541855164E0,5.974076843E-1
7.725237417E0,-1.887425079E0,-5.710624695E0,9.743238831E-1
7.745195417E0,-1.450932770E0,-6.806645508E0,1.537303162E0
7.765152417E0,-5.150788879E-1,-8.457861786E0,2.100881195E0
7.785110417E0,2.501747589E0,-1.061457687E1,2.450703735E0
7.805068417E0,5.677094421E0,-1.193902267E1,2.857707367E0
7.825025417E0,6.438261566E0,-1.114252899E1,3.041375427E0
7.844983417E0,4.916526031E0,-9.414971466E0,4.547094269E0
7.864941417E0,3.202889557E0,-8.089627533E0,6.194119263E0
7.884899417E0,2.298769684E0,-7.177125092E0,5.724246368E0
7.904856417E0,1.653760986E0,-6.925049286E0,5.206024017E0
7.924814417E0,1.499731293E0,-8.772956543E0,4.094136200E0
7.944772417E0,2.459984436E0,-1.002180954E1,-5.349874878E-1
7.964730417E0,1.585951996E0,-1.106933121E1,-2.985242157E0
7.984687417E0,6.167175293E-2,-1.738454865E1,4.534071350E-1
8.004645417E0,2.514770508E-2,-1.820259750E1,-2.778072968E0
8.024603417E0,1.496288452E0,-1.995560211E1,-4.969366150E0
8.044560417E0,3.493135986E0,-1.892394745E1,-4.239483948E0
8.064518417E0,4.613556061E0,-1.518981262E1,-1.514849854E-1
8.084476417E0,4.384083252E0,-1.104463257E1,6.650220795E0
