"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.727121599E3,8.879974365E0,-1.821382904E1,-3.996000671E1
1.727141690E3,9.049224854E0,-1.831601715E1,-3.997064209E1
1.727161782E3,9.043060303E0,-1.834470367E1,-3.970707703E1
1.727181873E3,8.964569092E0,-1.841500092E1,-4.000724792E1
1.727201965E3,8.980072021E0,-1.838513947E1,-4.013632202E1
1.727222056E3,8.935394287E0,-1.826334381E1,-3.990541077E1
1.727242148E3,9.052642822E0,-1.838770294E1,-3.986471558E1
1.727262239E3,9.113494873E0,-1.839208221E1,-3.998724365E1
1.727282330E3,9.015686035E0,-1.834412384E1,-4.003536987E1
1.727302422E3,9.041015625E0,-1.845348358E1,-4.002642822E1
1.727322513E3,9.033233643E0,-1.830432892E1,-4.000776672E1
1.727342605E3,9.013305664E0,-1.832440948E1,-3.980934143E1
1.727362696E3,8.975860596E0,-1.835095978E1,-3.988919067E1
1.727382788E3,8.943298340E0,-1.837424469E1,-4.002059937E1
1.727402879E3,8.997314453E0,-1.834314728E1,-4.012973022E1
1.727422971E3,9.022918701E0,-1.828469086E1,-3.999263000E1
1.727443062E3,8.963012695E0,-1.849541473E1,-4.003602600E1
1.727463154E3,8.802215576E0,-1.824687958E1,-4.008596802E1
1.727483245E3,8.988403320E0,-1.843979645E1,-3.988327026E1
1.727503337E3,8.991943359E0,-1.841185760E1,-4.000518799E1
1.727523428E3,8.948516846E0,-1.820227814E1,-4.000509644E1
1.727543520E3,8.790344238E0,-1.815474701E1,-3.986859131E1
1.727563611E3,8.755187988E0,-1.809188080E1,-3.982925415E1
1.727583703E3,8.762603760E0,-1.811496735E1,-4.005004883E1
1.727603794E3,8.963439941E0,-1.817641449E1,-4.000268555E1
1.727623885E3,9.061676025E0,-1.817861176E1,-3.993080139E1
1.727643977E3,8.944549561E0,-1.814733124E1,-3.987612915E1
1.727664068E3,8.850708008E0,-1.822446442E1,-3.992106628E1
1.727684160E3,8.757904053E0,-1.825740814E1,-3.998632812E1
1.727704251E3,8.826538086E0,-1.819919586E1,-4.004547119E1
1.727724343E3,8.834045410E0,-1.830808258E1,-3.987776184E1
1.727744434E3,8.800079346E0,-1.829512787E1,-3.995600891E1
1.727764526E3,8.833953857E0,-1.836865997E1,-4.003392029E1
1.727784617E3,8.874847412E0,-1.843024445E1,-3.982679749E1
1.727804709E3,8.844451904E0,-1.816164398E1,-4.003509521E1
1.727824800E3,8.785308838E0,-1.830785370E1,-3.994165039E1
1.727844892E3,8.871215820E0,-1.831974030E1,-3.978654480E1
1.727864983E3,8.940155029E0,-1.837033844E1,-3.964579773E1
1.727885075E3,8.912139893E0,-1.805954742E1,-3.966757202E1
1.727905166E3,8.846588135E0,-1.818819427E1,-3.997587585E1
1.727925258E3,8.850921631E0,-1.810602570E1,-3.982057190E1
1.727945349E3,8.732818604E0,-1.802799225E1,-3.988111877E1
1.727965441E3,8.860534668E0,-1.810374451E1,-3.981541443E1
1.727985532E3,8.910736084E0,-1.812295532E1,-3.998767090E1
1.728005623E3,8.876403809E0,-1.806411743E1,-3.986224365E1
1.728025715E3,8.996185303E0,-1.829911804E1,-3.982348633E1
1.728045806E3,8.819763184E0,-1.816685486E1,-3.971429443E1
1.728065898E3,8.915069580E0,-1.813825989E1,-4.000701904E1
1.728085989E3,8.856414795E0,-1.792729187E1,-4.009945679E1
1.728106081E3,8.893859863E0,-1.789338684E1,-3.987409973E1
1.728126172E3,8.834686279E0,-1.805714417E1,-3.982687378E1
1.728146264E3,8.947753906E0,-1.810006714E1,-3.983000183E1
1.728166355E3,8.963806152E0,-1.821507263E1,-3.982070923E1
1.728186447E3,9.145019531E0,-1.823303223E1,-3.987934875E1
1.728206538E3,9.062103271E0,-1.802191162E1,-4.012638855E1
1.728226630E3,9.141632080E0,-1.806930542E1,-3.967492676E1
1.728246721E3,9.104736328E0,-1.805563354E1,-3.985449219E1
1.728266813E3,9.105133057E0,-1.811791992E1,-3.977935791E1
1.728286904E3,9.116851807E0,-1.811016846E1,-3.993881226E1
1.728306995E3,9.229309082E0,-1.817333984E1,-4.004783630E1
1.728327087E3,9.143493652E0,-1.815432739E1,-3.977229309E1
1.728347178E3,9.230194092E0,-1.813325500E1,-3.976344299E1
1.728367270E3,9.268371582E0,-1.815259552E1,-3.991610718E1
1.728387361E3,9.359344482E0,-1.832503510E1,-3.984866333E1
1.728407453E3,9.178863525E0,-1.825666046E1,-3.978918457E1
1.728427544E3,9.212677002E0,-1.815923309E1,-3.973916626E1
1.728447636E3,9.048095703E0,-1.816542816E1,-3.990594482E1
1.728467727E3,9.187225342E0,-1.825615692E1,-3.992074585E1
1.728487819E3,9.190002441E0,-1.824187469E1,-3.970332336E1
1.728507910E3,9.159057617E0,-1.820551300E1,-3.985565186E1
1.728528002E3,9.147094727E0,-1.826926422E1,-3.981161499E1
1.728548093E3,9.340942383E0,-1.816646576E1,-4.004269409E1
1.728568185E3,9.200164795E0,-1.820653534E1,-3.991816711E1
1.728588276E3,9.157196045E0,-1.824697113E1,-3.989691162E1
1.728608368E3,8.967529297E0,-1.815016937E1,-3.992478943E1
1.728628459E3,9.045776367E0,-1.822002411E1,-3.981343079E1
1.728648550E3,9.093841553E0,-1.808397675E1,-3.991056824E1
1.728668642E3,9.002929688E0,-1.809703827E1,-3.988044739E1
1.728688733E3,9.197570801E0,-1.832123566E1,-3.971302795E1
1.728708825E3,9.147735596E0,-1.829898834E1,-3.965823364E1
1.728728916E3,9.121978760E0,-1.826233673E1,-3.977345276E1
1.728749008E3,9.219940186E0,-1.821826935E1,-3.971340942E1
1.728769099E3,9.126953125E0,-1.823895264E1,-3.969857788E1
1.728789191E3,9.224639893E0,-1.839637756E1,-3.967840576E1
1.728809282E3,9.112274170E0,-1.842610168E1,-3.969598389E1
1.728829374E3,9.013977051E0,-1.829287720E1,-3.963923645E1
1.728849465E3,8.883361816E0,-1.819331360E1,-4.004330444E1
1.728869557E3,8.875305176E0,-1.826925659E1,-3.991947937E1
1.728889648E3,8.926269531E0,-1.829847717E1,-4.007585144E1
1.728909740E3,9.026367188E0,-1.843298340E1,-3.997683716E1
1.728929831E3,8.986175537E0,-1.832069397E1,-4.005358887E1
1.728949923E3,9.143280029E0,-1.849063110E1,-3.995031738E1
1.728970014E3,9.180938721E0,-1.855056763E1,-3.975228882E1
1.728990105E3,9.129272461E0,-1.841006470E1,-3.989453125E1
1.729010197E3,9.106689453E0,-1.833901978E1,-3.965927124E1
1.729030288E3,9.221832275E0,-1.830029297E1,-3.974011230E1
1.729050380E3,9.095916748E0,-1.814920044E1,-3.966273499E1
1.729070471E3,9.078948975E0,-1.819938660E1,-3.968928528E1
1.729090563E3,8.854003906E0,-1.811116028E1,-3.978507996E1
1.729110654E3,8.987243652E0,-1.800308228E1,-3.972520447E1
1.729130746E3,9.122558594E0,-1.815672302E1,-3.982435608E1
1.729150837E3,9.178070068E0,-1.829368591E1,-3.968174744E1
1.729170929E3,9.217834473E0,-1.829372406E1,-3.967605591E1
1.729191020E3,9.267578125E0,-1.831374359E1,-3.959962463E1
1.729211112E3,9.234527588E0,-1.834615326E1,-3.973725891E1
1.729231203E3,9.207855225E0,-1.839923859E1,-3.983985901E1
