"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.474346542E0,8.484356689E-1,4.439767456E-1,8.318351898E0
2.494434542E0,-2.261796570E0,2.875520325E-1,9.548643494E0
2.514523542E0,-6.735992432E-1,-1.555265808E-1,1.110346024E1
2.534612542E0,1.895358582E0,-2.475851440E-1,1.153725815E1
2.554700542E0,2.540816345E0,-1.006956024E0,1.139400604E1
2.574789542E0,1.433868256E0,-9.773176575E-1,1.101200043E1
2.594878542E0,-3.480262756E-1,-1.492396545E-1,1.189800797E1
2.614967542E0,-7.170089722E-2,-7.529342651E-1,1.269465134E1
2.635055542E0,9.038204956E-1,-1.667382660E0,1.161584473E1
2.655144542E0,-2.189945984E-1,-2.253563690E0,1.020921982E1
2.675233542E0,-1.870959320E0,-1.632954254E0,9.766290894E0
2.695321542E0,-1.416803741E0,-3.397933960E-2,9.724827118E0
2.715410542E0,1.686991882E-1,-4.866380310E-1,9.607770538E0
2.735499542E0,-8.797206116E-1,-1.603914642E0,9.776619415E0
2.755587542E0,-2.553090820E0,-1.417402496E0,9.022038574E0
2.775676542E0,-1.747615814E0,-5.622308350E-1,8.685837708E0
2.795765542E0,-7.571255493E-1,-1.247505798E0,1.002794678E1
2.815854458E0,-1.592388611E0,-1.621877289E0,1.152288803E1
2.835942458E0,-2.401156769E0,-2.272274780E0,1.154354507E1
2.856031458E0,-9.104067993E-1,-1.624421997E0,9.092092896E0
2.876120458E0,1.591191101E-1,-6.825805664E-1,7.920329590E0
2.896208458E0,-2.411485291E-1,-1.328337708E0,9.275461578E0
2.916297458E0,-2.114353180E0,-2.274520111E0,1.026520340E1
2.936386458E0,-2.889740753E0,-3.201841736E0,9.663454742E0
2.956474458E0,-1.869761810E0,-1.434467010E0,9.477391663E0
2.976563458E0,-1.164578247E-1,-1.121168518E0,9.469757538E0
2.996652458E0,6.152206421E-1,-4.821473694E-1,8.562194824E0
3.016741458E0,-1.191222839E0,-1.235830078E0,9.382189636E0
3.036829458E0,-3.328179016E0,-1.957928467E0,9.189390564E0
3.056918458E0,-3.613485718E0,-1.895657959E0,8.257428589E0
3.077007458E0,-2.090852051E0,-2.027683411E0,9.118587799E0
3.097095458E0,-1.993105316E0,-2.183060303E0,9.556576996E0
3.117184458E0,-2.838846588E0,-1.041234741E0,1.033480865E1
3.137273458E0,-3.087329865E0,-1.065783691E0,1.164817749E1
3.157362458E0,-2.191293182E0,-2.171683960E0,1.344189743E1
3.177450458E0,-7.023993530E0,-3.539539490E0,9.730066223E0
3.197539458E0,1.532812500E0,-1.744172974E0,9.613758087E0
3.217628458E0,-2.257904663E0,-8.572673035E-1,7.319928131E0
3.237716458E0,-3.137924652E0,-2.013462982E0,6.850504303E0
3.257805458E0,-5.632636871E0,-2.951412506E0,5.398074646E0
3.277894458E0,-6.830146637E0,-3.435356140E0,5.818101196E0
3.297983458E0,-3.868255920E0,-1.140029297E0,1.064885559E1
3.318071458E0,-2.784659271E0,2.987786865E-1,1.018751495E1
3.338160458E0,-3.030747528E0,7.619155884E-2,8.825946350E0
3.358249458E0,-4.245770874E0,-9.117539978E-1,7.880662079E0
3.378337458E0,-4.333338776E0,5.017565918E-1,8.690478058E0
3.398426458E0,-4.567451935E0,3.526666260E-1,9.176068268E0
3.418515458E0,-5.712570648E0,-1.212328949E0,8.302784271E0
3.438604458E0,-7.585326233E0,-1.622625732E0,6.993906097E0
3.458692458E0,-7.556585999E0,-1.920506287E0,7.250023499E0
3.478781458E0,-6.239624634E0,-1.211879883E0,7.875422974E0
3.498870458E0,-3.659589844E0,-2.710862732E-1,1.003109024E1
3.518958458E0,-3.758983154E0,-7.463479614E-1,8.158184967E0
3.539047458E0,-6.355184326E0,-1.378483429E0,6.609355774E0
3.559136458E0,-5.762566681E0,-8.961863708E-1,7.697143707E0
3.579225458E0,-3.686982880E0,-2.724334717E-2,8.792565765E0
3.599313458E0,-5.225932617E0,-9.851014709E-1,7.862998810E0
3.619402458E0,-5.777385864E0,-9.458830261E-1,7.131320343E0
3.639491458E0,-4.686903534E0,4.412823486E-1,6.992109833E0
3.659579458E0,-3.982318726E0,1.945953369E-1,9.231602783E0
3.679668458E0,-4.982987823E0,5.852828979E-2,8.531658325E0
3.699757458E0,-4.808301086E0,-1.818717957E-1,8.359516296E0
3.719846458E0,-5.739813995E0,-1.490151215E0,7.959248657E0
3.739934458E0,-5.262905731E0,-1.021176453E0,6.716383209E0
3.760023458E0,-4.164340210E0,-3.736230469E-1,7.514972534E0
3.780112458E0,-5.787564697E0,-2.103425903E0,9.795929260E0
3.800201458E0,-6.508315887E0,-1.436862030E0,8.669821014E0
3.820289458E0,-4.358486481E0,-6.056405640E-1,8.320148163E0
3.840378458E0,-4.683011627E0,-1.475481720E0,9.172475739E0
3.860467458E0,-6.097120972E0,-1.680555267E0,7.697742462E0
3.880556458E0,-5.594017181E0,-2.752775574E0,7.111711121E0
3.900644458E0,-3.871848450E0,-1.101259918E0,8.307424622E0
3.920733458E0,-7.575746155E-1,2.093845825E0,1.165012344E1
3.940822458E0,-2.080523529E0,-4.165837097E-1,8.685538330E0
3.960911458E0,-4.684807892E0,-1.580263824E0,7.635172577E0
3.980999458E0,-4.327800293E0,-7.770341492E-1,9.264833679E0
4.001088458E0,-4.278253326E0,-7.866142273E-1,9.591903534E0
4.021177458E0,-2.962938538E0,-2.559677124E-2,8.672665100E0
4.041266458E0,-4.772076416E0,-4.227808228E0,1.242670853E1
4.061354458E0,-2.911744995E0,-2.792742462E0,8.671766968E0
4.081443458E0,-2.989882507E0,-1.768572235E0,7.411537628E0
4.101532458E0,-3.387904816E0,-2.002835083E-1,8.914562073E0
