"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.343059917E0,9.896220703E0,-7.643106079E-1,1.391656036E0
5.363011917E0,9.784852295E0,-7.165599060E-1,1.298849030E0
5.382964917E0,9.705068207E0,-7.056326294E-1,1.440005493E0
5.402917916E0,9.690847778E0,-8.822653198E-1,1.498833160E0
5.422869917E0,9.834099884E0,-1.015787659E0,1.652413788E0
5.442822916E0,9.717791748E0,-1.147663422E0,1.640588379E0
5.462775916E0,9.678273926E0,-1.207538910E0,1.625769196E0
5.482727916E0,9.614656219E0,-1.194066925E0,1.646575928E0
5.502680916E0,9.657616882E0,-1.126557312E0,1.689985657E0
5.522633917E0,9.719288635E0,-7.991880798E-1,1.696721649E0
5.542585916E0,9.708660736E0,-6.587800598E-1,1.744771729E0
5.562538917E0,9.562863922E0,-8.602610779E-1,1.685794373E0
5.582491917E0,9.668843536E0,-1.084943848E0,1.711989899E0
5.602443917E0,9.702224121E0,-1.150208130E0,1.727108459E0
5.622396917E0,9.533375244E0,-1.537153473E0,1.947001190E0
5.642349917E0,9.555529175E0,-1.301244049E0,1.774260406E0
5.662301917E0,9.358089752E0,-1.610051880E0,1.728156281E0
5.682254917E0,9.491163025E0,-1.663041687E0,1.572330322E0
5.702206917E0,9.844129028E0,-1.244062958E0,1.736389160E0
5.722159917E0,9.873917084E0,-9.216334534E-1,1.620081024E0
5.742112916E0,9.713151398E0,-6.770420837E-1,1.559606781E0
5.762064792E0,9.605674896E0,-8.072712708E-1,1.497186584E0
5.782017792E0,9.561516724E0,-8.843609619E-1,1.191222839E0
5.801970792E0,9.979447632E0,-6.589297485E-1,1.466051331E0
5.821922792E0,9.936037903E0,-5.516029358E-1,1.332229614E0
5.841875792E0,9.675280151E0,-6.774911499E-1,1.027613068E0
5.861828791E0,9.773475952E0,-6.262976074E-1,1.037043457E0
5.881780792E0,9.757608948E0,-4.888833618E-1,1.001866608E0
5.901733791E0,9.744436340E0,-2.874023438E-1,9.668394470E-1
5.921686791E0,9.862690430E0,-6.616241455E-2,1.000818787E0
5.941638791E0,9.902208252E0,-2.398013306E-1,1.040486298E0
5.961591791E0,9.778565369E0,-7.458988953E-1,1.127754822E0
5.981543791E0,9.714947662E0,-7.453001404E-1,1.035247192E0
6.001496791E0,9.301357727E0,-9.607022095E-1,9.312135315E-1
6.021449792E0,9.693991241E0,-6.415658569E-1,7.584727478E-1
6.041401791E0,9.635313263E0,-8.580157471E-1,9.951306152E-1
6.061354792E0,9.570348358E0,-1.097517700E0,9.204359436E-1
6.081307792E0,1.001387604E1,-1.444047089E0,8.804690552E-1
6.101259792E0,1.000235001E1,-1.575324097E0,5.912704468E-1
6.121212792E0,1.009590546E1,-1.163530426E0,5.933660889E-1
6.141165792E0,9.809850311E0,-1.199904785E0,8.734336853E-1
6.161117792E0,9.815688171E0,-1.310674438E0,6.584806824E-1
6.181070792E0,9.883646851E0,-1.256337433E0,5.138813782E-1
6.201023791E0,9.762698364E0,-1.044078827E0,7.894583130E-1
6.220975792E0,9.635313263E0,-8.062234497E-1,8.813671875E-1
6.240928791E0,9.718689880E0,-6.108796692E-1,6.973997498E-1
6.260880792E0,9.801916809E0,-4.423301697E-1,6.867718506E-1
6.280833791E0,9.756710815E0,-3.848497009E-1,1.024020538E0
6.300786791E0,9.534123688E0,-4.559518433E-1,1.192570038E0
6.320738791E0,9.526489563E0,-1.101409607E0,4.951702881E-1
6.340691791E0,9.954449615E0,-1.535806274E0,-1.098715210E-1
6.360644792E0,1.022358994E1,-1.231489105E0,8.351133728E-1
6.380596791E0,9.821825409E0,-7.165599060E-1,1.202299805E0
6.400549792E0,9.474248199E0,-6.650669861E-1,1.342857513E0
6.420501791E0,9.218130798E0,-9.601034546E-1,1.291065216E0
6.440454791E0,9.796977081E0,-1.762135620E0,1.907034302E-1
6.460407792E0,1.000384689E1,-2.552941132E0,2.742297363E-1
6.480359791E0,1.029933243E1,-2.023342438E0,1.060095520E0
6.500312792E0,9.738748169E0,-1.150507507E0,1.398392029E0
6.520265792E0,9.500743103E0,-8.186476135E-1,1.378333740E0
6.540217792E0,9.591903534E0,-7.903564453E-1,1.764530640E0
6.560170792E0,9.187893677E0,-9.731263733E-1,-7.454498291E-2
6.580123791E0,1.030876282E1,-1.782343597E0,6.798861694E-1
6.600075792E0,1.008901978E1,-1.753453674E0,5.417234802E-1
6.620028791E0,1.013572266E1,-1.566642151E0,5.120851135E-1
6.639981791E0,9.737700348E0,-1.151555328E0,6.218069458E-1
6.659933791E0,9.668544159E0,-9.380992126E-1,1.001567230E0
6.679886791E0,9.607171783E0,-1.037193146E0,1.100511475E0
6.699838792E0,9.753866730E0,-1.324445801E0,1.205742645E0
6.719791791E0,9.633516998E0,-1.363065491E0,1.127754822E0
6.739744792E0,9.453142090E0,-1.393003235E0,1.250200195E0
6.759696583E0,9.505533142E0,-1.474882965E0,1.185834045E0
6.779649583E0,9.770182800E0,-1.521286469E0,9.701325989E-1
6.799602583E0,9.636660461E0,-1.169967041E0,9.045689392E-1
6.819554583E0,9.803114319E0,-1.278341675E0,1.010398865E0
6.839507583E0,9.642947388E0,-1.430275726E0,9.062155151E-1
6.859459583E0,9.768985291E0,-1.497036896E0,9.698332214E-1
6.879412583E0,9.586065674E0,-1.464255066E0,7.813751221E-1
6.899365583E0,9.986333313E0,-1.746118927E0,8.337661743E-1
6.919317583E0,9.862091675E0,-1.922751617E0,6.195616150E-1
6.939270583E0,9.804311829E0,-1.941313019E0,7.562274170E-1
6.959223583E0,9.553583221E0,-1.592837677E0,8.132588196E-1
6.979175583E0,9.627978516E0,-1.401984558E0,9.183403015E-1
6.999128583E0,9.865235138E0,-1.490600281E0,7.482939148E-1
7.019081583E0,9.861343231E0,-1.501826935E0,8.681945801E-1
7.039033583E0,9.671687622E0,-1.336420898E0,1.013542328E0
7.058986583E0,9.562115479E0,-1.353934479E0,1.086889801E0
7.078938583E0,9.472302246E0,-1.541494446E0,1.060993652E0
7.098891583E0,9.598040771E0,-1.748214569E0,9.063652039E-1
7.118844583E0,9.817933502E0,-1.465452576E0,8.662486267E-1
7.138796583E0,9.798923035E0,-1.408121796E0,7.810757446E-1
7.158749583E0,9.758507080E0,-1.445543976E0,6.761439514E-1
7.178702583E0,9.743089142E0,-1.498234406E0,5.128335571E-1
7.198654583E0,9.781259766E0,-1.549427948E0,4.456233215E-1
7.218607583E0,9.880653076E0,-1.505569153E0,5.261558533E-1
7.238559583E0,9.645941162E0,-1.578018494E0,5.837860107E-1
7.258512583E0,9.745783539E0,-1.483564911E0,4.197271729E-1
7.278465583E0,9.689650269E0,-1.518741760E0,2.707868958E-1
7.298417583E0,9.832153931E0,-1.480271759E0,4.037104797E-1
7.318370583E0,9.859996033E0,-1.432820435E0,3.588038635E-1
7.338323583E0,9.826765137E0,-1.358425140E0,3.993695068E-1
7.358275583E0,9.732311554E0,-1.234632568E0,4.070036316E-1
7.378228583E0,9.840835876E0,-1.193917236E0,3.125500488E-1
7.398180583E0,9.889185333E0,-1.371747437E0,3.269201660E-1
7.418133583E0,9.889484711E0,-1.481768646E0,4.191284180E-1
7.438086583E0,9.779762878E0,-1.377734985E0,5.149291992E-1
7.458038583E0,9.649384003E0,-1.167422333E0,4.673281860E-1
7.477991583E0,9.755064240E0,-1.077758789E0,4.393363953E-1
7.497944583E0,9.847721558E0,-1.292562103E0,4.342469788E-1
7.517896583E0,9.811347198E0,-1.494492188E0,4.622387695E-1
7.537849583E0,9.889784088E0,-1.556014252E0,5.530998230E-1
7.557801583E0,9.824819183E0,-1.368454285E0,6.721023560E-1
7.577754583E0,9.610464935E0,-1.214125214E0,6.231541443E-1
7.597707583E0,9.737400970E0,-1.169068909E0,6.888674927E-1
7.617659583E0,9.780810699E0,-1.271006927E0,7.179071045E-1
7.637612583E0,9.749076691E0,-1.189725952E0,8.283773804E-1
7.657565583E0,9.641899567E0,-1.220412140E0,8.336164856E-1
7.677517583E0,9.774823151E0,-1.146765289E0,7.455995178E-1
7.697470583E0,9.939181366E0,-1.338366852E0,7.960446167E-1
7.717422583E0,9.743388519E0,-1.132544861E0,8.608598328E-1
7.737375583E0,9.806706848E0,-1.145118713E0,8.731343079E-1
