"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.619046500E0,-7.570202649E-2,3.509089947E-1,3.426490724E-1
4.639015500E0,2.807312608E-1,4.019989371E-1,3.446435630E-1
4.658984500E0,4.560445845E-1,2.541960478E-1,3.715261817E-1
4.678954500E0,5.566530228E-1,2.475756407E-2,3.924978971E-1
4.698923500E0,8.167734146E-1,-1.004722416E-1,3.008803129E-1
4.718892500E0,9.370295405E-1,-1.596600115E-1,9.747244418E-2
4.738861500E0,8.875346184E-1,-1.847111136E-1,-1.506883204E-1
4.758831500E0,7.311806679E-1,-9.664069116E-2,-3.665823936E-1
4.778800500E0,3.160642087E-1,-4.134934023E-2,-3.475594521E-1
4.798769500E0,-3.067776561E-1,-3.835961968E-2,-2.060938776E-1
4.818739000E0,-6.294903159E-1,1.015908048E-1,-1.093512699E-1
4.838709000E0,-6.103950143E-1,2.184784263E-1,-6.491785496E-2
4.858678000E0,-7.638525367E-1,7.483401150E-2,-1.614322215E-1
4.878647000E0,-7.649598122E-1,-4.214859754E-2,-2.479847372E-1
4.898616000E0,-6.336874366E-1,2.364046723E-1,-2.715777159E-1
4.918586000E0,-3.433241546E-1,6.207413673E-1,-1.613442302E-1
4.938555000E0,-4.819548223E-3,1.247572422E0,8.761413395E-2
4.958524000E0,2.369267046E-1,1.234579802E0,3.486013710E-1
4.978494000E0,5.990916491E-1,1.097448587E0,5.231649876E-1
4.998463000E0,7.421367168E-1,9.576927423E-1,4.179086387E-1
5.018432000E0,5.090626478E-1,8.784975410E-1,7.686100900E-2
5.038401000E0,2.157060355E-1,7.873421311E-1,-2.390277386E-2
5.058371000E0,6.638520956E-2,5.814872384E-1,5.225842446E-2
5.078340000E0,-1.695844233E-1,4.704647064E-1,2.063720971E-1
5.098309000E0,-1.105717011E-2,5.569238663E-1,5.531384945E-1
5.118278000E0,-6.811832637E-2,6.487467289E-1,8.582966328E-1
5.138248000E0,-4.725471884E-2,5.572326183E-1,6.039182544E-1
5.158217000E0,-3.034892082E-1,2.212506533E-1,2.376356125E-1
5.178186000E0,-8.346410990E-1,-6.645069271E-2,-1.205094252E-2
5.198155000E0,-1.158612370E0,-5.036783814E-1,-8.816078305E-2
5.218125000E0,-1.044549108E0,-6.403242946E-1,-2.159499526E-1
5.238094000E0,-5.219031572E-1,-5.029156804E-1,-2.083619982E-1
5.258063000E0,-1.034779251E-1,-3.083835542E-1,-2.140658200E-1
5.278032000E0,1.184778214E-1,-2.409822941E-1,-2.887984216E-1
5.298002000E0,4.248588979E-1,-3.844228759E-2,-4.156964719E-1
5.317971000E0,7.798483372E-1,2.893541241E-3,-3.976396024E-1
5.337940000E0,8.637256026E-1,2.754017152E-2,-3.303423226E-1
5.357910000E0,5.818527937E-1,-7.129855454E-2,-2.033999860E-1
5.377879000E0,1.967950314E-1,-1.960418522E-1,5.226199329E-2
