"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.176333916E3,4.456279576E-1,2.179413080E0,9.136330605E0
1.176353914E3,4.658637345E-1,2.182238102E0,9.144079208E0
1.176373916E3,4.333313406E-1,2.196000099E0,9.119256973E0
1.176393914E3,4.303529561E-1,2.200127602E0,9.124744415E0
1.176413917E3,4.216476381E-1,2.216350794E0,9.120692253E0
1.176433914E3,4.245398343E-1,2.198365450E0,9.129828453E0
1.176453914E3,4.224808216E-1,2.197062969E0,9.136378288E0
1.176473916E3,3.967096210E-1,2.196469307E0,9.151511192E0
1.176493914E3,4.090541303E-1,2.196335316E0,9.123909950E0
1.176513916E3,4.178935289E-1,2.206151485E0,9.140573502E0
1.176533914E3,4.261295795E-1,2.200118065E0,9.126073837E0
1.176553916E3,4.386464655E-1,2.187687397E0,9.133667946E0
1.176573917E3,4.570339322E-1,2.169893742E0,9.124045372E0
1.176593914E3,4.430901110E-1,2.170334101E0,9.143321991E0
1.176613917E3,4.182574451E-1,2.188721657E0,9.157859802E0
1.176633914E3,4.313585162E-1,2.198940039E0,9.137691498E0
1.176653914E3,4.102607965E-1,2.205969572E0,9.128736496E0
1.176673914E3,4.258710146E-1,2.200616121E0,9.112628937E0
1.176693916E3,4.331493676E-1,2.173168898E0,9.127875328E0
1.176713916E3,4.359074831E-1,2.204197645E0,9.138706207E0
1.176733914E3,4.505695999E-1,2.193155766E0,9.137557030E0
1.176753917E3,4.128944278E-1,2.187103271E0,9.147669792E0
1.176773917E3,4.234193563E-1,2.172469854E0,9.124906540E0
1.176793914E3,4.117739499E-1,2.171272755E0,9.119063377E0
1.176813916E3,4.077516794E-1,2.209503412E0,9.141904831E0
1.176833916E3,4.411268532E-1,2.202100515E0,9.119571686E0
1.176853914E3,4.390582740E-1,2.192178965E0,9.141128540E0
1.176873914E3,4.470740557E-1,2.170267105E0,9.143419266E0
1.176893914E3,4.428506792E-1,2.182870150E0,9.166498184E0
1.176913917E3,4.118505716E-1,2.213669300E0,9.123507500E0
1.176933914E3,4.200674593E-1,2.193998575E0,9.107323647E0
1.176953914E3,4.180754721E-1,2.173331738E0,9.125250816E0
1.176973917E3,3.895557523E-1,2.171464205E0,9.140955925E0
1.176993914E3,4.063726366E-1,2.186605215E0,9.156289101E0
1.177013916E3,4.506174624E-1,2.185810328E0,9.121716499E0
1.177033914E3,4.567849338E-1,2.199658394E0,9.120031357E0
1.177053916E3,4.659020603E-1,2.191048861E0,9.121458054E0
1.177073914E3,4.465281665E-1,2.181088924E0,9.139320374E0
1.177093914E3,4.161601365E-1,2.181816816E0,9.132874489E0
1.177113919E3,4.060087204E-1,2.194735765E0,9.135536194E0
1.177133914E3,3.841927350E-1,2.198614597E0,9.129847527E0
1.177153914E3,4.075697362E-1,2.208382845E0,9.130154610E0
1.177173916E3,4.094946682E-1,2.199514627E0,9.137327194E0
1.177193916E3,4.072441161E-1,2.190014601E0,9.130249023E0
1.177213916E3,4.298070669E-1,2.190550804E0,9.138007164E0
1.177233914E3,4.342794418E-1,2.168246508E0,9.141569138E0
1.177253916E3,4.475049973E-1,2.157759905E0,9.152785301E0
1.177273916E3,4.383112788E-1,2.175362110E0,9.146061897E0
1.177293914E3,4.127507806E-1,2.181902885E0,9.135967255E0
1.177313916E3,4.036336541E-1,2.181060314E0,9.140113831E0
1.177333916E3,3.879181147E-1,2.199093342E0,9.131954193E0
1.177353914E3,3.980025053E-1,2.197091818E0,9.128574371E0
1.177373916E3,4.266946018E-1,2.170420408E0,9.122654915E0
1.177393914E3,4.261966050E-1,2.173839331E0,9.135354042E0
1.177413916E3,4.483477771E-1,2.170889616E0,9.142403603E0
1.177433914E3,4.357638359E-1,2.179690599E0,9.144193649E0
1.177453914E3,4.326896966E-1,2.208401918E0,9.127060890E0
1.177473916E3,4.170699120E-1,2.205950260E0,9.108701706E0
1.177493914E3,4.127412140E-1,2.198116541E0,9.114687920E0
1.177513916E3,4.062577188E-1,2.185130358E0,9.148100853E0
1.177533914E3,3.973321319E-1,2.200596809E0,9.151692390E0
1.177553916E3,4.678269923E-1,2.206323862E0,9.149833679E0
1.177573914E3,4.766663909E-1,2.186624289E0,9.108481407E0
1.177593914E3,4.543237090E-1,2.162117243E0,9.127156258E0
1.177613917E3,4.252389371E-1,2.157673597E0,9.154604912E0
1.177633914E3,3.980408013E-1,2.177018881E0,9.174159050E0
1.177653914E3,3.678547144E-1,2.209407568E0,9.133132935E0
1.177673914E3,4.081155956E-1,2.213697910E0,9.101816177E0
1.177693916E3,4.043327570E-1,2.181165457E0,9.112954140E0
1.177713916E3,3.971980512E-1,2.189248323E0,9.157447815E0
1.177733914E3,4.516134560E-1,2.182353020E0,9.155282974E0
1.177753914E3,4.600123167E-1,2.183320284E0,9.129138947E0
1.177773917E3,4.679131806E-1,2.168571949E0,9.109525681E0
1.177793914E3,4.391827583E-1,2.155978441E0,9.120375633E0
1.177813916E3,4.029153883E-1,2.186691284E0,9.149795532E0
1.177833916E3,4.052617252E-1,2.207386732E0,9.147871017E0
1.177853914E3,3.741658330E-1,2.211207867E0,9.119552612E0
1.177873914E3,3.990846872E-1,2.203603983E0,9.121965408E0
1.177893914E3,4.121187031E-1,2.175716400E0,9.131925583E0
1.177913917E3,4.390678406E-1,2.194534779E0,9.157064438E0
1.177933914E3,4.429081380E-1,2.180782557E0,9.147334099E0
1.177953914E3,4.465377629E-1,2.183971643E0,9.141616821E0
1.177973917E3,4.153652489E-1,2.174998045E0,9.141042709E0
1.177993914E3,4.066982269E-1,2.175687551E0,9.133477211E0
1.178013916E3,4.137467742E-1,2.168830633E0,9.129953384E0
1.178033914E3,4.282364845E-1,2.184220552E0,9.144481659E0
1.178053916E3,4.271447062E-1,2.197024822E0,9.155380249E0
1.178073914E3,4.031931162E-1,2.189190865E0,9.130345345E0
1.178093914E3,3.921414912E-1,2.208229542E0,9.117187500E0
1.178113917E3,4.076271951E-1,2.178407431E0,9.108845711E0
1.178133914E3,4.392785430E-1,2.173417807E0,9.139559746E0
1.178153914E3,4.636036158E-1,2.193835735E0,9.165234566E0
1.178173917E3,4.616786838E-1,2.196766138E0,9.137691498E0
1.178193916E3,4.326418042E-1,2.189851761E0,9.132413864E0
1.178213916E3,4.155663550E-1,2.175112963E0,9.125623703E0
1.178233914E3,3.907336891E-1,2.181644440E0,9.138427734E0
1.178253914E3,3.940760195E-1,2.180552721E0,9.128793716E0
1.178273916E3,4.150396287E-1,2.190886021E0,9.141779900E0
1.178293914E3,4.202685654E-1,2.188242912E0,9.135880470E0
1.178313916E3,4.544194639E-1,2.189325094E0,9.117723465E0
1.178333916E3,4.466526806E-1,2.176970959E0,9.141062737E0
1.178353914E3,4.401117265E-1,2.202579260E0,9.144883156E0
1.178373916E3,4.240801334E-1,2.162481308E0,9.152985573E0
1.178393914E3,4.274224341E-1,2.193385601E0,9.136608124E0
1.178413916E3,4.334270954E-1,2.189765453E0,9.106777191E0
1.178433914E3,4.116111398E-1,2.186892509E0,9.118747711E0
1.178453914E3,3.957806826E-1,2.200673580E0,9.138216972E0
1.178473916E3,3.750564754E-1,2.210211992E0,9.149117470E0
1.178493914E3,4.288493991E-1,2.173523188E0,9.132386208E0
1.178513916E3,4.512974322E-1,2.165708542E0,9.122138977E0
1.178533914E3,4.655189812E-1,2.197742939E0,9.113624573E0
1.178553916E3,4.797596931E-1,2.195502043E0,9.131007195E0
1.178573916E3,4.604720175E-1,2.184709072E0,9.124301910E0
1.178593916E3,4.258997440E-1,2.201487541E0,9.127138138E0
1.178613917E3,4.043423533E-1,2.174078703E0,9.123210907E0
1.178633917E3,3.991517127E-1,2.171464205E0,9.142690659E0
1.178653914E3,4.006457031E-1,2.186499834E0,9.139845848E0
1.178673914E3,4.404564798E-1,2.228484631E0,9.148226738E0
1.178693916E3,4.125879705E-1,2.212615728E0,9.130269051E0
1.178713916E3,4.337048233E-1,2.172297478E0,9.122597694E0
1.178733914E3,4.573212266E-1,2.184661150E0,9.137576103E0
1.178753914E3,4.731900096E-1,2.165804386E0,9.119437218E0
1.178773917E3,4.472655952E-1,2.187725544E0,9.135603905E0
1.178793914E3,4.208431840E-1,2.197494030E0,9.138687134E0
1.178813916E3,4.068227410E-1,2.188127995E0,9.151883125E0
1.178833916E3,4.065162838E-1,2.195980787E0,9.134827614E0
1.178853914E3,4.137850702E-1,2.184833527E0,9.096827507E0
1.178873914E3,4.246068597E-1,2.192925930E0,9.114227295E0
1.178893914E3,4.470453262E-1,2.181931734E0,9.138870239E0
1.178913917E3,4.574744701E-1,2.192638636E0,9.133487701E0
1.178933914E3,4.505025446E-1,2.177890301E0,9.139433861E0
1.178953914E3,4.497842789E-1,2.186844587E0,9.127826691E0
1.178973917E3,4.537873864E-1,2.175381184E0,9.110349655E0
1.178993914E3,4.201440811E-1,2.184421539E0,9.130288124E0
1.179013916E3,4.138999879E-1,2.194659233E0,9.150811195E0
1.179033914E3,4.281885922E-1,2.198020697E0,9.127520561E0
1.179053916E3,4.226436317E-1,2.209398031E0,9.127300262E0
1.179073914E3,4.342794418E-1,2.187696934E0,9.122675896E0
1.179093914E3,4.347199798E-1,2.171483278E0,9.157668114E0
1.179113917E3,4.448139369E-1,2.179987669E0,9.138351440E0
1.179133916E3,4.472464323E-1,2.180102587E0,9.126898766E0
1.179153914E3,4.249420464E-1,2.185944319E0,9.143465042E0
1.179173916E3,4.044764042E-1,2.206821918E0,9.122071266E0
1.179193916E3,4.034229815E-1,2.197062969E0,9.117541313E0
1.179213916E3,4.552526474E-1,2.180648327E0,9.125921249E0
1.179233914E3,4.796830714E-1,2.196670294E0,9.136426926E0
1.179253914E3,4.630960524E-1,2.189526081E0,9.140746117E0
1.179273916E3,4.405713975E-1,2.198135614E0,9.120299339E0
1.179293914E3,4.396711886E-1,2.212606192E0,9.110405922E0
1.179313916E3,4.040933549E-1,2.202435732E0,9.126285553E0
1.179333916E3,3.937982917E-1,2.181337833E0,9.151423454E0
1.179353914E3,4.252006412E-1,2.182898998E0,9.149577141E0
1.179373917E3,4.218966365E-1,2.191747904E0,9.136293411E0
1.179393914E3,4.620330334E-1,2.200328827E0,9.134023666E0
1.179413916E3,4.598878324E-1,2.193165302E0,9.133162498E0
1.179433914E3,4.348923564E-1,2.189372778E0,9.152582169E0
1.179453914E3,4.323928058E-1,2.183377743E0,9.149345398E0
1.179473916E3,4.171273708E-1,2.184220552E0,9.129024506E0
1.179493914E3,3.989410102E-1,2.171023607E0,9.136341095E0
1.179513916E3,4.054628313E-1,2.173178434E0,9.135870934E0
1.179533914E3,4.170124531E-1,2.177277327E0,9.148110390E0
1.179553916E3,4.251048565E-1,2.208718061E0,9.153818130E0
1.179573916E3,4.564880431E-1,2.201889753E0,9.127309799E0
1.179593914E3,4.507036507E-1,2.185388803E0,9.121879578E0
1.179613917E3,4.419696033E-1,2.191699982E0,9.137297630E0
1.179633916E3,4.474667013E-1,2.201190710E0,9.137805939E0
1.179653914E3,4.299411476E-1,2.200232983E0,9.128583908E0
1.179673914E3,4.147140384E-1,2.188453436E0,9.133055687E0
1.179693916E3,4.125400782E-1,2.176444292E0,9.139988899E0
1.179713916E3,4.007318914E-1,2.161082983E0,9.132787704E0
1.179733914E3,4.077708423E-1,2.189736843E0,9.135890961E0
1.179753914E3,4.334270954E-1,2.183875799E0,9.126035690E0
1.179773917E3,4.521401823E-1,2.173896790E0,9.146290779E0
1.179793914E3,4.606443942E-1,2.192131042E0,9.173957825E0
1.179813916E3,4.396807551E-1,2.181443214E0,9.174179077E0
1.179833916E3,4.262349308E-1,2.198279381E0,9.133878708E0
1.179853914E3,4.234097600E-1,2.160843611E0,9.108320236E0
1.179873914E3,3.990559578E-1,2.172211170E0,9.104593277E0
1.179893914E3,3.724324107E-1,2.199955225E0,9.131120682E0
1.179913917E3,4.208048880E-1,2.195224285E0,9.148542404E0
1.179933916E3,4.469782710E-1,2.189660072E0,9.148234367E0
1.179953914E3,4.384357631E-1,2.166407585E0,9.140009880E0
1.179973916E3,4.442584813E-1,2.171579123E0,9.133372307E0
1.179993914E3,4.490277171E-1,2.182649851E0,9.137280464E0
1.180013916E3,4.256220162E-1,2.186116695E0,9.111729622E0
1.180033914E3,4.168496430E-1,2.210700512E0,9.114151001E0
1.180053917E3,4.029632807E-1,2.212098598E0,9.137365341E0
1.180073914E3,4.261870384E-1,2.181155920E0,9.146713257E0
1.180093914E3,4.124060273E-1,2.186768055E0,9.137355804E0
1.180113917E3,4.055681825E-1,2.204169035E0,9.124495506E0
1.180133916E3,4.090062380E-1,2.188970566E0,9.128516197E0
1.180153914E3,4.122240543E-1,2.183770418E0,9.137853622E0
1.180173914E3,4.172039926E-1,2.181433678E0,9.138275146E0
1.180193916E3,4.062289596E-1,2.179489613E0,9.139596939E0
1.180213916E3,4.217050970E-1,2.161523581E0,9.132692337E0
1.180233914E3,4.424867630E-1,2.148700237E0,9.142775536E0
1.180253914E3,4.300560653E-1,2.172642231E0,9.145171165E0
1.180273916E3,4.294910431E-1,2.178053141E0,9.122415543E0
1.180293914E3,3.953880370E-1,2.207607031E0,9.114687920E0
1.180313916E3,3.922372460E-1,2.190139055E0,9.134224892E0
1.180333916E3,3.807738125E-1,2.182812691E0,9.140249252E0
1.180353914E3,4.193779230E-1,2.190158129E0,9.145601273E0
1.180373914E3,4.388475716E-1,2.198212147E0,9.132443428E0
1.180393914E3,4.478785098E-1,2.194563389E0,9.121536255E0
1.180413916E3,4.259667695E-1,2.190167665E0,9.135727882E0
1.180433916E3,4.055394530E-1,2.172622919E0,9.147027969E0
1.180453914E3,3.707373440E-1,2.187993765E0,9.138916969E0
1.180473916E3,3.804098964E-1,2.193270683E0,9.138906479E0
1.180493914E3,3.972459435E-1,2.188013077E0,9.129329681E0
1.180513916E3,4.392019212E-1,2.190665722E0,9.151185989E0
1.180533914E3,4.360032678E-1,2.163917780E0,9.159976959E0
1.180553917E3,4.560283720E-1,2.163697481E0,9.156173706E0
1.180573914E3,4.476007819E-1,2.190426350E0,9.125460625E0
1.180593914E3,4.329099655E-1,2.211073875E0,9.101137161E0
1.180613919E3,3.923138678E-1,2.210777044E0,9.126121521E0
1.180633916E3,3.416525722E-1,2.189842224E0,9.155331612E0
1.180653914E3,3.124433160E-1,2.210748196E0,9.149048805E0
1.180673914E3,3.719344437E-1,2.189162254E0,9.132959366E0
1.180693916E3,4.300369024E-1,2.151831865E0,9.115980148E0
1.180713916E3,4.800565839E-1,2.151103973E0,9.123038292E0
1.180733914E3,5.236501694E-1,2.166618347E0,9.148943901E0
1.180753914E3,4.956859350E-1,2.200836420E0,9.146194458E0
1.180773917E3,4.271734357E-1,2.200280905E0,9.138322830E0
1.180793914E3,3.662458062E-1,2.189909220E0,9.117234230E0
1.180813916E3,3.393349946E-1,2.168782711E0,9.136504173E0
1.180833916E3,3.525030911E-1,2.182851076E0,9.133965492E0
1.180853914E3,3.967287838E-1,2.215967655E0,9.137863159E0
1.180873916E3,4.228255749E-1,2.238846540E0,9.140449524E0
1.180893914E3,4.402457774E-1,2.206256866E0,9.132001877E0
1.180913917E3,4.531361759E-1,2.170726776E0,9.131132126E0
1.180933914E3,4.324598610E-1,2.149169445E0,9.127165794E0
1.180953914E3,3.959913552E-1,2.166781187E0,9.138180733E0
1.180973917E3,3.997741938E-1,2.184191704E0,9.151146889E0
1.180993914E3,4.058171809E-1,2.202464342E0,9.127464294E0
1.181013916E3,4.022354484E-1,2.194860458E0,9.127473831E0
1.181033914E3,4.152311683E-1,2.202751637E0,9.124379158E0
1.181053916E3,4.028387964E-1,2.186930895E0,9.152917862E0
1.181073914E3,4.004541636E-1,2.200357437E0,9.141665459E0
1.181093916E3,4.018140733E-1,2.213094711E0,9.131533623E0
1.181113917E3,4.240131080E-1,2.187763929E0,9.127147675E0
1.181133916E3,4.180754721E-1,2.162576914E0,9.144365311E0
1.181153914E3,4.426783025E-1,2.170554399E0,9.146367073E0
1.181173916E3,4.301805794E-1,2.173523188E0,9.137825012E0
1.181193916E3,4.306881428E-1,2.213429689E0,9.103358269E0
1.181213916E3,4.191768169E-1,2.210623741E0,9.134607315E0
1.181233914E3,4.251240194E-1,2.196593761E0,9.132509232E0
1.181253914E3,3.834553361E-1,2.194190025E0,9.153962135E0
1.181273916E3,4.001668692E-1,2.186748743E0,9.157381058E0
1.181293914E3,3.976768851E-1,2.182467937E0,9.148560524E0
1.181313916E3,4.387805462E-1,2.206649542E0,9.137958527E0
1.181333916E3,4.486159086E-1,2.195770264E0,9.108510971E0
1.181353914E3,4.149055481E-1,2.181615591E0,9.123785019E0
1.181373917E3,4.007127285E-1,2.204839468E0,9.132759094E0
1.181393914E3,4.016895592E-1,2.217586040E0,9.142258644E0
1.181413917E3,4.360894561E-1,2.190407276E0,9.115013123E0
1.181433914E3,4.322874546E-1,2.188281059E0,9.112225533E0
1.181453914E3,4.480221570E-1,2.172038794E0,9.146137238E0
1.181473916E3,4.456279576E-1,2.181960344E0,9.164257050E0
1.181493914E3,4.304583073E-1,2.212089062E0,9.121572495E0
1.181513916E3,3.987303376E-1,2.213525534E0,9.107016563E0
1.181533914E3,3.963553011E-1,2.210413218E0,9.112771988E0
1.181553916E3,3.953114152E-1,2.199256182E0,9.131753922E0
1.181573916E3,4.145512283E-1,2.181835890E0,9.168882370E0
1.181593914E3,4.345476031E-1,2.193069458E0,9.149777412E0
1.181613917E3,4.506557882E-1,2.196497917E0,9.146184921E0
1.181633916E3,4.463940859E-1,2.206151485E0,9.120768547E0
1.181653914E3,4.246164560E-1,2.197331190E0,9.125020981E0
1.181673914E3,4.110652506E-1,2.178254128E0,9.137030602E0
1.181693916E3,4.227872789E-1,2.179738522E0,9.141914368E0
1.181713916E3,4.176253676E-1,2.196210623E0,9.148205757E0
1.181733914E3,4.247983992E-1,2.193883657E0,9.146559715E0
1.181753914E3,4.268765748E-1,2.194869995E0,9.116593361E0
1.181773917E3,4.207952917E-1,2.206132174E0,9.110185623E0
1.181793914E3,4.365204275E-1,2.220133543E0,9.122406006E0
1.181813916E3,4.363863468E-1,2.186959505E0,9.136962891E0
1.181833916E3,4.143117964E-1,2.186997890E0,9.164438248E0
1.181853914E3,4.128082395E-1,2.181807280E0,9.154047966E0
1.181873914E3,4.224808216E-1,2.201525927E0,9.113922119E0
1.181893914E3,4.266754687E-1,2.229949713E0,9.087672234E0
1.181913917E3,4.614488482E-1,2.200386286E0,9.130709648E0
1.181933957E3,4.891449511E-1,2.202253580E0,9.138159752E0
1.181953914E3,4.519199133E-1,2.196201086E0,9.148243904E0
1.181973917E3,4.260146618E-1,2.200098991E0,9.120912552E0
1.181993914E3,3.820188046E-1,2.183243752E0,9.125414848E0
1.182013916E3,3.669353426E-1,2.191565990E0,9.153550148E0
1.182033914E3,3.954550624E-1,2.181778431E0,9.126111984E0
1.182053921E3,4.308317900E-1,2.181673050E0,9.124169350E0
1.182073914E3,4.377845526E-1,2.191489458E0,9.143714905E0
1.182093914E3,4.224999547E-1,2.186815977E0,9.152122498E0
1.182113917E3,4.421228468E-1,2.197053432E0,9.138772964E0
1.182133916E3,4.456854165E-1,2.190196514E0,9.101576805E0
1.182153914E3,4.201344848E-1,2.187189341E0,9.113537788E0
1.182173916E3,4.090445638E-1,2.201066256E0,9.128899574E0
1.182193916E3,4.295197725E-1,2.203977585E0,9.142489433E0
1.182213916E3,4.236491919E-1,2.227057695E0,9.122166634E0
1.182233914E3,4.421420097E-1,2.222671509E0,9.121678352E0
1.182253914E3,4.013543725E-1,2.187457561E0,9.131360054E0
1.182273916E3,3.834840655E-1,2.178359509E0,9.153271675E0
1.182293914E3,3.810611367E-1,2.173552036E0,9.159163475E0
1.182313916E3,4.152503312E-1,2.190752029E0,9.129205704E0
1.182333916E3,4.288110733E-1,2.189880371E0,9.141100883E0
1.182353914E3,4.350264370E-1,2.187562943E0,9.136493683E0
1.182373916E3,4.277288914E-1,2.199447632E0,9.122654915E0
1.182393914E3,4.306306839E-1,2.165076494E0,9.126016617E0
1.182413917E3,4.281215668E-1,2.175247192E0,9.120778084E0
1.182433916E3,4.164091051E-1,2.197015047E0,9.146702766E0
1.182453914E3,4.187937379E-1,2.190100670E0,9.144108772E0
1.182473916E3,4.106630385E-1,2.195291281E0,9.142833710E0
1.182493914E3,4.096670449E-1,2.189411163E0,9.130968094E0
1.182513916E3,4.120708406E-1,2.199984074E0,9.121975899E0
1.182533914E3,4.236587584E-1,2.196507692E0,9.130883217E0
1.182553916E3,4.188224673E-1,2.196134090E0,9.134991646E0
1.182573916E3,4.204122126E-1,2.187572479E0,9.154201508E0
1.182593914E3,4.165623486E-1,2.193174839E0,9.158147812E0
1.182613917E3,4.248845875E-1,2.177325249E0,9.162207603E0
1.182633916E3,4.319809973E-1,2.176147223E0,9.137987137E0
1.182653914E3,4.020343423E-1,2.188846111E0,9.123545647E0
1.182673914E3,4.119558930E-1,2.186030626E0,9.118603706E0
1.182693916E3,4.244919419E-1,2.205241680E0,9.133639336E0
1.182713916E3,4.156429768E-1,2.200443745E0,9.164668083E0
1.182733914E3,3.943345845E-1,2.181098461E0,9.175970078E0
1.182753914E3,4.124634862E-1,2.201928139E0,9.139050484E0
1.182773917E3,4.196365178E-1,2.193366289E0,9.120645523E0
1.182793914E3,4.170316160E-1,2.191441536E0,9.119733810E0
1.182813916E3,3.959338963E-1,2.218227863E0,9.104891777E0
1.182833916E3,4.191768169E-1,2.191987276E0,9.122242928E0
1.182853914E3,4.303146303E-1,2.173954248E0,9.133411407E0
1.182873914E3,4.192247093E-1,2.169050932E0,9.160598755E0
1.182893914E3,4.115153849E-1,2.185695410E0,9.146127701E0
1.182913917E3,4.264551997E-1,2.210585594E0,9.124091148E0
1.182933916E3,4.061427712E-1,2.209589481E0,9.107246399E0
1.182953914E3,3.952060640E-1,2.208813667E0,9.117484093E0
1.182973917E3,4.145129025E-1,2.173235893E0,9.146175385E0
1.182993914E3,4.379952550E-1,2.165995836E0,9.144577980E0
1.183013916E3,4.264168739E-1,2.182841539E0,9.165127754E0
1.183033914E3,4.444500208E-1,2.176377058E0,9.144786835E0
1.183053916E3,4.003871083E-1,2.190646648E0,9.133275986E0
1.183073914E3,4.044572711E-1,2.189928293E0,9.140228271E0
1.183093914E3,3.715800941E-1,2.206381321E0,9.127701759E0
1.183113917E3,4.049839973E-1,2.228187561E0,9.139165878E0
1.183133916E3,4.340400100E-1,2.212567806E0,9.155744553E0
1.183153914E3,4.482041299E-1,2.185139894E0,9.153932571E0
1.183173919E3,4.575127661E-1,2.175362110E0,9.134166718E0
1.183193916E3,4.633258879E-1,2.168045282E0,9.116612434E0
1.183213916E3,4.450342059E-1,2.180772781E0,9.121228218E0
1.183233914E3,4.198759198E-1,2.176798582E0,9.119993210E0
1.183253914E3,3.705553710E-1,2.198834658E0,9.132308960E0
1.183273916E3,3.501759171E-1,2.208631754E0,9.164668083E0
1.183293914E3,3.682186306E-1,2.215910196E0,9.160933495E0
1.183313916E3,3.841736019E-1,2.190502882E0,9.130862236E0
1.183333916E3,4.508473277E-1,2.163055897E0,9.109716415E0
1.183353914E3,4.608742297E-1,2.177689075E0,9.119427681E0
1.183373917E3,4.501290619E-1,2.190215588E0,9.166967392E0
1.183393914E3,4.468729496E-1,2.188817501E0,9.146433830E0
1.183413917E3,4.502056837E-1,2.189995289E0,9.128660202E0
1.183433914E3,3.876978457E-1,2.172019720E0,9.113001823E0
1.183453914E3,3.478583395E-1,2.181041002E0,9.137940407E0
1.183473916E3,3.783413172E-1,2.199916840E0,9.147537231E0
1.183493914E3,3.910018504E-1,2.199926615E0,9.155484200E0
1.183513916E3,4.301518500E-1,2.200309515E0,9.145361900E0
1.183533914E3,4.153748155E-1,2.202339888E0,9.111393929E0
1.183553916E3,4.368939102E-1,2.190550804E0,9.119102478E0
1.183573916E3,4.514027834E-1,2.179614067E0,9.127387047E0
1.183593914E3,4.481945336E-1,2.182238102E0,9.136542320E0
1.183613914E3,4.175391793E-1,2.184785604E0,9.135545731E0
1.183633916E3,4.213794768E-1,2.201726913E0,9.149030685E0
1.183653914E3,4.041316509E-1,2.170803547E0,9.128918648E0
1.183673914E3,4.062481225E-1,2.210001230E0,9.121497154E0
1.183693916E3,4.085178375E-1,2.200673580E0,9.123440742E0
1.183713916E3,4.036144912E-1,2.185130358E0,9.124264717E0
1.183733914E3,4.288876951E-1,2.173963785E0,9.141483307E0
1.183753914E3,4.286004007E-1,2.193232298E0,9.146751404E0
1.183773917E3,4.200387299E-1,2.201324701E0,9.139511108E0
1.183793914E3,4.075505733E-1,2.195750952E0,9.139778137E0
1.183813916E3,4.247601032E-1,2.213161707E0,9.124580383E0
1.183833916E3,4.374589324E-1,2.184977055E0,9.128458977E0
1.183853914E3,4.281694293E-1,2.178733110E0,9.140689850E0
1.183873916E3,4.289834797E-1,2.174883127E0,9.172551155E0
1.183893914E3,4.226819277E-1,2.198489904E0,9.143513680E0
1.183913917E3,4.110077918E-1,2.202339888E0,9.099613190E0
1.183933914E3,4.131721556E-1,2.196584225E0,9.107821465E0
1.183953914E3,4.136797190E-1,2.192437410E0,9.144845009E0
1.183973916E3,4.278725684E-1,2.178378582E0,9.168010712E0
1.183993914E3,4.237736762E-1,2.190186977E0,9.133648872E0
1.184013916E3,4.105097950E-1,2.203728437E0,9.113212585E0
1.184033914E3,4.285142124E-1,2.194563389E0,9.124045372E0
1.184053916E3,4.411460161E-1,2.192542791E0,9.127893448E0
1.184073914E3,4.412322044E-1,2.184048176E0,9.140765190E0
1.184093914E3,4.462313056E-1,2.174299002E0,9.133141518E0
1.184113916E3,4.383974671E-1,2.193423748E0,9.127185822E0
1.184133916E3,4.312435985E-1,2.219520569E0,9.125040054E0
1.184153914E3,4.013831019E-1,2.199141264E0,9.150302887E0
1.184173916E3,4.079815149E-1,2.181232691E0,9.147104263E0
1.184193916E3,4.211113453E-1,2.211974144E0,9.129981041E0
1.184213916E3,4.217242599E-1,2.206965446E0,9.099403381E0
1.184233914E3,4.361086190E-1,2.203680515E0,9.122866631E0
1.184253914E3,4.247026443E-1,2.201688528E0,9.149345398E0
1.184273916E3,4.251144230E-1,2.183674574E0,9.159104347E0
1.184293914E3,4.374014735E-1,2.176109076E0,9.140707016E0
1.184313916E3,4.400638342E-1,2.197168350E0,9.110415459E0
1.184333916E3,4.475337267E-1,2.189353704E0,9.108386040E0
1.184353914E3,4.653274417E-1,2.201554537E0,9.113987923E0
1.184373916E3,4.373823106E-1,2.213630915E0,9.119072914E0
1.184393914E3,4.008180797E-1,2.217413664E0,9.149969101E0
1.184413916E3,4.048020244E-1,2.199198723E0,9.139950752E0
1.184433914E3,4.102512300E-1,2.191087008E0,9.115789413E0
1.184453914E3,4.051084816E-1,2.197886705E0,9.133667946E0
1.184473916E3,4.214465320E-1,2.204868078E0,9.126236916E0
1.184493916E3,4.505791664E-1,2.186624289E0,9.144069672E0
1.184513916E3,4.685260952E-1,2.203153849E0,9.137125969E0
1.184533914E3,4.518911839E-1,2.181768894E0,9.130442619E0
1.184553916E3,4.360319972E-1,2.165459633E0,9.139289856E0
1.184573916E3,3.864049911E-1,2.178704262E0,9.151787758E0
1.184593914E3,3.943633139E-1,2.193787813E0,9.151108742E0
1.184613914E3,4.119175971E-1,2.198997498E0,9.125988007E0
1.184633916E3,4.216572046E-1,2.209608555E0,9.129549980E0
1.184653914E3,4.479551315E-1,2.196517229E0,9.134788513E0
1.184673914E3,4.764173925E-1,2.184067249E0,9.139165878E0
1.184693916E3,4.585566521E-1,2.188894033E0,9.130105972E0
1.184713916E3,4.278055131E-1,2.201171398E0,9.127127647E0
1.184733914E3,4.036815464E-1,2.188702583E0,9.120318413E0
1.184753914E3,3.930512965E-1,2.184728146E0,9.141530991E0
