"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.562558104E2,4.607669078E-3,2.426007763E-3,8.028514567E-4
4.562758104E2,5.550147034E-3,-2.076941775E-3,1.500983140E-3
4.562958104E2,3.176499158E-3,-4.642575979E-3,-2.268928074E-4
4.563158120E2,1.919862116E-4,1.745329209E-4,0.000000000E0
4.563358104E2,4.014257283E-4,4.991641734E-3,-1.518436475E-3
4.563558104E2,2.897246508E-3,1.246165112E-2,-2.181661548E-3
4.563758104E2,1.919862116E-3,1.216494478E-2,-2.792526735E-3
4.563958120E2,2.565633971E-3,8.203047328E-4,-1.483529806E-3
4.564158104E2,2.827433404E-3,-5.602506921E-3,-2.059488557E-3
4.564358104E2,1.239183708E-3,-1.710422686E-3,-4.188789986E-3
4.564558120E2,1.221730490E-4,-5.759586347E-4,-2.670353744E-3
4.564758104E2,-1.972222002E-3,9.075712296E-4,-9.424777818E-4
4.564958089E2,-6.806784077E-4,2.199114766E-3,-1.361356815E-3
4.565158104E2,8.726646047E-5,-1.396263397E-4,-4.537856148E-4
4.565358104E2,1.466076588E-3,-2.216568217E-3,1.570796303E-4
4.565558104E2,9.599310579E-4,0.000000000E0,-8.377580671E-4
4.565758104E2,9.599310579E-4,1.431170036E-3,-1.204277156E-3
4.565958120E2,2.216568217E-3,2.059488557E-3,-1.343903481E-3
4.566158104E2,1.850049011E-3,5.078908056E-3,-1.239183708E-3
4.566358104E2,1.815142459E-3,1.658062800E-3,-2.949606394E-3
4.566558104E2,3.141592606E-4,-2.722713631E-3,-3.106686054E-3
4.566758120E2,-2.111848444E-3,-2.670353744E-3,-3.490658477E-3
4.566958104E2,2.617993741E-4,-6.108652451E-4,-3.455751808E-3
4.567158104E2,-1.012290944E-3,3.473205259E-3,-2.583087189E-3
4.567358120E2,0.000000000E0,3.543018363E-3,3.316125658E-4
4.567558120E2,1.047197584E-4,3.752457909E-3,4.782202188E-3
4.567758104E2,3.403391922E-3,-1.064650831E-3,3.473205259E-3
4.567958104E2,3.211405827E-3,-1.954768784E-3,-1.500983140E-3
4.568158120E2,9.424777818E-4,-5.235987483E-4,-4.817108624E-3
4.568358104E2,2.967059845E-4,4.084070213E-3,-9.861109778E-3
4.568558104E2,-2.460914198E-3,1.954768784E-3,-9.669124149E-3
4.568758104E2,-2.408554312E-3,4.625122529E-3,-5.375613924E-3
4.568958120E2,-1.047197584E-4,4.450589418E-3,-4.886921961E-4
4.569158104E2,3.560471581E-3,2.199114766E-3,2.967059845E-4
4.569358104E2,5.497787148E-3,-8.028514567E-4,2.426007763E-3
4.569558120E2,3.560471581E-3,-1.797689125E-3,3.577925032E-3
4.569758104E2,2.373647876E-3,-1.972222002E-3,1.675516134E-3
4.569958089E2,1.117010717E-3,-1.326450263E-3,3.036872949E-3
4.570158104E2,3.316125658E-4,-8.901178953E-4,5.585053586E-4
4.570358120E2,-1.239183708E-3,1.204277156E-3,1.431170036E-3
4.570558104E2,0.000000000E0,4.084070213E-3,2.408554312E-3
4.570758104E2,7.504915702E-4,-3.647738136E-3,-3.490658492E-5
4.570958120E2,1.291543595E-3,-1.108284108E-2,-4.886921961E-4
4.571158104E2,1.535889693E-3,-8.412486874E-3,-1.169370604E-3
4.571358104E2,7.330382941E-4,-7.295476273E-3,-1.518436475E-3
4.571558104E2,5.934119690E-4,-6.475171540E-3,-4.014257283E-4
4.571758120E2,-3.665191471E-4,-2.356194425E-3,9.075712296E-4
4.571958104E2,6.283185212E-4,1.570796361E-3,1.064650831E-3
4.572158104E2,5.759586347E-4,3.333578818E-3,1.745329238E-3
4.572358120E2,-1.308996929E-3,2.967059845E-4,3.874630900E-3
4.572558104E2,1.291543595E-3,5.235987483E-4,2.687806962E-3
4.572758104E2,3.961897455E-3,-4.886921961E-4,3.438298590E-3
4.572958104E2,3.159045940E-3,-5.585053586E-4,3.700098023E-3
4.573158120E2,2.809980186E-3,2.443460980E-4,2.146754880E-3
4.573358104E2,2.635447076E-3,-1.448623254E-3,-3.490658492E-5
4.573558104E2,7.330382941E-4,-3.665191354E-3,-1.658062800E-3
4.573758104E2,-8.901178953E-4,-2.600540640E-3,-1.029744279E-3
4.573958120E2,-1.431170036E-3,-3.141592722E-3,3.316125658E-4
4.574158104E2,-1.221730490E-4,-3.874630900E-3,2.478367416E-3
4.574358104E2,5.410520826E-4,-1.274090377E-3,4.921828397E-3
4.574558120E2,8.377580671E-4,-3.752457909E-3,4.066617228E-3
4.574758104E2,1.745329238E-3,-1.448623254E-3,2.879793290E-3
4.574958089E2,-4.188790335E-4,2.268928103E-3,-8.726646192E-4
4.575158104E2,-1.937315450E-3,-2.809980186E-3,-2.984513063E-3
4.575358104E2,-1.169370604E-3,-5.253441166E-3,-3.036872949E-3
4.575558104E2,1.553343027E-3,7.679448463E-4,-3.176499158E-3
4.575758104E2,4.014257342E-3,5.410520826E-4,-6.457717973E-4
4.575958120E2,4.782202188E-3,-3.490658419E-4,3.577925032E-3
4.576158104E2,2.757620299E-3,-2.094395168E-4,4.276056774E-3
4.576358104E2,9.075712296E-4,-1.483529806E-3,3.124139272E-3
4.576558104E2,1.413716702E-3,-7.330382708E-3,2.408554312E-3
4.576758120E2,5.934119690E-4,-6.056292448E-3,2.181661548E-3
4.576958104E2,1.099557383E-3,1.099557383E-3,-2.094395168E-4
4.577158104E2,1.256637042E-3,3.961897455E-3,3.490658492E-5
4.577358120E2,4.014257283E-4,2.513274085E-3,3.839724232E-4
4.577558120E2,-1.029744279E-3,-1.169370604E-3,-4.188790335E-4
4.577758104E2,2.268928074E-4,-5.113814492E-3,1.326450263E-3
4.577958104E2,2.583087189E-3,-7.225662936E-3,-1.047197584E-4
4.578158120E2,5.585053586E-4,-7.714355364E-3,-6.283185212E-4
4.578358104E2,3.141592606E-4,-7.714355364E-3,-3.490658419E-4
4.578558104E2,1.919862116E-4,-2.338741207E-3,-4.188790335E-4
4.578758104E2,-7.155850180E-4,6.108652451E-4,-1.221730490E-4
4.578958120E2,9.948377265E-4,-8.028514567E-4,6.806784077E-4
4.579158104E2,2.495820867E-3,-4.363323096E-4,2.897246508E-3
4.579358104E2,4.694935866E-3,1.605702913E-3,1.326450263E-3
4.579558120E2,3.508111695E-3,-1.029744279E-3,3.752457909E-3
4.579758104E2,1.640609466E-3,2.391101094E-3,5.096361507E-3
4.579958089E2,8.552113432E-4,6.649704650E-3,3.036872949E-3
4.580158104E2,1.850049011E-3,9.110618383E-3,2.268928074E-4
4.580358120E2,1.500983140E-3,3.909537569E-3,-1.919862116E-4
4.580558104E2,3.804817796E-3,-4.537856148E-4,-1.466076588E-3
4.580758104E2,8.901178953E-4,-5.201081280E-3,-8.203047328E-4
4.580958120E2,-1.727875904E-3,-1.605702913E-3,-1.151917269E-3
4.581158104E2,-1.710422686E-3,-6.806784077E-4,1.919862116E-3
4.581358104E2,-1.588249579E-3,-1.047197584E-4,1.954768784E-3
4.581558104E2,-2.897246508E-3,-2.321287990E-3,8.377580671E-4
4.581758120E2,7.330382941E-4,-6.597344764E-3,-4.188790335E-4
4.581958104E2,1.745329246E-5,-4.712388909E-4,-2.705260413E-3
4.582158104E2,-5.585053586E-4,-5.410520826E-4,-6.789330859E-3
4.582358120E2,-1.221730490E-4,-5.009094719E-3,-5.707226694E-3
4.582558104E2,-8.028514567E-4,2.617993741E-4,-6.579891313E-3
4.582758104E2,1.064650831E-3,9.145525284E-3,-5.672320258E-3
4.582958104E2,1.710422686E-3,2.530727303E-3,-1.710422686E-3
4.583158120E2,1.623156248E-3,-9.250245057E-4,3.665191471E-4
4.583358104E2,-8.028514567E-4,-2.635447076E-3,1.972222002E-3
4.583558104E2,1.919862116E-4,-4.956734832E-3,2.914699726E-3
4.583758104E2,-2.967059845E-4,-4.293509759E-3,5.410520826E-4
4.583958120E2,-1.378810150E-3,-1.134464052E-3,-4.712388909E-4
4.584158104E2,-3.490658492E-5,1.221730490E-4,-9.250245057E-4
4.584358104E2,1.727875904E-3,7.644542027E-3,-3.700098023E-3
4.584558120E2,6.981316837E-4,4.904375412E-3,-5.044001620E-3
4.584758104E2,2.967059612E-3,-2.426007763E-3,-4.485496320E-3
4.584958089E2,4.014257342E-3,-4.485496320E-3,-5.916666240E-3
4.585158104E2,2.740166849E-3,-2.967059845E-4,-6.632251199E-3
4.585358104E2,6.806784077E-4,2.094394993E-3,-5.061454605E-3
4.585558104E2,6.283185212E-4,3.438298590E-3,-2.914699726E-3
4.585758104E2,-2.094395168E-4,7.749261800E-3,-2.792526735E-3
4.585958120E2,-4.712388909E-4,1.640609466E-3,-1.064650831E-3
4.586158104E2,8.203047328E-4,-5.934119690E-4,-4.886921961E-4
4.586358104E2,0.000000000E0,-7.155850180E-4,-1.832595677E-3
4.586558104E2,-1.012290944E-3,9.599310579E-4,-4.537856148E-4
4.586758120E2,3.839724232E-4,3.351032268E-3,-1.082104165E-3
4.586958104E2,6.283185212E-4,6.544984877E-3,-1.832595677E-3
4.587158104E2,2.111848444E-3,4.834562074E-3,-1.082104165E-3
4.587358120E2,2.740166849E-3,3.141592722E-3,-4.118977115E-3
4.587558120E2,1.448623254E-3,5.550147034E-3,-3.857177682E-3
4.587758104E2,5.235987483E-4,6.318091881E-3,-4.991641734E-3
4.587958104E2,3.316125658E-4,4.956734832E-3,-3.769911127E-3
4.588158120E2,0.000000000E0,4.101523664E-3,-2.286381321E-3
4.588358104E2,1.204277156E-3,3.612831468E-3,-1.780235791E-3
4.588558104E2,9.773843922E-4,5.235987715E-3,-1.745329246E-5
4.588758104E2,2.111848444E-3,7.330382941E-4,-1.500983140E-3
4.588958120E2,1.047197584E-4,3.996803891E-3,-4.310963210E-3
4.589158104E2,-7.330382941E-4,3.735004691E-3,-6.510077976E-3
4.589358104E2,-6.108652451E-4,-2.286381321E-3,-8.395033889E-3
4.589558120E2,-2.775073517E-3,-6.003932562E-3,-6.038838997E-3
4.589758104E2,3.141592606E-4,2.705260413E-3,-3.246312495E-3
4.589958089E2,3.316125600E-3,7.225662936E-3,9.250245057E-4
4.590158104E2,3.769911127E-3,6.649704650E-3,3.926991019E-3
4.590358120E2,1.797689125E-3,1.378810150E-3,3.316125600E-3
4.590558104E2,1.902408898E-3,-6.457717973E-4,2.338741207E-3
4.590758104E2,1.902408898E-3,-1.343903481E-3,-1.064650831E-3
4.590958120E2,1.884955564E-3,-2.216568217E-3,-8.377580671E-4
4.591158104E2,1.710422686E-3,-3.019419499E-3,-1.047197497E-3
4.591358104E2,2.775073517E-3,2.146754880E-3,1.308996929E-3
4.591558104E2,3.124139272E-3,4.241149873E-3,3.368485486E-3
4.591758120E2,3.281218931E-3,-3.089232836E-3,5.410520826E-4
4.591958104E2,2.181661548E-3,-3.909537569E-3,-2.356194425E-3
4.592158104E2,2.199114766E-3,-1.099557383E-3,-5.427973811E-3
4.592358120E2,8.726646047E-5,-1.937315450E-3,-4.485496320E-3
4.592558120E2,-1.396263397E-4,-4.014257342E-3,-9.948377265E-4
4.592758104E2,3.490658419E-4,-2.408554312E-3,3.490658492E-5
4.592958104E2,1.745329209E-4,-5.532693584E-3,1.483529806E-3
4.593158120E2,0.000000000E0,-7.435102481E-3,-4.363323096E-4
4.593358104E2,-4.014257283E-4,-6.178465672E-3,-1.570796303E-4
4.593558104E2,0.000000000E0,-2.984513063E-3,1.466076588E-3
4.593758104E2,1.151917269E-3,-6.457717973E-4,5.305801053E-3
4.593958120E2,1.919862116E-3,1.396263397E-4,7.208209950E-3
4.594158104E2,2.094394993E-3,-4.537856206E-3,7.400196046E-3
4.594358104E2,4.188790335E-4,-1.038470864E-2,2.740166849E-3
4.594558120E2,8.552113432E-4,-6.283185445E-3,-8.901178953E-4
4.594758104E2,2.792526793E-4,-3.769911127E-3,-1.448623254E-3
4.594958089E2,-5.410520826E-4,-4.799655639E-3,-2.600540640E-3
4.595158104E2,9.250245057E-4,-3.543018363E-3,-1.570796303E-4
4.595358120E2,-1.588249579E-3,-3.036872949E-3,2.705260413E-3
4.595558104E2,-1.134464052E-3,-7.888888009E-3,6.614797749E-3
4.595758104E2,0.000000000E0,-1.804670505E-2,4.764748737E-3
4.595958120E2,1.919862116E-4,-1.359611470E-2,7.504915702E-4
4.596158104E2,-3.839724232E-3,-1.288053021E-2,-2.129301662E-3
4.596358104E2,-3.054326167E-3,-1.312487572E-2,-6.632251199E-3
4.596558089E2,-3.595378250E-3,-6.352998316E-3,-4.188789986E-3
4.596758120E2,-2.617993741E-4,-1.361356815E-3,-7.853981806E-4
4.596958104E2,2.844886621E-3,-9.075712296E-4,2.199114766E-3
4.597158104E2,5.009094719E-3,-2.932153177E-3,4.276056774E-3
4.597358120E2,4.433136433E-3,-2.687806962E-3,4.363323096E-3
4.597558120E2,3.368485486E-3,-1.850049011E-3,3.839724232E-3
4.597758104E2,3.176499158E-3,4.084070213E-3,3.159045940E-3
4.597958104E2,6.632251316E-4,4.817108624E-3,1.326450263E-3
4.598158120E2,1.710422686E-3,-3.665191471E-4,2.617993858E-3
4.598358104E2,9.424777818E-4,5.410520826E-4,2.652900526E-3
4.598558104E2,8.901178953E-4,1.256637042E-3,-4.363323096E-4
4.598758104E2,3.490658419E-4,-4.241149873E-3,-7.679448463E-4
4.598958120E2,9.075712296E-4,-9.686577134E-3,-3.543018363E-3
4.599158104E2,2.617993741E-4,-7.190756500E-3,-3.595378250E-3
4.599358104E2,-2.443460980E-4,-1.073377486E-2,-1.727875904E-3
4.599558120E2,-6.632251316E-4,-1.195550524E-2,-6.806784077E-4
4.599758104E2,-2.443460980E-4,-4.607669078E-3,-4.537856148E-4
4.599958089E2,-2.792526793E-4,-7.330382941E-4,7.504915702E-4
4.600158104E2,1.117010717E-3,-2.129301662E-3,4.363323096E-4
4.600358120E2,3.560471581E-3,-1.483529806E-3,-1.047197584E-4
4.600558104E2,2.478367416E-3,-1.745329209E-4,6.108652451E-4
4.600758104E2,3.001966281E-3,5.899212789E-3,6.981316983E-5
4.600958120E2,2.286381321E-3,1.064650808E-2,-1.221730490E-4
4.601158120E2,3.333578818E-3,1.146681327E-2,1.326450263E-3
4.601358104E2,5.567600485E-3,6.597344764E-3,-1.221730490E-4
4.601558104E2,4.886921961E-3,1.919862116E-3,1.919862116E-4
4.601758120E2,3.159045940E-3,4.886921961E-4,1.745329246E-5
4.601958104E2,1.850049011E-3,3.351032268E-3,-1.186823938E-3
4.602158104E2,1.989675453E-3,4.869468510E-3,-3.665191471E-4
4.602358104E2,3.508111695E-3,1.466076588E-3,2.094394993E-3
4.602558120E2,1.413716702E-3,-8.552113432E-4,1.762782573E-3
4.602758104E2,-2.792526793E-4,1.378810150E-3,6.981316837E-4
4.602958104E2,9.599310579E-4,-1.884955564E-3,7.504915702E-4
4.603158120E2,2.513274085E-3,-4.433136433E-3,-1.745329246E-5
4.603358104E2,2.722713631E-3,-6.981316954E-3,-1.413716702E-3
4.603558104E2,-5.934119690E-4,-1.090830751E-2,-9.599310579E-4
4.603758104E2,-1.047197584E-4,-4.398229532E-3,-2.164208330E-3
4.603958120E2,2.443460980E-4,2.356194425E-3,-1.727875904E-3
4.604158104E2,2.722713631E-3,2.495820867E-3,7.853981806E-4
4.604358104E2,4.310963210E-3,-4.380776547E-3,5.201081280E-3
4.604558120E2,2.338741207E-3,-1.048942842E-2,4.817108624E-3
4.604758104E2,3.490658419E-4,-7.888888009E-3,1.570796361E-3
4.604958089E2,3.316125658E-4,-7.539822254E-3,-4.014257283E-4
4.605158104E2,3.316125600E-3,-4.764748737E-3,-1.221730490E-3
4.605358120E2,2.076941775E-3,-2.443460980E-4,-3.857177682E-3
4.605558104E2,4.188790335E-4,1.021017600E-2,-3.159045940E-3
4.605758104E2,1.343903481E-3,9.512044489E-3,-1.780235791E-3
4.605958120E2,2.199114766E-3,4.886921961E-4,-1.221730490E-4
4.606158104E2,1.710422686E-3,-1.066396199E-2,4.276056774E-3
4.606358104E2,2.408554312E-3,-9.930923581E-3,3.612831468E-3
4.606558104E2,6.108652451E-4,-3.001966281E-3,-4.188790335E-4
4.606758120E2,-1.413716702E-3,-5.410520826E-4,1.308996929E-3
4.606958104E2,-2.146754880E-3,1.239183708E-3,2.111848444E-3
4.607158104E2,-1.710422686E-3,5.724680144E-3,1.658062800E-3
4.607358104E2,5.235987919E-5,8.901178953E-4,1.919862116E-4
4.607558120E2,3.630284918E-3,-4.712388851E-3,-1.256637042E-3
4.607758104E2,5.288347602E-3,-8.255407214E-3,-3.159045940E-3
4.607958104E2,3.281218931E-3,-1.431170036E-3,-6.876597181E-3
4.608158120E2,1.221730490E-4,1.300270297E-2,-7.819075137E-3
4.608358104E2,-3.752457909E-3,1.986184716E-2,-7.260569837E-3
4.608558104E2,3.316125658E-4,1.258382387E-2,-4.642575979E-3
4.608758104E2,1.291543595E-3,2.426007763E-3,-1.500983140E-3
4.608958120E2,1.884955564E-3,-3.141592606E-4,-4.537856148E-4
4.609158104E2,-2.338741207E-3,-2.443460980E-3,1.500983140E-3
4.609358104E2,-4.223696887E-3,-8.726646047E-5,1.204277156E-3
4.609558120E2,-1.518436475E-3,1.692969352E-3,-4.363323096E-4
4.609758104E2,-1.483529806E-3,3.228859045E-3,-1.500983140E-3
4.609958089E2,4.537856148E-4,7.696901914E-3,-3.368485486E-3
4.610158104E2,-1.047197584E-4,5.026548170E-3,-3.996803891E-3
4.610358120E2,1.466076588E-3,-4.886921961E-4,-2.740166849E-3
4.610558104E2,5.585053586E-4,-2.199114766E-3,-6.056292448E-3
4.610758104E2,-5.410520826E-4,-5.585053586E-4,-1.038470864E-2
4.610958120E2,-1.117010717E-3,3.333578818E-3,-8.203047328E-3
4.611158104E2,2.617993741E-4,1.218239777E-2,-8.133234456E-3
4.611358104E2,1.151917269E-3,1.322959550E-2,-6.161012221E-3
4.611558104E2,1.884955564E-3,3.106686054E-3,-2.007128671E-3
4.611758120E2,3.333578818E-3,-6.108652451E-4,1.658062800E-3
4.611958104E2,2.076941775E-3,-2.670353744E-3,2.408554312E-3
4.612158104E2,1.256637042E-3,-2.513274085E-3,-1.815142459E-3
4.612358104E2,7.853981806E-4,1.431170036E-3,-4.380776547E-3
4.612558120E2,1.082104165E-3,8.482299745E-3,-4.468042869E-3
4.612758104E2,1.274090377E-3,7.853982039E-3,-2.234021435E-3
4.612958104E2,2.181661548E-3,1.069886796E-2,-1.186823938E-3
4.613158120E2,4.607669078E-3,4.555309191E-3,-1.343903481E-3
4.613358104E2,4.555309191E-3,-4.677482415E-3,-8.028514567E-4
4.613558104E2,5.096361507E-3,-4.782202188E-3,-3.019419499E-3
4.613758104E2,2.635447076E-3,2.234021435E-3,-4.066617228E-3
4.613958120E2,-1.047197584E-4,7.016223390E-3,-9.773843922E-4
4.614158104E2,-3.316125600E-3,6.963863503E-3,-7.679448463E-4
4.614358104E2,-3.193952609E-3,3.804817796E-3,1.919862116E-4
4.614558120E2,-5.235987919E-5,-6.108652451E-4,-2.216568217E-3
4.614758104E2,6.632251316E-4,-1.082104165E-3,-2.251474652E-3
4.614958089E2,8.203047328E-4,-1.570796361E-3,-3.141592722E-3
4.615158104E2,8.552113432E-4,1.535889693E-3,-3.211405827E-3
4.615358104E2,1.291543595E-3,6.248278543E-3,-2.268928103E-3
4.615558104E2,-6.632251316E-4,2.146754880E-3,-1.937315450E-3
4.615758104E2,5.410520826E-4,3.665191471E-4,-3.717551241E-3
4.615958120E2,1.535889693E-3,-1.274090377E-3,-3.263765713E-3
4.616158120E2,1.780235791E-3,-3.176499158E-3,-1.378810150E-3
4.616358104E2,3.665191471E-4,-3.595378250E-3,-3.141592722E-3
4.616558104E2,1.274090377E-3,2.373647876E-3,-3.769911127E-3
4.616758120E2,2.094394993E-3,3.176499158E-3,-5.410520826E-4
4.616958104E2,1.012290944E-3,1.012290944E-3,3.141592606E-4
4.617158104E2,6.806784077E-4,-1.972222002E-3,2.792526793E-4
4.617358104E2,1.605702913E-3,-1.256637042E-3,-2.617993858E-3
4.617558120E2,1.745329246E-5,1.902408898E-3,-5.689773243E-3
4.617758104E2,-1.623156248E-3,-5.235987919E-5,-1.123992074E-2
4.617958104E2,-4.014257342E-3,-5.061454722E-4,-8.587019518E-3
4.618158120E2,-2.844886621E-3,-5.410520826E-4,-4.939281847E-3
4.618358104E2,2.530727303E-3,-3.560471581E-3,-6.806784077E-4
4.618558104E2,2.059488557E-3,-1.588249579E-3,1.291543595E-3
4.618758104E2,2.949606394E-3,8.377580671E-4,3.385938704E-3
4.618958120E2,3.351032268E-3,2.792526793E-4,3.926991019E-3
4.619158104E2,3.351032268E-3,3.892084118E-3,1.745329238E-3
4.619358104E2,2.740166849E-3,6.091198884E-3,9.948377265E-4
4.619558120E2,3.333578818E-3,8.185594343E-3,1.937315450E-3
4.619758104E2,3.263765713E-3,1.216494478E-2,3.473205259E-3
4.619958089E2,1.535889693E-3,7.627088577E-3,1.972222002E-3
4.620158104E2,1.308996929E-3,-4.886921961E-3,-3.141592606E-4
4.620358120E2,-1.989675453E-3,-1.607448235E-2,-2.111848444E-3
4.620558104E2,-1.867502346E-3,-1.017526910E-2,-4.817108624E-3
4.620758104E2,-2.268928103E-3,-6.928957067E-3,-5.969026126E-3
4.620958120E2,-4.014257283E-4,-7.539822254E-3,-4.171337001E-3
4.621158120E2,-1.221730490E-3,-4.991641734E-3,-2.286381321E-3
4.621358104E2,-2.932153177E-3,-2.146754880E-3,1.745329209E-4
4.621558104E2,-3.490658492E-5,-3.839724232E-3,4.764748737E-3
4.621758120E2,0.000000000E0,-7.888888009E-3,6.422811653E-3
4.621958104E2,4.886921961E-4,-3.926991019E-3,5.183627829E-3
4.622158104E2,1.099557383E-3,-5.061454722E-4,2.967059612E-3
4.622358104E2,2.617993741E-4,3.316125600E-3,8.203047328E-4
4.622558120E2,1.169370604E-3,2.757620299E-3,-1.815142459E-3
4.622758104E2,8.203047328E-4,2.076941775E-3,-3.246312495E-3
4.622958104E2,3.141592606E-4,-3.281218931E-3,-2.932153177E-3
4.623158120E2,2.687806962E-3,-5.148721393E-3,-2.268928103E-3
4.623358104E2,1.867502346E-3,-4.921828397E-3,-6.457717973E-4
4.623558104E2,1.937315450E-3,-5.689773243E-3,-8.726646047E-5
4.623758104E2,-1.047197497E-3,-6.981316837E-4,1.431170036E-3
4.623958120E2,-3.141592606E-4,-2.268928074E-4,4.433136433E-3
4.624158104E2,9.075712296E-4,-3.106686054E-3,2.809980186E-3
4.624358104E2,1.239183708E-3,-5.166174378E-3,2.635447076E-3
4.624558120E2,2.199114766E-3,-9.005898610E-3,-2.617993741E-4
4.624758104E2,-1.727875904E-3,-1.733111963E-2,-3.316125658E-4
4.624958104E2,-2.303834539E-3,-9.861109778E-3,-8.901178953E-4
4.625158104E2,-2.513274085E-3,-2.617993741E-4,-4.537856148E-4
4.625358120E2,2.094395168E-4,-5.235987483E-4,1.902408898E-3
4.625558104E2,4.590216093E-3,-1.884955564E-3,-8.901178953E-4
4.625758104E2,4.642575979E-3,-6.928957067E-3,3.263765713E-3
4.625958120E2,7.243116386E-3,-3.438298590E-3,-3.490658419E-4
4.626158120E2,3.612831468E-3,-1.570796303E-4,-1.745329209E-4
4.626358104E2,4.590216093E-3,4.555309191E-3,-4.363323096E-4
4.626558104E2,1.064650831E-3,3.979350906E-3,-1.675516134E-3
4.626758120E2,-1.745329209E-4,1.658062800E-3,-5.759586347E-4
4.626958104E2,8.726646047E-5,-2.391101094E-3,-4.537856148E-4
4.627158104E2,7.504915702E-4,-7.033676840E-3,2.617993741E-4
4.627358104E2,1.989675453E-3,-7.051130291E-3,-7.679448463E-4
4.627558120E2,1.256637042E-3,-3.263765713E-3,-1.535889693E-3
4.627758104E2,-2.094394993E-3,-7.958701812E-3,5.061454722E-4
4.627958104E2,-1.850049011E-3,-9.389871731E-3,2.967059612E-3
4.628158120E2,-1.047197497E-3,-6.248278543E-3,1.535889693E-3
4.628358104E2,1.919862116E-3,-1.675516134E-3,2.042035107E-3
4.628558104E2,2.408554312E-3,1.902408898E-3,0.000000000E0
4.628758104E2,2.844886621E-3,5.864306353E-3,4.886921961E-4
4.628958120E2,7.714355364E-3,1.815142459E-3,3.316125658E-4
4.629158104E2,6.754423957E-3,5.096361507E-3,-7.504915702E-4
4.629358104E2,4.223696887E-3,1.078613475E-2,-5.061454722E-4
4.629558120E2,5.026548170E-3,1.101302728E-2,-4.537856148E-4
4.629758104E2,5.619960371E-3,9.372417815E-3,-3.665191471E-4
4.629958089E2,2.722713631E-3,5.934119225E-3,1.466076588E-3
4.630158104E2,7.155850180E-4,-8.552113432E-4,4.886921961E-4
4.630358120E2,2.268928074E-4,-3.560471581E-3,4.433136433E-3
4.630558104E2,1.483529806E-3,-7.155850064E-3,3.804817796E-3
4.630758104E2,1.256637042E-3,-5.340707488E-3,2.914699726E-3
4.630958120E2,1.745329209E-4,-2.146754880E-3,2.949606394E-3
4.631158120E2,-9.424777818E-4,-4.363323096E-3,7.155850180E-4
4.631358104E2,-1.151917269E-3,-8.115780540E-3,-1.832595677E-3
4.631558104E2,3.490658419E-4,-7.225662936E-3,-3.717551241E-3
4.631758120E2,1.710422686E-3,-1.123992074E-2,-4.834562074E-3
4.631958104E2,1.448623254E-3,-8.133234456E-3,-5.218534265E-3
4.632158104E2,7.853981806E-4,3.665191354E-3,-4.904375412E-3
4.632358089E2,1.623156248E-3,9.215338156E-3,-6.457717973E-4
4.632558120E2,4.049163777E-3,6.806783844E-3,2.321287990E-3
4.632758104E2,4.852015525E-3,2.146754880E-3,6.126105785E-3
4.632958104E2,4.660028964E-3,-1.692969352E-3,6.091198884E-3
4.633158120E2,1.343903481E-3,1.413716702E-3,1.500983140E-3
4.633358104E2,5.410520826E-4,5.951572675E-3,-6.806784077E-4
4.633558104E2,-8.726646047E-5,4.520402756E-3,-5.235987919E-5
4.633758104E2,3.665191471E-4,7.888888009E-3,7.504915702E-4
4.633958120E2,9.773843922E-4,8.115780540E-3,-1.570796303E-4
4.634158104E2,2.234021435E-3,-1.815142459E-3,-6.283185212E-4
4.634358104E2,-1.570796303E-4,-6.841690745E-3,-2.635447076E-3
4.634558120E2,-1.274090377E-3,-5.183627829E-3,-4.677482415E-3
4.634758104E2,-3.385938704E-3,-4.537856206E-3,-3.700098023E-3
4.634958089E2,-3.124139272E-3,-5.951572675E-3,-2.548180753E-3
4.635158104E2,-3.071779385E-3,-4.642575979E-3,-4.537856148E-4
4.635358120E2,-9.948377265E-4,-7.853981806E-4,1.780235791E-3
4.635558104E2,-2.617993741E-4,1.553343027E-3,1.378810150E-3
4.635758104E2,5.061454722E-4,8.045967668E-3,-7.155850180E-4
4.635958120E2,2.565633971E-3,8.587019518E-3,-2.286381321E-3
4.636158120E2,4.153883550E-3,7.033676840E-3,-4.799655639E-3
4.636358104E2,1.745329238E-3,1.068141498E-2,-3.700098023E-3
4.636558104E2,2.565633971E-3,1.232202444E-2,-3.857177682E-3
4.636758120E2,1.500983140E-3,1.076868176E-2,-4.363323096E-3
4.636958104E2,4.188790335E-4,5.201081280E-3,-5.672320258E-3
4.637158104E2,6.108652451E-4,1.919862116E-3,-3.228859045E-3
4.637358104E2,-2.059488557E-3,-1.745329238E-3,-3.577925032E-3
4.637558120E2,-2.478367416E-3,-5.724680144E-3,-1.797689125E-3
4.637758104E2,-3.874630900E-3,-4.869468510E-3,-1.745329238E-3
4.637958104E2,-1.326450263E-3,-1.518436475E-3,-3.577925032E-3
4.638158120E2,-8.726646192E-4,-1.308996929E-3,-3.979350906E-3
4.638358104E2,7.504915702E-4,-1.169370604E-3,-1.431170036E-3
4.638558104E2,2.879793290E-3,-1.605702913E-3,-2.286381321E-3
4.638758104E2,2.408554312E-3,-3.211405827E-3,-2.897246508E-3
