"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.817943304E2,2.639492273E0,9.395346642E0,5.486360788E-1
3.818143304E2,2.651530504E0,9.373768806E0,5.654529333E-1
3.818343304E2,2.637079000E0,9.370676041E0,5.290419459E-1
3.818543304E2,2.629149437E0,9.416204453E0,5.543246865E-1
3.818743304E2,2.617264509E0,9.424832344E0,5.622734427E-1
3.818943304E2,2.623250008E0,9.392711639E0,5.530126691E-1
3.819143320E2,2.636906624E0,9.391044617E0,5.639494061E-1
3.819343304E2,2.619495869E0,9.393152237E0,5.609135628E-1
3.819543304E2,2.623068094E0,9.391447067E0,5.696763396E-1
3.819743304E2,2.632079840E0,9.384715080E0,5.699732304E-1
3.819943304E2,2.645200014E0,9.381218910E0,5.432826281E-1
3.820143304E2,2.632740736E0,9.434686661E0,5.392029285E-1
3.820343304E2,2.597909927E0,9.402269363E0,5.572360754E-1
3.820543320E2,2.589319468E0,9.393583298E0,5.733059645E-1
3.820743320E2,2.615138531E0,9.378702164E0,5.569583178E-1
3.820943304E2,2.612064362E0,9.394138336E0,5.571594238E-1
3.821143304E2,2.627061605E0,9.399578094E0,5.545833111E-1
3.821343320E2,2.631476641E0,9.400727272E0,5.489712954E-1
3.821543304E2,2.627693653E0,9.397002220E0,5.501396656E-1
3.821743304E2,2.618633986E0,9.389360428E0,5.669086576E-1
3.821943304E2,2.603023767E0,9.405095100E0,5.610284805E-1
3.822143320E2,2.613960505E0,9.402068138E0,5.544875264E-1
3.822343304E2,2.595898628E0,9.402345657E0,5.468739271E-1
3.822543304E2,2.592336178E0,9.407977104E0,5.500917435E-1
3.822743320E2,2.611393929E0,9.409289360E0,5.526487827E-1
3.822943304E2,2.601204157E0,9.393219948E0,5.525338650E-1
3.823143304E2,2.606270313E0,9.402106285E0,5.512218475E-1
3.823343304E2,2.601960897E0,9.422370911E0,5.728271008E-1
3.823543320E2,2.612006903E0,9.422456741E0,5.489616990E-1
3.823743304E2,2.614257574E0,9.406933784E0,5.342325568E-1
3.823943304E2,2.602123737E0,9.386679649E0,5.503599048E-1
3.824143320E2,2.612734795E0,9.409308434E0,5.599941611E-1
3.824343304E2,2.613003016E0,9.416327477E0,5.517006516E-1
3.824543304E2,2.620434523E0,9.406157494E0,5.493351817E-1
3.824743304E2,2.605571270E0,9.371375084E0,5.654721260E-1
3.824943304E2,2.627894878E0,9.321546555E0,5.491436720E-1
3.825143304E2,2.657295704E0,9.377226830E0,5.599462986E-1
3.825343320E2,2.649298906E0,9.419651031E0,5.566326976E-1
3.825543320E2,2.641819477E0,9.439589500E0,5.634322762E-1
3.825743320E2,2.615981340E0,9.421355247E0,5.382643938E-1
3.825943320E2,2.606538534E0,9.391619682E0,5.516431928E-1
3.826143304E2,2.625625134E0,9.377475739E0,5.636333823E-1
3.826343320E2,2.632913113E0,9.392299652E0,5.706340075E-1
3.826543304E2,2.651396275E0,9.368319511E0,5.532521009E-1
3.826743304E2,2.639798880E0,9.396331787E0,5.449585915E-1
3.826943289E2,2.610963106E0,9.420235634E0,5.453320742E-1
3.827143320E2,2.606758833E0,9.424803734E0,5.608273745E-1
3.827343304E2,2.590219736E0,9.382138252E0,5.717832446E-1
3.827543304E2,2.605092525E0,9.372610092E0,5.597930551E-1
3.827743320E2,2.625079155E0,9.397538185E0,5.552536845E-1
3.827943304E2,2.628584385E0,9.417449951E0,5.461078286E-1
3.828143304E2,2.646761179E0,9.405764580E0,5.332174301E-1
3.828343304E2,2.617053986E0,9.386917114E0,5.466440916E-1
3.828543320E2,2.616967678E0,9.392797470E0,5.717353225E-1
3.828743304E2,2.609430790E0,9.403964996E0,5.501109362E-1
3.828943304E2,2.623068094E0,9.408773422E0,5.345965028E-1
3.829143320E2,2.651501656E0,9.416845322E0,5.403234363E-1
3.829343304E2,2.593140602E0,9.399645805E0,5.445084572E-1
3.829543304E2,2.594672918E0,9.378203392E0,5.526775122E-1
3.829743304E2,2.591378450E0,9.401350975E0,5.511451960E-1
3.829943304E2,2.610589504E0,9.399109840E0,5.442403555E-1
3.830143304E2,2.596971273E0,9.420292854E0,5.562208891E-1
3.830343304E2,2.605829954E0,9.411271095E0,5.395189524E-1
3.830543320E2,2.604105949E0,9.412161827E0,5.342996120E-1
3.830743320E2,2.611011028E0,9.374947548E0,5.360521674E-1
3.830943304E2,2.625874043E0,9.420111656E0,5.536351800E-1
3.831143304E2,2.613395452E0,9.419115067E0,5.535011292E-1
3.831343320E2,2.626094341E0,9.422543526E0,5.091796517E-1
3.831543304E2,2.634004831E0,9.378978729E0,5.399307609E-1
3.831743304E2,2.630949736E0,9.376316071E0,5.542384982E-1
3.831943304E2,2.646799564E0,9.363320351E0,5.524668097E-1
3.832143320E2,2.645889759E0,9.388134003E0,5.375365615E-1
3.832343304E2,2.645305395E0,9.420915604E0,5.634992719E-1
3.832543304E2,2.598407745E0,9.437933922E0,5.394902229E-1
3.832743320E2,2.620377064E0,9.393018723E0,5.525913239E-1
3.832943304E2,2.610982180E0,9.402777672E0,5.529839396E-1
3.833143304E2,2.640564919E0,9.390145302E0,5.595440865E-1
3.833343304E2,2.639224291E0,9.370819092E0,5.647825599E-1
3.833543304E2,2.657889366E0,9.370205879E0,5.457151532E-1
3.833743304E2,2.653445721E0,9.402317047E0,5.446712971E-1
3.833943304E2,2.643074036E0,9.420915604E0,5.481572747E-1
3.834143320E2,2.600323200E0,9.400066376E0,5.439242721E-1
3.834343304E2,2.597268105E0,9.373030663E0,5.380536914E-1
3.834543304E2,2.598704815E0,9.412422180E0,5.404958129E-1
3.834743304E2,2.616508007E0,9.407641411E0,5.416067243E-1
3.834943304E2,2.632999182E0,9.391207695E0,5.294345617E-1
3.835143304E2,2.645870447E0,9.411903381E0,5.300570726E-1
3.835343304E2,2.624974012E0,9.409854889E0,5.395189524E-1
3.835543320E2,2.614468098E0,9.410936356E0,5.324321389E-1
3.835743320E2,2.625299454E0,9.383919716E0,5.335621834E-1
3.835943304E2,2.650304556E0,9.389915466E0,5.410320759E-1
3.836143304E2,2.662610769E0,9.377513885E0,5.502737164E-1
3.836343320E2,2.650304556E0,9.382427216E0,5.406011343E-1
3.836543304E2,2.630633831E0,9.417926788E0,5.374791026E-1
3.836743304E2,2.605858564E0,9.411205292E0,5.420089364E-1
3.836943289E2,2.613318920E0,9.413235664E0,5.309477448E-1
3.837143320E2,2.626831770E0,9.388220787E0,5.542193651E-1
3.837343304E2,2.607908010E0,9.390681267E0,5.485594869E-1
3.837543304E2,2.619294882E0,9.394865990E0,5.376131535E-1
3.837743320E2,2.618605375E0,9.405640602E0,5.265040994E-1
3.837943304E2,2.622847795E0,9.399530411E0,5.164005756E-1
3.838143304E2,2.590507030E0,9.411223412E0,5.386762023E-1
3.838343304E2,2.615052223E0,9.400689125E0,5.288982987E-1
3.838543320E2,2.653196812E0,9.413244247E0,5.387240648E-1
3.838743304E2,2.630241156E0,9.381199837E0,5.437327623E-1
3.838943304E2,2.612725258E0,9.362544060E0,5.391167402E-1
3.839143320E2,2.636686325E0,9.388603210E0,5.239566565E-1
3.839343304E2,2.656184673E0,9.414364815E0,5.246174335E-1
3.839543304E2,2.639540195E0,9.429256439E0,5.433496833E-1
3.839743304E2,2.644750118E0,9.384456635E0,5.315223336E-1
3.839943304E2,2.617149591E0,9.412671089E0,5.405628085E-1
3.840143304E2,2.625663519E0,9.405084610E0,5.572360754E-1
3.840343304E2,2.636475563E0,9.380414963E0,5.490095615E-1
3.840543304E2,2.644635201E0,9.390020370E0,5.570732355E-1
3.840743320E2,2.653512716E0,9.363886833E0,5.397967100E-1
3.840943304E2,2.607266426E0,9.392835617E0,5.220604539E-1
3.841143304E2,2.590545177E0,9.407479286E0,5.507908463E-1
3.841343320E2,2.575232029E0,9.399769783E0,5.676556230E-1
3.841543304E2,2.601596832E0,9.384016037E0,5.346730947E-1
3.841743304E2,2.629963398E0,9.409624100E0,5.541140437E-1
3.841943304E2,2.641561031E0,9.405803680E0,5.383793116E-1
3.842143320E2,2.646818638E0,9.383374214E0,5.428995490E-1
3.842343304E2,2.649002075E0,9.406349182E0,5.448628068E-1
3.842543304E2,2.597632170E0,9.412957191E0,5.592759252E-1
3.842743320E2,2.628593922E0,9.391112328E0,5.354583859E-1
3.842943304E2,2.624188662E0,9.376689911E0,5.419610739E-1
3.843143304E2,2.619103432E0,9.393832207E0,5.529360771E-1
3.843343304E2,2.634263515E0,9.387051582E0,5.397679806E-1
3.843543320E2,2.611690760E0,9.411454201E0,5.447958112E-1
3.843743304E2,2.614611864E0,9.418809891E0,5.534915328E-1
3.843943304E2,2.611748219E0,9.393009186E0,5.359372497E-1
3.844143320E2,2.608358145E0,9.394981384E0,5.485020280E-1
3.844343304E2,2.639367819E0,9.408514023E0,5.485690236E-1
3.844543304E2,2.625146389E0,9.388499260E0,5.219263434E-1
3.844743304E2,2.623307467E0,9.380645752E0,5.325853825E-1
3.844943304E2,2.614084959E0,9.404768944E0,5.356786847E-1
3.845143304E2,2.589568377E0,9.398036003E0,5.433305502E-1
3.845343304E2,2.596032858E0,9.425349236E0,5.476880074E-1
3.845543304E2,2.585737705E0,9.431709290E0,5.529264808E-1
3.845743320E2,2.630423069E0,9.381785393E0,5.514995456E-1
3.845943304E2,2.613452911E0,9.357143402E0,5.398349762E-1
3.846143304E2,2.613108158E0,9.392204285E0,5.274809003E-1
3.846343320E2,2.617647648E0,9.427322388E0,5.649836659E-1
3.846543304E2,2.592518091E0,9.416232109E0,5.470750928E-1
3.846743304E2,2.614420176E0,9.381976128E0,5.471995473E-1
3.846943304E2,2.639329433E0,9.395728111E0,5.439625978E-1
3.847143320E2,2.656903028E0,9.364603996E0,5.372588634E-1
3.847343304E2,2.663712025E0,9.381737709E0,5.555122495E-1
3.847543304E2,2.653599024E0,9.361923218E0,5.687856674E-1
3.847743320E2,2.636945009E0,9.414077759E0,5.584523082E-1
3.847943304E2,2.601673603E0,9.442635536E0,5.451309681E-1
3.848143304E2,2.568710089E0,9.441199303E0,5.555984378E-1
3.848343304E2,2.580987692E0,9.426796913E0,5.501779318E-1
3.848543320E2,2.572435617E0,9.408197403E0,5.403425694E-1
3.848743304E2,2.572789907E0,9.418875694E0,5.539416075E-1
3.848943304E2,2.586178303E0,9.411252975E0,5.500726104E-1
3.849143320E2,2.603215456E0,9.410208702E0,5.331982970E-1
3.849343320E2,2.629005671E0,9.381823540E0,5.501492023E-1
3.849543304E2,2.607735634E0,9.407010078E0,5.392029285E-1
3.849743304E2,2.630882740E0,9.398516655E0,5.431389809E-1
3.849943304E2,2.643773079E0,9.379428864E0,5.208920836E-1
3.850143304E2,2.645362854E0,9.387913704E0,5.434454679E-1
3.850343304E2,2.633803606E0,9.403610229E0,5.641505122E-1
3.850543289E2,2.607668638E0,9.379802704E0,5.536160469E-1
3.850743320E2,2.600734949E0,9.395010948E0,5.488467813E-1
3.850943304E2,2.609354019E0,9.402221680E0,5.474581122E-1
3.851143304E2,2.604115725E0,9.403284073E0,5.537022352E-1
3.851343320E2,2.614401102E0,9.416395187E0,5.422004461E-1
3.851543304E2,2.607515335E0,9.410161972E0,5.577915311E-1
3.851743304E2,2.594308853E0,9.386687279E0,5.541140437E-1
3.851943304E2,2.608377218E0,9.408005714E0,5.460024476E-1
3.852143320E2,2.602736473E0,9.419325829E0,5.519304872E-1
3.852343304E2,2.615052223E0,9.409719467E0,5.251250267E-1
3.852543304E2,2.625663519E0,9.392845154E0,5.361287594E-1
3.852743320E2,2.629542112E0,9.368931770E0,5.541044474E-1
3.852943304E2,2.660302639E0,9.359298706E0,5.282949209E-1
3.853143304E2,2.655447245E0,9.404817581E0,5.355445743E-1
3.853343304E2,2.631217957E0,9.414375305E0,5.609135628E-1
3.853543320E2,2.640162706E0,9.392337799E0,5.537117720E-1
3.853743304E2,2.630815744E0,9.393219948E0,5.516431928E-1
3.853943304E2,2.605944872E0,9.403494835E0,5.457726121E-1
3.854143320E2,2.634694338E0,9.416634560E0,5.381398797E-1
3.854343320E2,2.621229410E0,9.394857407E0,5.648974776E-1
3.854543304E2,2.626927614E0,9.355669975E0,5.667362213E-1
3.854743304E2,2.644472361E0,9.398687363E0,5.493831038E-1
3.854943304E2,2.638400555E0,9.420063019E0,5.582320690E-1
3.855143304E2,2.582500696E0,9.434324265E0,5.502641201E-1
3.855343304E2,2.582299709E0,9.374840736E0,5.359372497E-1
3.855543289E2,2.585354567E0,9.386391640E0,5.474102497E-1
3.855743320E2,2.631217957E0,9.380606651E0,5.559144616E-1
3.855943304E2,2.643112421E0,9.398027420E0,5.350465775E-1
3.856143304E2,2.629992247E0,9.394377708E0,5.421909094E-1
3.856343320E2,2.629264355E0,9.397529602E0,5.443744063E-1
3.856543304E2,2.630863667E0,9.391552925E0,5.369236469E-1
3.856743304E2,2.622905254E0,9.403600693E0,5.341750979E-1
3.856943304E2,2.619917393E0,9.400708199E0,5.366076231E-1
3.857143320E2,2.609545708E0,9.386151314E0,5.502641201E-1
3.857343304E2,2.626860619E0,9.413100243E0,5.407160521E-1
3.857543304E2,2.614717245E0,9.399415970E0,5.424686074E-1
3.857743320E2,2.637854815E0,9.389982224E0,5.493735075E-1
3.857943304E2,2.603196144E0,9.399012566E0,5.611146688E-1
3.858143304E2,2.618633986E0,9.396312714E0,5.513654947E-1
3.858343304E2,2.597795010E0,9.409768105E0,5.378525853E-1
3.858543320E2,2.610216141E0,9.415553093E0,5.539895296E-1
3.858743304E2,2.625596285E0,9.392989159E0,5.545353889E-1
3.858943304E2,2.651022911E0,9.386026382E0,5.444989204E-1
3.859143320E2,2.635518074E0,9.409289360E0,5.457151532E-1
3.859343320E2,2.641149044E0,9.393373489E0,5.305837989E-1
3.859543304E2,2.612744331E0,9.381086349E0,5.407543778E-1
3.859743304E2,2.608683825E0,9.370071411E0,5.545066595E-1
3.859943304E2,2.629120588E0,9.379974365E0,5.358893275E-1
3.860143304E2,2.655935764E0,9.423828125E0,5.261784792E-1
3.860343304E2,2.670645714E0,9.408628464E0,5.589407086E-1
3.860543289E2,2.606729984E0,9.401311874E0,5.521507859E-1
3.860743320E2,2.580068350E0,9.392146111E0,5.462897420E-1
3.860943304E2,2.589137554E0,9.401446342E0,5.206143260E-1
3.861143304E2,2.624073744E0,9.399865150E0,5.412523746E-1
3.861343320E2,2.630490065E0,9.404558182E0,5.649645329E-1
3.861543304E2,2.669439077E0,9.364067078E0,5.585480928E-1
3.861743304E2,2.660130262E0,9.394207001E0,5.280268192E-1
3.861943304E2,2.624054432E0,9.416530609E0,5.496129394E-1
3.862143320E2,2.600476503E0,9.403944969E0,5.706723332E-1
3.862343304E2,2.605868101E0,9.371165276E0,5.394806862E-1
3.862543304E2,2.653244734E0,9.394664764E0,5.188139081E-1
3.862743320E2,2.667437553E0,9.403705597E0,5.270499587E-1
3.862943304E2,2.616910219E0,9.396512985E0,5.390784144E-1
3.863143304E2,2.621258020E0,9.381803513E0,5.438668132E-1
3.863343304E2,2.632740736E0,9.389954567E0,5.405436754E-1
3.863543320E2,2.628670454E0,9.388727188E0,5.361766815E-1
3.863743304E2,2.645085096E0,9.378117561E0,5.438572764E-1
3.863943304E2,2.648609400E0,9.379476547E0,5.453512669E-1
3.864143320E2,2.664708138E0,9.381124496E0,5.339643955E-1
3.864343320E2,2.653771400E0,9.420388222E0,5.330833793E-1
3.864543304E2,2.613328457E0,9.402987480E0,5.382931232E-1
3.864743304E2,2.612217665E0,9.382407188E0,5.326907039E-1
3.864943304E2,2.642499447E0,9.406769753E0,5.272797942E-1
3.865143304E2,2.633248329E0,9.412611961E0,5.469122529E-1
3.865343304E2,2.643830538E0,9.392174721E0,5.262838006E-1
3.865543304E2,2.642892122E0,9.403389931E0,5.174444318E-1
3.865743320E2,2.630423069E0,9.407555580E0,5.357361436E-1
3.865943304E2,2.635345697E0,9.409269333E0,5.370576978E-1
3.866143304E2,2.629407883E0,9.420609474E0,5.221945047E-1
3.866343320E2,2.643620014E0,9.405697823E0,5.305646658E-1
3.866543304E2,2.630403996E0,9.408302307E0,5.429474711E-1
3.866743304E2,2.617772102E0,9.381976128E0,5.384559631E-1
3.866943304E2,2.645860910E0,9.351407051E0,5.215241313E-1
3.867143320E2,2.649011612E0,9.407690048E0,5.116983652E-1
3.867343304E2,2.629676104E0,9.432504654E0,5.261401534E-1
3.867543304E2,2.625376225E0,9.414997101E0,5.457822084E-1
3.867743320E2,2.621372938E0,9.394444466E0,5.347305536E-1
3.867943304E2,2.613462687E0,9.379734993E0,5.446904302E-1
3.868143304E2,2.609584093E0,9.404520035E0,5.453225374E-1
3.868343304E2,2.642738819E0,9.406320572E0,5.270499587E-1
3.868543304E2,2.639252901E0,9.402978897E0,5.415492654E-1
3.868743304E2,2.640105247E0,9.389648438E0,5.332461596E-1
3.868943367E2,2.631716013E0,9.398765564E0,5.367225409E-1
3.869143320E2,2.600371122E0,9.405716896E0,5.515091419E-1
3.869343320E2,2.586331606E0,9.403964996E0,5.620340109E-1
3.869543304E2,2.605245590E0,9.396053314E0,5.321831107E-1
3.869743304E2,2.635862827E0,9.402049065E0,5.331121087E-1
3.869943304E2,2.631639481E0,9.406435966E0,5.292047262E-1
3.870143304E2,2.596233845E0,9.398477554E0,5.347401500E-1
3.870343304E2,2.599279404E0,9.385184288E0,5.462322831E-1
3.870543304E2,2.606768370E0,9.415112495E0,5.417695045E-1
3.870743320E2,2.628000259E0,9.392586708E0,5.220317245E-1
3.870943304E2,2.630375147E0,9.395997047E0,5.232479572E-1
3.871143304E2,2.634378433E0,9.406827927E0,5.336675644E-1
3.871343320E2,2.635278463E0,9.376957893E0,5.325949192E-1
3.871543304E2,2.616268635E0,9.386295319E0,5.604921579E-1
3.871743304E2,2.616479397E0,9.382291794E0,5.578010678E-1
3.871943304E2,2.627339363E0,9.402709961E0,5.290323496E-1
3.872143304E2,2.613117933E0,9.413607597E0,5.477262735E-1
3.872343304E2,2.608530521E0,9.416280746E0,5.556654334E-1
3.872543304E2,2.600399733E0,9.413540840E0,5.318766832E-1
3.872743320E2,2.611585617E0,9.397682190E0,5.463855267E-1
3.872943304E2,2.615014076E0,9.392184258E0,5.321161151E-1
3.873143304E2,2.606519461E0,9.395451546E0,5.556750298E-1
3.873343304E2,2.602698326E0,9.408417702E0,5.364639759E-1
3.873543320E2,2.615454674E0,9.424421310E0,5.435029268E-1
3.873743304E2,2.615942955E0,9.408609390E0,5.488851070E-1
3.873943304E2,2.607266426E0,9.370771408E0,5.434262753E-1
3.874143320E2,2.637854815E0,9.370148659E0,5.380249619E-1
3.874343320E2,2.635182858E0,9.403409004E0,5.541523099E-1
3.874543304E2,2.623029709E0,9.408408165E0,5.564411879E-1
3.874743304E2,2.598838806E0,9.406425476E0,5.408214331E-1
3.874943304E2,2.604508162E0,9.405247688E0,5.466824174E-1
3.875143304E2,2.598379135E0,9.398141861E0,5.530797243E-1
3.875343304E2,2.613654137E0,9.385796547E0,5.592088699E-1
3.875543304E2,2.612878323E0,9.382665634E0,5.556463003E-1
3.875743320E2,2.594510078E0,9.386631012E0,5.426984429E-1
3.875943304E2,2.618298769E0,9.428318024E0,5.406490564E-1
3.876143304E2,2.589683294E0,9.418972015E0,5.641505122E-1
3.876343320E2,2.588534117E0,9.402297974E0,5.600995421E-1
3.876543304E2,2.616498470E0,9.383967400E0,5.291472673E-1
3.876743304E2,2.611978292E0,9.420801163E0,5.374407768E-1
3.876943304E2,2.596674442E0,9.417181015E0,5.263699889E-1
3.877143320E2,2.607898474E0,9.399836540E0,5.460311770E-1
3.877343304E2,2.604278326E0,9.404606819E0,5.469122529E-1
3.877543304E2,2.614650011E0,9.404845238E0,5.455427766E-1
3.877743320E2,2.641321421E0,9.378988266E0,5.227116942E-1
3.877943304E2,2.613251925E0,9.414901733E0,5.254314542E-1
